id,paragraph
1,"m the perspective of the Treasury is simply RCB, total transfers from the central bank to the Treasury (see 4.1). For the United States, R. King and Plosser (1985) reported that the real value of these transfers amounted to 0.02% of real GNP during the 1929–1952 period and 0.15% of real GNP in the 1952–1982 period. Under this definition, shifts in the ownership of government debt between the private sector and the central bank a¤ect the measure of seigniorage even if high-powered money remains constant. That is, from (4.2), if the central bank used interest receipts to purchase debt, BM would rise, RCB would fall, and the Treasury would, from (4.1), need to raise other taxes, reduce expenditures, or issue more debt. But this last option means that the Treasury could simply issue debt equal to the increase in the central bank’s debt holdings, leaving private debt holdings, government expenditures, and other taxes una¤ected. Thus, changes in RCB do not represent real changes in the Treasury’s finances and are therefore not the appropriate measure of seigniorage. A second possible measure of seigniorage is given by (4.6), the real value of the change in high-powered money. King and Plosser reported that s equaled 1.37 percent of real GNP during 1929–1952 but only 0.3 percent during 1952–1982. This measure of seigniorage equals the revenue from money creation for a given path of interest-bearing government debt. That is, s equals the total expenditures that could be funded, holding constant other tax revenues and the total private sector holdings of interest-bearing government debt. While s, expressed as a fraction of GNP, was quite small during the postwar period in the United States, King and Plosser reported much higher values for other countries. For example, it was more than 6 percent of GNP in Argentina and over 2 percent in Italy. Finally, (4.9) provides a third definition of seigniorage as the nominal interest savings from issuing non-interest-bearing as opposed to interest-bearing debt.6 Using the four- to six-month commercial paper rate as a measure of the nominal interest rate, King and Plosser reported that this measure of seigniorage equaled 0.2 percent of U.S. GNP during 1929–1952 and 0.47 percent during 1952–1982. This third defi6. These are not the only three possible definitions. See King and Plosser (1985) for an additional three."
2,"140 4 Money and Public Finance The di¤erence between s and s arises from alternative definitions of fiscal policy. To understand the e¤ects of monetary policy, one normally wants to consider changes in monetary policy while holding fiscal policy constant. Suppose tax revenues t are simply treated as lump-sum taxes. Then one definition of fiscal policy would be in terms of a time series for government purchases and interest-bearing debt: fgtþi; btþigy i1⁄40. Changes in s, together with the changes in t necessary to maintain fgtþi; btþigy i1⁄40 unchanged, would constitute monetary policy. Under this definition, monetary policy would change the total liabilities of the government (i.e., b þ h). An open market purchase by the central bank would, ceteris paribus, lower the stock of interest-bearing debt held by the public. The Treasury would then need to issue additional interest-bearing debt to keep the btþi sequence unchanged. Total government liabilities would rise. Alternatively, under the definition s, fiscal policy sets the path fgtþi; dtþigy i1⁄40 and monetary policy determines the division of d between interest- and non-interest-bearing debt but not its total."
3,"4.2.1 Intertemporal Budget Balance The budget relationships derived in the previous section link the government’s choices concerning expenditures, taxes, debt, and seigniorage at each point in time. However, unless there are restrictions on the government’s ability to borrow or to raise revenue from seigniorage, (4.8) places no direct constraint on expenditure or tax choices. If governments, like individuals, are constrained in their ability to borrow, then this constraint limits the government’s choices. To see exactly how it does so requires focusing on the intertemporal budget constraint of the government. Ignoring the e¤ect of surprise inflation, the single-period budget identity of the government given by (4.5) can be written as gt þ rt1bt1 1⁄4 tt þ ðbt bt1Þ þ st: Assuming the interest factor r is a constant (and is positive), this equation can be solved forward to obtain ð1 þ rÞbt1 þXy i1⁄40 gtþi ð1 þ rÞ i 1⁄4 Xy i1⁄40 ttþi ð1 þ rÞ i þXy i1⁄40 stþi ð1 þ rÞ i þ lim i!y btþi ð1 þ rÞ i : ð4:10Þ The government’s expenditure and tax plans are said to satisfy the requirement of intertemporal budget balance (the no Ponzi condition) if the last term in (4.10) equals zero: 4.2 Budget Accounting 141 lim i!y btþi ð1 þ rÞ i 1⁄4 0: ð4.11Þ In this case, the right side of (4.10) becomes the present discounted value of all current and future tax and seigniorage revenues, and this is equal to the left side, which is the present discounted value of all current and future expenditures plus current outstanding debt (principal plus interest). In other words, the government must plan to raise su‰cient revenue, in present value terms, to repay its existing debt and finance its planned expenditures. Defining the primary deficit as D 1⁄4 g t s, intertemporal budget balance implies, from (4.10), that ð1 þ rÞbt1 1⁄4 Xy i1⁄40 Dtþi ð1 þ rÞ i : ð4.12Þ Thus, if the government has outstanding debt ðbt1 > 0Þ, the present value of future primary deficits must be negative (i.e., the government must run a primary surplus in present value). This surplus can be generated through adjustments in expenditures, taxes, or seigniorage."
4,"Is (4.12) a constraint on the government? Must the government (the combined monetary and fiscal authorities) pick expenditures, taxes, and seigniorage to ensure that (4.12) holds for all possible values of the initial price level and interest rates? Or is it an equilibrium condition that need only hold at the equilibrium price level and interest rate? Buiter (2002) argued strongly that the intertemporal budget balance condition represents a constraint on government behavior, and this is the perspective generally adopted here. However, Sims (1994), Woodford (1995; 2001a), and Cochrane (1999) argued that (4.12) is an equilibrium condition; this alternative perspective is taken up in section 4.5."
5,"government? Must the government (the combined monetary and fiscal authorities) pick expenditures, taxes, and seigniorage to ensure that (4.12) holds for all possible values of the initial price level and interest rates? Or is it an equilibrium condition that need only hold at the equilibrium price level and interest rate? Buiter (2002) argued strongly that the intertemporal budget balance condition represents a constraint on government behavior, and this is the perspective generally adopted here. However, Sims (1994), Woodford (1995; 2001a), and Cochrane (1999) argued that (4.12) is an equilibrium condition; this alternative perspective is taken up in section 4.5."
6,"4.3 Money and Fiscal Policy Frameworks Most analyses of monetary phenomena and monetary policy assume, usually without statement, that variations in the stock of money matter but that how a variation occurs does not. The nominal money supply could change because of a shift from tax-financed government expenditures to seigniorage-financed expenditures. Or it could change as the result of an open market operation in which the central bank purchases interest-bearing debt, financing the purchase by an increase in noninterest-bearing debt, holding other taxes constant (see (4.2)). Because these two means of increasing the money stock have di¤ering implications for taxes and the stock of interest-bearing government debt, they may lead to di¤erent e¤ects on prices and/or interest rates."
7,"The government sector’s budget constraint links monetary and fiscal policies in ways that can matter for determining how a change in the money stock a¤ects the equilibrium price level.7 The budget link also means that one needs to be precise about defining monetary policy as distinct from fiscal policy. An open market purchase increases the stock of money, but by reducing the interest-bearing government debt held by the public, it has implications for the future stream of taxes needed to finance the interest cost of the government’s debt. So an open market operation potentially has a fiscal side to it, and this fact can lead to ambiguity in defining what one means by a change in monetary policy, holding fiscal policy constant."
8,"The literature in monetary economics has analyzed several alternative assumptions about the relationship between monetary and fiscal policies. In most traditional analyses, fiscal policy is assumed to adjust to ensure that the government’s intertemporal budget is always in balance while monetary policy is free to set the nominal money stock or the nominal rate of interest. This situation is described as one of monetary dominance, or one in which fiscal policy is passive and monetary policy is active (Leeper 1991). The models of chapters 2 and 3 implicitly fall into this category in that fiscal policy was ignored and monetary policy determined the price level."
9,"If fiscal policy a¤ects the real rate of interest, then the price level is not independent of fiscal policy, even under regimes of monetary dominance. A balanced budget increase in expenditures that raises the real interest rate raises the nominal interest rate and lowers the real demand for money. Given an exogenous path for the nominal money supply, the price level must jump to reduce the real supply of money."
10,"A second policy regime is one in which the fiscal authority sets its expenditure and taxes without regard to any requirement of intertemporal budget balance. If the present discounted value of these taxes is not su‰cient to finance expenditures (in present value terms), seigniorage must adjust to ensure that the government’s intertemporal budget constraint is satisfied. This regime is one of fiscal dominance (or active fiscal policy) and passive monetary policy, as monetary policy must adjust to deliver the level of seigniorage required to balance the government’s budget. Prices and inflation are a¤ected by changes in fiscal policy because these fiscal changes, if they require a change in seigniorage, alter the current and/or future money supply. Any regime in which either taxes and/or seigniorage always adjust to ensure that the government’s intertemporal budget constraint is satisfied is called a Ricardian regime (Sargent 1982). Regimes of fiscal dominance are analyzed in section 4.4."
