id,paragraph
1,"a change in the exchange rate, a fixed exchange rate regime will limit the flexibility of the central bank to act on this information. Changing the exchange rate would signal to the public that the central bank was attempting to cheat. As a result, a trade-o¤ between credibility and flexibility in conducting stabilization policy can arise. The basic model of time inconsistency under discretion characterized the equilibrium in terms of a sequence of single-period equilibria that depended only on the current state. In particular, the actions by the private sector in forming expectations did not depend on the past history of policy actions. Chari and Kehoe (1990) introduced the notion of sustainable plans under discretion, where a sustainable plan is a policy that is optimal from the perspective of the policymaker when the impact of the policy on future histories, and the impact of these histories on future private sector decisions, is taken into account. To characterize the set of possible equilibria that are sustainable, Chari and Kehoe followed Abreu (1988) in finding the worst sustainable outcome. In the simple Barro-Gordon model, this worst outcome is the one with the average inflation bias that led, in the case of a quadratic loss function, to the expected loss given in (7.9). Ireland (1997a) applied the concept of sustainable equilibrium to study the Barro-Gordon average inflation bias in a well-specified model that allows policies to be ranked according to their implications for the welfare of the representative agent. He showed that if the policymaker places a su‰ciently large weight on future outcomes, any inflation rate between a deflation associated with the Friedman rule (a zero nominal rate of interest) and the rate that arises under discretion can be sustained as an equilibrium. Central Bank Types In Canzoneri (1985), the central bank has private information about the economy in the form of an unverifiable forecast of an economic disturbance. The public doesn’t know what the central bank knows about the economy, and more important, the public cannot ex post verify the central bank’s information. An alternative aspect of asymmetric information involves situations in which the public is uncertain about the central bank’s true preferences. Backus and Dri‰ll (1985); Barro (1986); Cukierman and Meltzer (1986); Vickers (1986); Tabellini (1988); T. Andersen (1989); Mino and Tsutsui (1990); Cukierman and Liviatan (1991); Cukierman (1992); Garcia de Paso (1993); Drazen and Masson (1994); Ball (1995); Herrendorf (1999); al-Nowaihi and Levine (1996); Briault, Haldane, and King (1996); Nolan and Schaling (1996); and Walsh (2000), among others, studied models in which the public is uncertain about the central bank’s type, usually identified either as its preference between output and inflation stabilization or as its ability to commit. In these models, the public must attempt to infer the central bank’s type from its policy actions, and equilibria in which central banks may deviate from one-shot optimal policies in order to develop reputations have been studied (for a survey, see Rogo¤ 1989). In choosing its actions, a central bank must take into account the uncertainty faced by the public, and it may be advantageous for one type of bank to mimic the other type to conceal (possibly only temporarily) its true type from the public."
2,"In one of the earliest reputational models of monetary policy, Backus and Dri‰ll (1985) assumed that governments (or central banks) come in two types: optimizers who always act to maximize the expected present discounted value of a utility function of the form (7.1) and single-minded inflation fighters who always pursue a policy of zero inflation. Alternatively, the inflation fighter types can be described as having access to a precommitment technology. The government in o‰ce knows which type it is, but this information is unverifiable by the public. Simply announcing it is a zero inflation government would not be credible because the public realizes that an optimizing central bank would also announce that it is a strict inflation fighter to induce the public to expect low inflation. Initially, the public is assumed to have prior beliefs about the current government’s type (where these beliefs come from is unspecified, and therefore there will be multiple equilibria, one for each set of initial beliefs). If the government is actually an optimizer and ever chooses to inflate, its identity is revealed, and from then on the public expects the equilibrium inflation rate under discretion. To avoid this outcome, the optimizing government may have an incentive to conceal its true identity by mimicking the zero inflation type, at least for a while. Equilibrium may involve pooling, in which both types behave the same way. In a finite-period game, the optimizer will always inflate in the last period because there is no future gain from further attempts at concealment. Backus and Dri‰ll solved for the equilibrium in their model by employing the concept of a sequential equilibrium (Kreps and Wilson 1982) for a finitely repeated game. Let pd t equal the inflation rate for period t set by a zero inflation (a ‘dry’) government, and let pw t be the rate set by an optimizing (a ‘wet’) government. Start in the final period T. The zero inflation type always sets pd T 1⁄4 0, and the optimizing type always inflates in the last period at the discretionary rate pw T 1⁄4 al. With no further value in investing in a reputation, a wet government just chooses the optimal inflation rate derived from the one-period Barro-Gordon model analyzed earlier."
3,"In periods prior to T, however, the government’s policy choice a¤ects its future reputation, and it may therefore benefit a wet government to choose a zero rate of inflation in order to build a reputation as a dry government. Thus, equilibrium may consist of an initial series of periods in which the wet government mimics the dry government, and inflation is zero. For suitable values of the parameters, the sequential equilibrium concept that Backus and Dri‰ll employed also leads to mixed strategies in which the wet government inflates with some probability. So the wet government randomizes; if the outcome calls for it to inflate, the government is revealed as wet, and from then on, inflation is equal to al. If it doesn’t inflate, the public updates its beliefs about the government’s type using Bayes’s rule. Ball (1995) developed a model of inflation persistence based on the same notion of central bank types used by Backus and Dri‰ll (1985) and Barro (1986). That is, one type, type D, always sets inflation equal to zero, whereas type W acts opportunistically to minimize the expected discounted value of a quadratic loss function of the form LW 1⁄4 Xy i1⁄40 bi 1⁄2l(ytþi yn k)2 + p2 tþi; where 0 < b < 1. To account for shifts in policy, Ball assumed that the central bank type follows a Markov process. If the central bank is of type D in period t, then the probability that the central bank is still type D in period t þ 1 is d; the probability that the bank switches to type W in t þ 1 is 1 d. Similarly, if the period t central bank is type W, then the t þ 1 central bank is type W with probability w and type D with probability 1 w. The specification of the economy is standard, with output a function of inflation surprises and an aggregate supply shock: yt 1⁄4 yn þ a(pt pe t ) + et: To capture the idea that economies are subject to occasional discrete supply shocks, Ball assumed that e takes on only two possible values: 0 with probability 1 q and e < 0 with probability q. If shifts in policy and supply shocks are infrequent, then 1 d, 1 w, and q are all small."
4,"e, there are many possible equilibria, depending on how the public is assumed to form its expectations about the central bank type. Ball considered a perfect Nash equilibrium concept in which actions depend only on variables that directly a¤ect current payo¤s. Such equilibria are Markov perfect equilibria (Maskin and Tirole 1988) and rule out the types of trigger strategy equilibria considered, for example, by Barro (1986).20 Ball then showed that such an equilibrium exists and involves the W type setting p 1⁄4 0 as long as e 1⁄4 0; if e 1⁄4 e, the W type inflates at the discretionary rate. Since this reveals the identify of the central bank (i.e., as a type W), inflation remains at the discretionary rate alk until such time as a type D central bank takes over. At this point, inflation drops to zero, remaining there until a bad supply shock is again realized.21 This outcome predicts periodic and persistent bouts of inflation in response to adverse economic disturbances. This prediction for inflation appears to provide a good 20. In the trigger strategy equilibria, current actions depend on pt1 even though payo¤s do not depend directly on lagged inflation. 21. For this to be an equilibrium, the discount factor must be large but not too large. As in standard reputational models, the type W central bank must place enough weight on the future to be willing to mimic the type D in order to develop a reputation for low inflation. However, if the future receives too much weight, the type W will be unwilling to separate, that is, inflate, when the bad shock occurs. See Ball (1995)."
5,"One undesirable aspect of the Backus-Dri‰ll framework is its assumption that one government, the dry government, is simply an automaton, always playing zero inflation. While serving a useful purpose in allowing one to characterize how beliefs about type might a¤ect the reputation and behavior of a government that would otherwise like to inflate, the myopic behavior of the dry government is unsatisfactory; such a government might also wish to signal its type to the public or otherwise attempt to di¤erentiate itself from a wet type. One way a dry government might distinguish itself would be to announce a planned or target rate of inflation and then build credibility by actually delivering on its promises. In the Backus-Dri‰ll model, the dry government could be thought of as always announcing a zero target for inflation, but as Cukierman and Liviatan (1991) noted, even central banks that seem committed to low inflation often set positive inflation targets, and they do so in part because low inflation is not perfectly credible. That is, if the public expects a positive rate of inflation because the central bank’s true intentions are unknown, then even a dry central bank may feel the need to partially accommodate these expectations."
6,"Doing otherwise would produce a recession. To model this type of situation, Cukierman and Liviatan assumed that there are two potential government or central bank types, D and W, that di¤er in their ability to commit. Type D commits to its announced policy; type W cannot precommit. In contrast to Backus and Dri‰ll, Cukierman and Liviatan allowed their central banks to make announcements, and the D type is not simply constrained always to maintain a zero rate of inflation. If the public assigns some prior probability to the central bank’s being type W, type D’s announcement will not be fully credible. As a result, a type D central bank may find it optimal to announce a positive rate of inflation. To show the e¤ect on inflation of the public’s uncertainty about the type of central bank in o‰ce, the basic points can be illustrated within the context of a two-period model. To determine the equilibrium behavior of inflation, one needs to solve the model backward by first considering the equilibrium during the last period."
7,"Assume that both central bank types share a utility function that is linear in output and quadratic in inflation, as given by (7.1). With utility linear in output, stabilization will not play a role, so let output be given by (7.3) with e1 0. In the second period, reputation has no further value, so the type W central bank will simply set inflation at the optimal discretionary rate al. To determine D0 s strategy, however, one needs to consider whether the equilibrium will be a separating, pooling, or mixed-strategy equilibrium. In a separating equilibrium, the behavior of the central bank during the first period reveals its identity; in a pooling equilibrium, both types behave the same way during the first period, so the public will remain uncertain as to 7.3 Solutions to the Inflation Bias 293 the true identity of the bank. A mixed-strategy equilibrium would involve type W mimicking type D, with a positive probability less than 1."
8,"um is to determine the optimal announcement (since the D type actually inflates at the announced rate and the W type inflates at the rate al). If future utility is discounted at the rate b, the utility of the type D central bank is given by U D sep 1⁄4 lðy1 ynÞ 1 2 p2 1 þ b lðy2 ynÞ 1 2 p2 2 = alðp1 pe 1Þ 1 2 p2 1 ; since, in period 2, y2 1⁄4 yn and pD 2 1⁄4 0. The type D picks first-period inflation subject to p1 1⁄4 pa and pe 1 1⁄4 qpa þ ð1 qÞal. This yields pD 1 1⁄4 ð1 qÞala al: The role of credibility is clearly illustrated in this result. If the central bank were known to be of type D, that is, if q 1⁄4 1, it could announce and deliver a zero rate of inflation. The possibility that the central bank might be of type W, however, forces the D type to actually announce and deliver a positive rate of inflation. The public’s uncertainty leads it to expect a positive rate of inflation; the type D central bank could announce and deliver a zero rate of inflation, but doing so would create a recession whose cost outweighs the gain from a lower inflation rate."
9,"22. Recall that with the utility function (7.1), the central bank’s optimal period 1 inflation rate is independent of the expected rate of inflation. 23. The W type will also announce the same inflation rate as the type D because doing otherwise would immediately raise the public’s expectations about first-period inflation and lower type W 0 s utility. 294 7 Discretionary Policy and Time Inconsistency To summarize, in a separating equilibrium, the type W inflates at the rate al in each period, and the type D inflates at the rate ð1 qÞal during the first period and zero during the second period. Since expected inflation in the first period is qð1 qÞal þ ð1 qÞal 1⁄4 ð1 q2Þal, which is less than al but greater than ð1 qÞal, output is above yn if the central bank is actually type W and below yn if the bank is type D."
10,"What happens in a pooling equilibrium? A pooling equilibrium requires that the W type not only make the same first-period announcement as the D type but also that it pick the same actual inflation rate in period 1 (otherwise, it would reveal itself ). In this case, the D type faces period 2 expectations pe 2 1⁄4 qpa 2 þ ð1 qÞal.24 Since this is just like the problem analyzed for the first period of the separating equilibrium, pD 2 1⁄4 pa 2 1⁄4 ð1 qÞal > 0. The type D inflates at a positive rate in period 2, since its announcement lacks complete credibility. In the first period of a pooling equilibrium, however, things are di¤erent. In a pooling equilibrium, the D type knows that the W type will mimic whatever the D type does. And the public knows this also, so both types will inflate at the announced rate of inflation and pe 1 1⁄4 pa 1 . In this case, with the announcement fully credible, the D type will announce and deliver p1 1⁄4 0."
