id,paragraph
1,"cedure is an ine‰cient procedure for controlling the funds rate in that it allows disturbances to the borrowing function (i.e., vb shocks) to a¤ect the funds rate. These results are summarized in table 11.2. Now suppose there is a positive shock to bank borrowing; vb > 0. The increase in borrowed reserves, by increasing total reserves, will lower the funds rate. Under a funds rate procedure, the Fed prevents this outcome by reducing nonborrowed reserves ðfb 1⁄4 1Þ to fully neutralize the e¤ect of vb on the total reserve supply. The same response would occur under a total reserves operating procedure. In contrast, under a nonborrowed reserves procedure, fb 1⁄4 0, so the increase in borrowed reserves also increases total reserve supply, and the funds rate must decline to clear the reserve market. These results are summarized in table 11.3. Following Bernanke and Mihov, fd and fb characterize di¤erent operating procedures. However, the parameters a and b in the total reserve demand (11.25) and the borrowed reserves (11.27) relationships may also vary under di¤erence operating procedures. For example, models of bank borrowing from the discount window (e.g., Goodfriend 1983) imply that the slope of the borrowing function should depend on the operating procedure being employed.38 Evidence supporting this hypothesis is reported in Pearce (1993). As noted earlier, the coe‰cient b should depend on the time series process that characterizes the funds rate. If changes in the funds rate are very persistent, b will tend to be smaller than under a procedure that leads to more transitory changes in the funds rate."
2,"While the focus has been on the reserve market, it is important to keep in mind that the purpose of reserve market intervention by the Fed is not to a¤ect the funds rate or reserve measures themselves. The Fed’s objective is to influence its policy goal variables, such as the rate of inflation. The simple money multiplier framework discussed earlier provides a link between the reserve market and other factors a¤ecting the supply of money. The observed quantities of the broader monetary aggregates then reflect the interaction of the supply of and demand for money. Movements in the funds rate are linked to longer-term interest rates through the term structure (see chapter 10). 11.4.3 A Simple Model of a Channel System Several central banks (e.g., Australia, Canada, New Zealand, Sweden, and Switzerland, all of whom, with the exception of Switzerland, are inflation targeters) employ a corridor or channel system for interest rate control. In a channel system, the central bank sets lower and upper bounds for the interest rate. The upper bound is provided by the penalty rate on reserve borrowing because no bank will borrow in the private market if the interest rate exceeds the rate at which reserves can be obtained from the central bank. The lower bound is provided by the interest rate paid on reserves because no bank would lend in the private market if the interest rate is less than the rate received on reserves."
3,"The rate i is constrained to remain within the corridor established by the spread s. Hence, this type of system is also called a corridor system.40 The Bank’s Decision Problem Assume bank balances are subject to stochastic fluctuations. Let T be the expected value of the bank’s end-of-day balances, and let actual end-of-day balances be T þ e, where e is a mean zero random variable with continuous distribution function Fð:Þ. The model presumes that the realization of e occurs after the interbank market closes. The representative bank chooses T to balance two costs. First, if it sets T too high, it is likely to end the day with a positive reserve balance that earns i 505 s rather than the rate i that could have been obtained by lending to another bank. Hence, the opportunity cost of holding positive end-of-day balances relative to lending them out is i ði 505 sÞ. Second, if T is set too low, the bank may end the day with a negative balance and need to borrow from the central bank at the rate i 505 þ s rather than from another bank at the rate i. Hence, the opportunity cost of ending the day with an overdraft and borrowing from central bank is i 505 þ s i. The bank will choose T to minimize the expected sum of these two costs, subject to the probability distribution of the stochastic process e."
4,"The problem of a risk-neutral bank is to pick T to minimize ðy T ði i 505 þ sÞðT þ eÞ dFðeÞ ðT y ði 505 þ s iÞðT þ eÞ dFðeÞ: The first term is the opportunity cost of ending the day with positive balances. This occurs whenever e > T. The second term is the opportunity cost of borrowing from the central bank, and this occurs whenever e < T. The first-order condition for the optimal choice of T is ði i 505 þ sÞ ðy T dFðeÞði 505 þ s iÞ ðT y dFðeÞ 1⁄4 0: This can be expressed as ði i 505 þ sÞ1⁄21 FðT 505Þ ði 505 þ s iÞFðT 505Þ 1⁄4 0, where T 505 is the optimal level of planned reserve balances, or T 505 1⁄4 F 1 1 2 þ i i 505 2s: ð11:36Þ If the market rate equals the target rate, i 1⁄4 i 505, then T 505 1⁄4 F 1ð1=2Þ, so if the distribution function F is symmetric, T 505 1⁄4 0. However, if the net supply of clearing balances di¤ers from zero, the market rate will di¤er from i 505. For example, if the net supply is T, then market equilibrium requires that T 505 1⁄4 T and i 1⁄4 i 505 s1⁄21 2FðTÞ; ð11:37Þ so that i 505 sa i a i 505 þ s, showing that the private market rate i remains in the corridor defined by the target rate and the spread. In the case of New Zealand, for example, net settlement cash is quite small and s is equal to 25 basis points. Thus, with T small but positive, FðTÞ is slightly less than 1=2, and i will be slightly below i 505."
5,"elative to lending them out is i ði sÞ. Second, if T is set too low, the bank may end the day with a negative 39. Berentsen and Monnet (2008) developed a model in which money demand is motivated by the assumption that goods market transactions are anonymous. They derived the optimal spread and noted that the impact of monetary policy is characterized by both the target interest rate and the spread between borrowing and lending rates from the central bank’s standing facility. 40. Whitesell (2006) noted that between June 2003 and June 2004, the Fed’s target for the federal funds rate was 1 percent and it charged a 2 percent penalty rate on discount window borrowing. Since the Fed did not pay interest on reserves at the time, the Fed was essentially using a symmetric channel system wth i 1⁄4 1 percent and s 1⁄4 1 percent."
6,"nces the costs of stocking out versus the cost of carrying unsold goods. 11.4 Operating Procedures and Policy Measures 545 balance of zero and then it jumps up to the penalty rate of 3.5 percent. Equilibrium occurs where the demand curve cuts the supply curve, and the interest rate is equal to the target rate. The figure illustrates the case of a zero net settlement balance, but the same argument would apply for any positive level; the supply curve would simply shift to the right. If the central bank were unable to control reserve supply exactly due to random variation, then the overnight rate might end up slightly above or below the actual target i (see Woodford 2001c on both points). An interesting implication of (11.37) is that the central bank can a¤ect the equilibrium market rate without altering the supply of settlement balances. It can do so by simply announcing a change in its target rate i without altering T. Guthrie and Wright (2000) characterized the Reserve Bank of New Zealand as employing ‘open mouth’ operations rather than open market operations to a¤ect the market rate. The ability of the central bank in a channel system to a¤ect the market without engaging in open market operations that a¤ect the supply of reserves is in marked contrast to the tradition model of the reserve market."
7,"The model of a channel system assumes that borrowing from the private market and borrowing from the central bank are perfect substitutes, so i can never rise above i þ s. Similarly, lending to another bank and leaving deposits at the central bank are assumed to be perfect substitutes, so i can never fall below i s. In practice, these various options are not equivalent. For example, in the U.S. interbank market, loans are generally unsecured and central bank (Fed) borrowings are collateralized, so the two are not perfect substitutes. In this case, the cost of borrowing from the central bank would be i þ s plus the cost of collateral (see Berentsen and Monnet 2008). Since private lending is unsecured, it is riskier than holding a riskless account balance at the central bank. So the opportunity cost of having overnight balances with the central bank is ði rÞði sÞ, where r is a risk premium. In addition, not all banks may have access to the central bank’s standing facilities. For example, according to Whitesell (2006), only 60 percent of U.S. depository institutions have completed the paper work necessary to borrow at the discount window. The Bank of Canada and the Bank of England limit access to certain institutions, and the ECB and Bank of England pay interest on reserves only if banks shift funds out of reserve accounts and into special deposit accounts each day."
8,"Channel systems are becoming increasingly common. When reserve holdings by banks are small, as a result either of innovations that reduce the level of required reserves or because reserve requirements have been eliminated, channel systems provide an operating procedure for controlling the overnight bank rate. Open market operations are still necessary to o¤set random fluctuations in the stock of reserves, but these operations are not used to control interest rate levels as under traditional models of operating procedures."
9,"11.5 A Brief History of Fed Operating Procedures In the United States, the operating procedures employed by the Fed have changed over time. This fact implies that the manner in which the reserve market has responded to disturbances has varied and that the appropriate measure of policy shocks has also changed. Fed operating procedures have been discussed by various authors,42 and major studies of operating procedures have been undertaken by the Federal Reserve (Federal Reserve System 1981; Goodfriend and Small 1993). Over the past 30 years in the United States, most monetary economists have identified four di¤erent regimes, each defined according to the basic operating procedure the Fed followed. Chronologically, these correspond to periods of funds rate, nonborrowed reserves, borrowed reserves, and funds rate operating procedures, although in no case did the Fed’s behavior reflect pure examples of any one type."
10,"42. Examples include Walsh (1990); Goodfriend (1991; 1993); Strongin (1995); Meulendyke (1998); and the references they cite. 43. From 1975 to 1993, the Fed announced targets for various monetary aggregates, and these played a role as intermediate targets during some periods; see B. Friedman and Kuttner (1996). 11.5 A Brief History of Fed Operating Procedures 547 11.5.1 1972–1979 The first period dates from the end of the Bretton Woods exchange rate system in the early 1970s to October 6, 1979. The Fed is usually described as having followed a federal funds rate operating procedure during this period. Under such a policy, the Fed allowed nonborrowed reserves to adjust automatically to stabilize the funds rate within a narrow band around its target level. Thus, a shock to total reserve demand that in the absence of a policy response would have led to an increase in both the funds rate and borrowed reserves was o¤set by open market purchases that expanded nonborrowed reserves su‰ciently to prevent the funds rate from rising (i.e., fd 1⁄4 1). As a result, expansions in reserve demand were fully accommodated by increases in reserve supply."
