id,paragraph
1,"The two alternative objective functions (7.1) and (7.2) are clearly closely related.
Expanding the term involving output in the quadratic loss function, (7.2) can be written as
V 1⁄4 lkðy ynÞ þ 1
2
p2 þ
d1
2
lðy ynÞ
d2 þ
d1
2
lk2
:
The first two terms are the same as the linear utility function (with signs reversed because V is a loss function), showing that the assumption of a positive k is equivalent
to the presence of a utility gain from output expansions above yn. In addition, V
includes a loss arising from deviations of output around yn (the lðy ynÞ
2 term).
This introduces a role for stabilization policies that is absent when the policymaker’s
preferences are assumed to be strictly linear in output. The final term involving k2 is
simply a constant and so has no e¤ect on the central bank’s decisions.5
The alternative formulations reflected in (7.1) and (7.2) produce many of the same
insights. Following Barro and Gordon (1983b), we will work initially with the function (7.1), which is linear in output. The equilibrium concept in the basic BarroGordon model is noncooperative Nash. Given the public’s expectations, the central
bank’s policy choice maximizes its objective function (or equivalently, minimizes its
loss function), given the public’s expectations. The assumption of rational expectations implicitly defines the loss function for private agents as LP 1⁄4 Eðp pe
Þ
2
; given
the public’s understanding of the central bank’s decision problem, their choice of pe
is optimal."
2,"enefits from attempting to produce unexpected inflation. Altering the specification of the central bank’s objective function in (7.2) or
(7.1) to depend only on output and expected inflation would, given (7.3), then imply
that the equilibrium inflation rate could be infinite (see Auernheimer 1974; Calvo
1978; and problem 7 at the end of this chapter).
The rest of the model is a simple link between inflation and the policy authority’s
actual policy instrument:
p 1⁄4 Dm þ v; ð7:4Þ
where Dm is the growth rate of the money supply (the first di¤erence of the log nominal money supply), assumed to be the central bank’s policy instrument, and v is a
velocity disturbance. The private sector’s expectations are assumed to be determined
prior to the central bank’s choice of a growth rate for the nominal money supply.
Thus, in setting Dm, the central bank will take pe as given. Also assume that the central bank can observe e (but not v) prior to setting Dm; this assumption generates a
role for stabilization policy. Finally, assume e and v are uncorrelated.
The sequence of events is important. First, the private sector sets nominal wages
based on its expectations of inflation. Thus, in the first stage, pe is set. Then the supply shock e is realized. Because expectations have already been determined, they do
not respond to the realization of e. Policy can respond, however, and the policy instrument Dm is set after the central bank has observed e. The velocity shock v is then
realized, and actual inflation and output are determined."
3,"ument. If the main objective is to explain the determinants
of average inflation rates, the distinction between money and interest rates as the policy instrument is not critical. Third, the basic model assumes that the central bank
can react to realization of the supply shock e while the public commits to wage contracts prior to observing this shock. This informational advantage on the part of the
central bank introduces a role for stabilization policy and is meant to capture the fact
that policy decisions can be made more frequently than are most wage and price
decisions. It means the central bank can respond to economic disturbances before
private agents have had the chance to revise nominal contracts.
The assumption that v is observed after Dm is set is not critical. It is easy to show
that the central bank will always adjust Dm to o¤set any observed or forecastable
component of the velocity shock, and this is why the rate of inflation itself is often
treated as the policy instrument. Output and inflation will only be a¤ected by the
component of the velocity disturbance that was unpredictable at the time policy was
set."
4,"ument. If the main objective is to explain the determinants of average inflation rates, the distinction between money and interest rates as the policy instrument is not critical. Third, the basic model assumes that the central bank can react to realization of the supply shock e while the public commits to wage contracts prior to observing this shock. This informational advantage on the part of the central bank introduces a role for stabilization policy and is meant to capture the fact that policy decisions can be made more frequently than are most wage and price decisions. It means the central bank can respond to economic disturbances before private agents have had the chance to revise nominal contracts. The assumption that v is observed after Dm is set is not critical. It is easy to show that the central bank will always adjust Dm to o¤set any observed or forecastable component of the velocity shock, and this is why the rate of inflation itself is often treated as the policy instrument. Output and inflation will only be a¤ected by the component of the velocity disturbance that was unpredictable at the time policy was set."
5,"the gains from economic expansion are low relative to achieving inflation objectives, so the central bank has less incentive to generate inflation. Why does the economy end up with positive average inflation even though it confers no benefits and the central bank dislikes inflation? The central bank is acting systematically to maximize the expected value of its objective function, so it weighs the costs and benefits of inflation in setting its policy. At a zero rate of inflation, the marginal benefit of generating a little inflation is positive because, with wages set, the e¤ect of an incremental rise in inflation on output is equal to a > 0. The value of this output gain is al. This is illustrated in figure 7.1 by the horizontal line at a height equal to al. The marginal cost of inflation is equal to p. At a planned inflation rate of zero, this marginal cost is zero, so the marginal benefit of inflation exceeds the marginal cost. But the marginal cost rises (linearly) with inflation, as illustrated in the figure. At an expected inflation rate of al, the marginal cost equals the marginal benefit. Under this discretionary policy outcome, expected utility of the central bank is equal to E1⁄2U d 1⁄4 E lðav þ eÞ 1 2 ðal þ vÞ 2 = 1 2 ða2 l2 þ s2 v Þ; 276 7 Discretionary Policy and Time Inconsistency where E1⁄2v 1⁄4 E1⁄2e 1⁄4 0 and s2 v is the variance of the random inflation control error v. Expected utility is decreasing in the variance of the random control error v and decreasing in the weight placed on output relative to inflation objectives ðlÞ because a larger l increases the average rate of inflation. Although the control error is unavoidable, the loss due to the positive average inflation rate arises from the monetary authority’s fruitless attempt to stimulate output."
6,"The outcome under discretion can be contrasted with the situation in which the monetary authority is able to commit to setting money growth always equal to zero: Dm 1⁄4 0. In this case, p 1⁄4 v and expected utility would equal E1⁄2U c 1⁄4 E lðav þ eÞ 1 2 v2 = 1 2 s2 v > E1⁄2U d : The central bank (and society, if the central bank’s utility is interpreted as a social welfare function) would be better o¤ if it were possible to commit to a policy of zero money growth. Discretion, in this case, generates a cost. As noted earlier, an alternative specification of the central bank’s objectives focuses on the loss associated with output and inflation fluctuations around desired levels. This alternative formulation, given by the loss function (7.2), leads to the same basic conclusions. Discretion will produce an average bias toward positive inflation and lower expected utility. In addition, specifying the loss function so that the central bank cares about output fluctuations means that there will be a potential role for policy to reduce output volatility caused by the supply shock e."
7,"Figure 7.1 Equilibrium inflation under discretion (linear objective function). 7.2 Inflation under Discretionary Policy 277 Substituting (7.3) and (7.4) into the quadratic loss function (7.2) yields V 1⁄4 1 2 l1⁄2aðDm þ v pe Þ þ e k 2 þ 1 2 ðDm þ vÞ 2 : If Dm is chosen after observing the supply shock e, but before observing the velocity shock v, to minimize the expected value of the loss function, the first-order condition for the optimal choice of Dm, conditional on e and taking pe as given, is al1⁄2aðDm pe Þ þ e k þ Dm 1⁄4 0; or Dm 1⁄4 a2lpe þ alðk eÞ 1 þ a2 l : ð7:6Þ There are two important di¤erences to note in comparing (7.5), the optimal setting for money growth from the model with a linear objective function, to (7.6). First, the aggregate supply shock appears in (7.6); because the central bank wants to minimize the variance of output around its target level, it will make policy conditional on the realization of the supply shock. Thus, an explicit role for stabilization policies arises that will involve trading o¤ some inflation volatility for reduced output volatility."
8,"Second, the optimal policy depends on private sector expectations about inflation. Private agents are assumed to understand the incentives facing the central bank, so they use (7.6) in forming their expectations. However, private agents are atomistic; they do not take into account the e¤ect their choice of expected inflation might have on the central bank’s decision.7 With expectations formed prior to observing the aggregate supply shock, (7.4) and (7.6) imply pe 1⁄4 E1⁄2Dm 1⁄4 a2lpe þ alk 1 þ a2 l : Solving for pe yields pe 1⁄4 alk > 0. Substituting this back into (7.6) and using (7.4) gives an expression for the equilibrium rate of inflation: pd 1⁄4 Dm þ v 1⁄4 alk al 1 þ a2 l ðe þ v; ð7:7Þ 7. This assumption is natural in the context of individual firms and workers determining wages and prices. If nominal wages are set in a national bargaining framework, for example by a monopoly union and employer representatives, then it may be more appropriate to assume that wages are set strategically, taking into account the impact of the wage decision on the incentives faced by the central bank. The case of a monopoly union has been analyzed by Tabellini (1988) and Cubitt (1992). See also Cukierman and Lippi (2001)."
9,"278 7 Discretionary Policy and Time Inconsistency where the superscript d stands for discretion. Note that the equilibrium when the central bank acts with discretion implies a positive average rate of inflation equal to alk. This has no e¤ect on output because the private sector completely anticipates this rate ðpe 1⁄4 alkÞ. The size of the inflation bias is increasing in the distortion ðkÞ, the e¤ect of a money surprise on output ðaÞ, and the weight the central bank places on its output objective ðlÞ.8 If, for the moment, one ignores the random disturbances e and v, the equilibrium with the quadratic loss function can be illustrated using figure 7.2. Equation (7.6) is shown, for e 1⁄4 0, as the straight line OP (for optimal policy), giving the central bank’s reaction function for its optimal inflation rate as a function of the public’s expected rate of inflation."
10,"The slope of this line is a2l=ð1 þ a2lÞ < 1, with intercept alk=ð1 þ a2lÞ > 0. An increase in the expected rate of inflation requires that the central bank increase actual inflation by the same amount in order to achieve the same output e¤ect, but because this action raises the cost associated with inflation, the central bank finds it optimal to raise p by less than the increase in pe . Hence the slope is less than 1. The positive intercept reflects the fact that if pe 1⁄4 0, the central bank’s optimal policy is to set a positive rate of inflation. In equilibrium, expectations of private agents must be consistent with the behavior of the central bank. In the absence of any random disturbances, this requires that pe 1⁄4 p. Thus, equilibrium must lie along the 45 line in figure 7.2. An increase in k, the measure of the output distortion, shifts the OP line upward and leads to a higher rate of inflation in equilibrium. An increase in a, the impact of an inflation surprise on real output, has two e¤ects. First, it increases the slope of the OP line; by increasing the output e¤ects of an inflation surprise, it raises the marginal benefit to the central bank of more inflation. By increasing the impact of an inflation surprise on output, however, a rise in a reduces the inflation surprise needed to move output to yn þ k, and if l is large, the intercept of OP could actually fall. The net e¤ect of a rise in a, however, is to raise the equilibrium inflation rate (see (7.7), which shows that the equilibrium inflation rate when e 1⁄4 0 is alk, which is increasing in a). The coe‰cient on e in (7.7) is negative; a positive supply shock leads to a reduction in money growth and inflation. This response acts to reduce the impact of e on output (the coe‰cient on e in the output equation becomes 1=ð1 þ a2lÞ, which is less than 1). The larger the weight on output objectives ðlÞ, the smaller the impact of e on output. In contrast, a central bank that places a larger relative weight on inflation objectives (a small l) will stabilize output less."
