id,paragraph
1,"The Basic Idea The fiscal theory can be illustrated in the context of a model with a representative household and a government but no capital. The implications of the fiscal theory will be easiest to see if attention is restricted to perfect-foresight equilibria. The representative household chooses its consumption and asset holdings optimally, subject to an intertemporal budget constraint. Suppose the period t budget constraint of the representative household takes the form Dt þ Ptyt Tt b Ptct þ Md t þ Bd t 1⁄4 Ptct þ it 1 þ it Md t þ 1 1 þ it Dd tþ1; where Dt is the household’s beginning-of-period financial wealth and Dd tþ1 1⁄4 ð1 þ itÞBd t þ Md t. The superscripts denote that Md and Bd are the household’s demand for money and interest-bearing debt. In real terms, this budget constraint becomes dt þ yt tt b ct þ md t þ bd t 1⁄4 ct þ it 1 þ it md t þ 1 1 þ rt d d tþ1; where tt 1⁄4 Tt=Pt, md t 1⁄4 Md t =Pt, 1 þ rt 1⁄4 ð1 þ itÞð1 þ ptþ1Þ, and dt 1⁄4 Dt=Pt. Let lt;tþi 1⁄4 Y i j1⁄41 1 1 þ rtþj be the discount factor, with lt;t 1⁄4 1. Under standard assumptions, the household intertemporal budget constraint takes the form dt þXy i1⁄40 lt;tþiðytþi ttþiÞ 1⁄4 Xy i1⁄40 lt;tþi ctþi þ itþi 1 þ itþi md tþi : ð4:33Þ Household choices must satisfy this intertemporal budget constraint. The left side is the present discounted value of the household’s initial real financial wealth and aftertax income. The right side is the present discounted value of consumption spending plus the real cost of holding money. This condition holds with equality because any path of consumption and money holdings for which the left side exceeded the right side would not be optimal; the household could increase its consumption at time t without reducing consumption or money holdings at any other date. As long as the household is unable to accumulate debts that exceed the present value of its resources, the right side cannot exceed the left side."
2,"The budget constraint for the government sector, in nominal terms, takes the form Ptgt þ ð1 þ it1ÞBt1 1⁄4 Tt þ Mt Mt1 þ Bt: ð4:34Þ Dividing by Pt, this can be written as gt þ dt 1⁄4 tt þ it 1 þ it mt þ 1 1 þ rt dtþ1: Recursively substituting for future values of dtþi, this budget constraint implies that dt þXy i1⁄40 lt;tþi1⁄2gtþi ttþi stþi 1⁄4 lim T!y lt;tþTdT; ð4:35Þ where st 1⁄4 itmt=ð1 þ itÞ is the government’s real seigniorage revenue. In previous sections, it was assumed that the expenditures, taxes, and seigniorage choices of the consolidated government (the combined monetary and fiscal authorities) were constrained by the requirement that limT!y lt;tþTdT 1⁄4 0 for all price levels Pt. Policy paths for ðgtþi; ttþi;stþi; dtþiÞib0 such that dt þXy i1⁄40 lt;tþi1⁄2gtþi ttþi stþi 1⁄4 lim T!y lt;tþTdT 1⁄4 0 for all price paths ptþi, i b 0 are called Ricardian policies. Policy paths for ðgtþi; ttþi; stþi; dtþiÞib0 for which limT!y lt;tþTdT may not equal zero for all price paths are called non-Ricardian."
3,"Now consider a perfect-foresight equilibrium. Regardless of whether the government follows a Ricardian or a non-Ricardian policy, equilibrium in the goods market in this simple economy with no capital requires that yt 1⁄4 ct þ gt. The demand for money must also equal the supply of money: md t 1⁄4 mt. Substituting yt gt for ct and mt for md t in (4.33) and rearranging yields dt þXy i1⁄40 lt;tþi gtþi ttþi itþi 1 þ itþi mtþi 1⁄4 0: ð4:36Þ Thus, an implication of the representative household’s optimization problem and market equilibrium is that (4.36) must hold in equilibrium. Under Ricardian policies, (4.36) does not impose any additional restrictions on equilibrium because the policy variables are always adjusted to ensure that this condition holds. Under a non-Ricardian policy, however, it does impose an additional condition that must be satisfied in equilibrium. To see what this condition involves, use the definition of dt and seigniorage to write (4.36) as Dt Pt 1⁄4 Xy i1⁄40 lt;tþi1⁄2ttþi þ stþi gtþi: ð4:37Þ At time t, the government’s outstanding nominal liabilities Dt are predetermined by past policies. Given the present discounted value of the government’s future surpluses (the right side of (4.37)), the only endogenous variable is the current price level Pt. The price level must adjust to ensure that (4.37) is satisfied."
4,"Equation (4.37) is an equilibrium condition under non-Ricardian policies, but it is not the only equilibrium condition. It is still the case that real money demand and real money supply must be equal. Suppose the real demand for money is given by (4.19), rewritten here as Mt Pt 1⁄4 fð1 þ itÞ: ð4:38Þ Equations (4.37) and (4.38) must both be satisfied in equilibrium. However, which two variables are determined jointly by these two equations depends on the assumptions that are made about fiscal and monetary policies. For example, suppose the fiscal authority determines gtþi and ttþi for all i b 0, and the monetary authority pegs the nominal rate of interest itþi 1⁄4 { for all i b 0. Seigniorage is equal to {fð1 þ {Þ=ð1 þ {Þ and so is fixed by monetary policy. With this specification of monetary and fiscal policies, the right side of (4.37) is given. Since Dt is predetermined at date t, (4.37) can be solved for the equilibrium price level P t given by P t 1⁄4 P Dt y i1⁄40 lt;tþi1⁄2ttþi þ stþi gtþi: ð4:39Þ The current nominal money supply is then determined by (4.38): Mt 1⁄4 P t fð1 þ {Þ."
5,"4.5 The Fiscal Theory of the Price Level 167 One property of this equilibrium is that changes in fiscal policy (g or t) directly alter the equilibrium price level, even though seigniorage as measured by Py i1⁄40 lt;tþistþi is una¤ected. The finding that the price level is uniquely determined by (4.39) contrasts with a standard conclusion that the price level is indeterminate under a nominal interest rate peg. This conclusion is obtained from (4.38): with i pegged, the right side of (4.38) is fixed, but this only determines the real supply of money. Any price level is consistent with equilibrium, as M then adjusts to ensure that (4.38) holds. Critical to the fiscal theory is the assumption that (4.37), the government’s intertemporal budget constraint, is an equilibrium condition that holds at the equilibrium price level and not a condition that must hold at all price levels. This means that at price levels not equal to P t , the government is planning to run surpluses (including seigniorage) whose real value, in present discounted terms, is not equal to the government’s outstanding real liabilities. Similarly, it means that the government could cut current taxes, leaving current and future government expenditures and seigniorage unchanged, and not simultaneously plan to raise future taxes."
6,"When (4.37) is interpreted as a budget constraint that must be satisfied for all price levels, that is, under Ricardian policies, any decision to cut taxes today (and so lower the right side of (4.37)) must be accompanied by planned future tax increases to leave the right side unchanged. In standard infinite-horizon, representative-agent models, a tax cut (current and future government expenditures unchanged) has no e¤ect on equilibrium (i.e., Ricardian equivalence holds) because the tax reduction does not have a real wealth e¤ect on private agents. Agents recognize that in a Ricardian regime, future taxes have risen in present value terms by an amount exactly equal to the reduction in current taxes."
7,"Alternatively expressed, the government cannot engineer a permanent tax cut unless government expenditures are also cut (in present value terms). Because the fiscal theory of the price level assumes that (4.37) holds only when evaluated at the equilibrium price level, the government can plan a permanent tax cut. If it does, the price level must rise to ensure that the new, lower value of discounted surpluses is again equal to the real value of government debt. For (4.39) to define an equilibrium price level, it must hold that Dt 0 0. Niepelt (2004) argued that the fiscal theory cannot hold if there is no initial outstanding stock of nominal government debt. However, Daniel (2007) showed that one can define non-Ricardian policies in a consistent manner when the initial stock of debt is zero."
8,"Alternatively expressed, the government cannot engineer a permanent tax cut unless government expenditures are also cut (in present value terms). Because the fiscal theory of the price level assumes that (4.37) holds only when evaluated at the equilibrium price level, the government can plan a permanent tax cut. If it does, the price level must rise to ensure that the new, lower value of discounted surpluses is again equal to the real value of government debt."
9,"If the realized price level were to result in the government’s budget constraint not balancing, then the Ricardian nature of policy means that taxes and/or spending must adjust to ensure intertemporal budget balance at the realized price level. Under a non-Ricardian fiscal policy, only realizations of the price level that satisfy intertemporal budget balance can be consistent with an equilibrium. Thus, whatever quantity of nominal debt the government issued in the first period, the realized price level must ensure the real value of this debt in period 2 balances with the real value the government chooses for its primary surplus (including seigniorage). Under rational expectations, however, a non-Ricardian government cannot systematically employ price surprises in period 2 to finance spending because the monetary authority’s interest peg has determined the expected value of the period 2 price level. Equilibrium must be consistent with those expectations."
10,"An interest rate peg is just one possible specification for monetary policy. As an alternative, suppose as before that the fiscal authority sets the paths for gtþi and ttþi, but now suppose that the government adjusts tax revenues to o¤set any variations in seigniorage. In this case, ttþi þ stþi becomes an exogenous process. Then (4.37) can be solved for the equilibrium price level independent of the nominal money stock. Equation (4.38) must still hold in equilibrium. If the monetary authority sets Mt, this equation determines the nominal interest rate that ensures that the real demand for money is equal to the real supply. If the monetary authority sets the nominal rate of interest, (4.38) determines the nominal money supply."
