id,paragraph
1,"for an in-depth discussion of much of this literature. Many of the most important papers are collected in Persson and Tabellini (1994a). 7.3 Solutions to the Inflation Bias 283 central banks have adopted inflation targeting as a framework for the conduct of policy.10 Before considering these solutions, however, it is important to note that the tradition in the monetary policy literature has been to assume that the underlying cause of the bias, the desire for economic expansions captured either by the presence of output in the case of the linear objective function (7.1) or by the parameter k in the quadratic loss function (7.2), is given. Clearly, policies that might eliminate the factors that create a wedge between the economy’s equilibrium output and the central bank’s desired level would lead to the first-best outcome in the Barro-Gordon model."
2,"7.3.1 Reputation One potential solution to an inflationary bias is to force the central bank to bear some cost if it deviates from its announced policy of low inflation, thereby raising the marginal cost of inflation as perceived by the central bank. One form such a cost might take is a lost reputation. The central bank might, perhaps through its past behavior, demonstrate that it will deliver zero inflation despite the apparent incentive to inflate. If the central bank then deviates from the low-inflation solution, its credibility is lost and the public expects high inflation in the future. That is, the public employs a trigger strategy. The folk theorem for infinite horizon repeated games (Fudenberg and Maskin 1986) suggests that equilibria exist in which inflation remains below the discretionary equilibrium level as long as the central bank’s discount rate is not too high. Hence, as long as the central bank cares enough about the future, a low-inflation equilibrium can be supported."
3,"An alternative approach is to consider situations in which the public may be uncertain about the true preferences of the central bank. In the resulting imperfect information game, the public’s expectations concerning inflation must be based on its beliefs about the central bank’s preferences or type. Based on observed outcomes, these beliefs evolve over time, and central banks may have incentives to a¤ect these beliefs through their actions. A central bank willing to accept some inflation in return for an economic expansion may still find it optimal initially to build a reputation as an anti-inflation central bank."
4,"A Repeated Game The basic Barro-Gordon model is a one-shot game; even if the central bank’s objective is to maximize Et P i1⁄40 bi Utþi, where Ut is defined by (7.1) and b is a discount factor ð0 < b < 1Þ, nothing links time t decisions with future periods.11 Thus, the inflation rate in each period t þ s is chosen to maximize the expected value of Utþs, and the discretionary equilibrium of the one-shot game is a noncooperative Nash equilibrium of the repeated game. Barro and Gordon (1983b) evaluated the role of reputation by considering a repeated game in which the choice of inflation at time t can a¤ect expectations about future inflation. They examined whether inflation rates below the one-shot discretionary equilibrium rate can be sustained in a trigger strategy equilibrium."
5,"To illustrate their approach, suppose that the central bank’s objective is to maximize the expected present discounted value of (7.1) and that the public behaves in the following manner. If in period t 1 the central bank delivered an inflation rate equal to what the public had expected (i.e., the central bank did not fool them in the previous period), the public expects an inflation rate in period t of p < al. But if the central bank did fool them, the public expects the inflation rate that would arise under pure discretion, al. The hypothesized behavior of the public is summarized by pe t 1⁄4 p < al if pt1 1⁄4 pe t1 pe t 1⁄4 al otherwise: It is important to note that this trigger strategy involves a one-period punishment. If, after deviating and inflating at a rate that di¤ers from p, the central bank can deliver an inflation rate of al for one period, the public again expects the lower rate p.12 The central bank’s objective is to maximize Xy i1⁄40 bi EtðUtþiÞ; where Ut is given by (7.1). Previously, the central bank’s actions at time t had no e¤ects in any other period. Consequently, the problem simplified to a sequence of one-period problems, a situation that is no longer true in this repeated game with reputation."
6,"Inflation at time t a¤ects expectations at time t þ 1 and therefore the expected value of Utþ1. The question is whether equilibria exist for inflation rates p that are less than the outcome under pure discretion. Suppose that the central bank has set ps 1⁄4 p for all s < t. Under the hypothesis about the public’s expectations, pe t 1⁄4 p. What can the central bank gain by deviating from the p equilibrium? Ignoring any aggregate supply shocks (i.e., e1 0), assume 12. This type of one-period punishment strategy has little to commend itself in terms of plausibility. It does, however, provide a useful starting point for analyzing a situation in which the central bank might refrain from inflating at the discretionary rate because it recognizes that the public will subsequently expect higher inflation."
7,"7.3 Solutions to the Inflation Bias 285 that the central bank controls inflation directly. Then setting inflation a little above p, say at pt 1⁄4 e > p, increases the time t value of the central bank’s objective function by alðe pÞ 1 2 e2 1 2 p2 1⁄4 alðe pÞ 1 2 ðe2 p2 Þ: This is maximized for e 1⁄4 al, the inflation rate under discretion. So if the central bank deviates, it will set inflation equal to al and gain GðpÞ 1 alðal pÞ 1 2 1⁄2ðalÞ 2 p2 1⁄4 1 2 ðal pÞ 2 b 0: Barro and Gordon referred to this as the temptation to cheat. The function GðpÞ is shown as the dashed line in figure 7.3. It is non-negative for all p and reaches a minimum at p 1⁄4 al."
8,"Cheating carries a cost because, in the period following a deviation, the public will punish the central bank by expecting an inflation rate of al. Since al maximizes the central bank’s one-period objective function for any expected rate of inflation, the central bank sets ptþ1 1⁄4 al. The subsequent loss, relative to the p inflation path, is given by CðpÞ 1 b 1 2 p2 b 1 2 a2 l2 1⁄4 b 2 1⁄2ðalÞ 2 p2 : ð7:13Þ Figure 7.3 Temptation and enforcement. 286 7 Discretionary Policy and Time Inconsistency Since the loss occurs in period t þ 1, multiply it by the central bank’s discount factor b. Barro and Gordon referred to this as the enforcement. The function CðpÞ is decreasing for p > 0 and is shown as the solid line in figure 7.3."
9,"The central bank will deviate from the proposed equilibrium if the gain (the temptation) exceeds the loss (the enforcement). Any p such that CðpÞ b GðpÞ can be supported as an equilibrium; with the loss exceeding the gain, the central bank has no incentive to deviate. As shown in figure 7.3, CðpÞ < GðpÞ for inflation rates less than pmin 1 ð1 bÞal=ð1 þ bÞ < al. Because pmin > 0, the trigger strategy cannot support the socially optimal, zero inflation outcome. However, any inflation rate in the interval 1⁄2pmin; al is sustainable. The minimum sustainable inflation rate pmin is decreasing in b; the greater the weight the central bank places on the future, the greater the enforcement mechanism provided by the public’s expectations and the lower the inflation rate that can be sustained.13 This example is a simple illustration of a trigger strategy."
10,"The public expects one rate of inflation (p in this example) as long as the central bank “behaves,” and it expects a di¤erent, higher rate of inflation if the central bank misbehaves. But how does the public coordinate on this trigger strategy? If the public is atomistic, each member would take the expectations of others as given in forming its own expectations, and the notion of public coordination makes little sense. This problem is even more severe when multiperiod punishment periods are considered, in which the public expects high inflation for some fixed number of period greater than one. Again, how is this expectation determined?"
