id,paragraph
1,"To illustrate the adaptive learning approach, consider a general model of the form yt 1⁄4 a þ MEtytþ1 þ dyt1 þ fet; ð5:12Þ and et 1⁄4 ret1 þ et. The minimum state-variable rational-expectations solution (McCallum 1983a) takes the form yt 1⁄4 a þ byt1 þ cet: ð5:13Þ Assume agents know the solution takes this general form, and given values for the parameters a, b, and c, they treat (5.13) as their perceived law of motion (PLM) of yt. Then agents use the PLM to form expectations: Etytþ1 1⁄4 a þ byt þ cret: ð5:14Þ Given these expectations, the actual law of motion (ALM) for yt is obtained by substituting (5.14) into (5.12). Solving for yt yields yt 1⁄4 a þ M1⁄2a þ byt þ cret þ dyt1 þ fet = a þ Ma 1 Mb þ d 1 Mb ð5:12Þyt1 þ f þ Mcr 1 Mb ð5:12Þet: The mapping from the PLM to the ALM is defined by Tða; b; cÞ 1⁄4 a þ Ma 1 Mb ; d 1 Mb ð5:12Þ; f þ Mcr 1 Mb ð5:12Þ : Evans and Honkapohja (2001) showed that if the mapping Tða; b; cÞ!ða; b; cÞ is locally asymptotically stable at the fixed point Tða; b; cÞ1⁄4ða; b; cÞ that corresponds to the minimum state-variable solution, the system is e-stable. Evans and Honkapohja then showed that this ensures stability under real-time learning in which the PLM is yt 1⁄4 at1 þ bt1yt1 þ ct1et and the coe‰cients are updated by running recursive least-squares."
2,"Because agents are using macroeconomic outcomes to update their beliefs about the structure of the economy, and these beliefs then influence both expectations and macroeconomic outcomes, learning can have important implications for economic dynamics. For example, Erceg and Levin (2003) showed that accounting for learning about the central bank’s inflation goals can be important for understanding the real e¤ects on the economy during periods of disinflation such as the early 1980s in the United States."
3,Much of the recent literature on learning in the context of monetary policy has employed the new Keynesian model (see chapter 8). Evans and Honkapohja (2009) provided a survey of some of the important implications of learning for monetary policy and references to the relevant literature.
4,"5.3 Limited Participation and Liquidity E¤ects The impact of a monetary disturbance on market interest rates can be decomposed into its e¤ect on the expected real rate of return and its e¤ect on the expected inflation rate. If money growth is positively serially correlated, an increase in money growth will be associated with higher future inflation and therefore higher expected inflation. As noted in chapters 2 and 3, the flexible-price MIU and CIA models implied that faster money growth would immediately increase nominal interest rates. Most economists, and certainly monetary policymakers, believe that central banks can reduce short-term nominal interest rates by employing policies that lead to faster growth in the money supply. This belief is often interpreted to mean that faster money growth will initially cause nominal interest rates to fall, an impact called the liquidity e¤ect. This e¤ect is usually viewed as an important channel through which a monetary expansion a¤ects real consumption, investment, and output."
5,"A thorough discussion of possible explanations of liquidity e¤ects was provided by Ohanian and Stockman (1995) and Hoover (1995). 5.3 Limited Participation and Liquidity E¤ects 209 A number of authors have explored flexible-price models in which monetary injections reduce nominal interest rates (Lucas 1990; Christiano 1991; Christiano and Eichenbaum 1992a; 1995; Fuerst 1992; Dotsey and Ireland 1995; R. King and Watson 1996; Cooley and Quadrini 1999; Alvarez, Lucas, and Weber 2001, Alvarez, Atkeson, and Kehoe 2002; Williamson 2004; 2005). These models generate e¤ects of monetary shocks on real interest rates by imposing restrictions on the ability of agents to engage in certain types of financial transactions."
6,"For example, Lucas modified a basic CIA framework to study e¤ects that arise when monetary injections are not distributed equally across a population of otherwise representative agents. If a monetary injection a¤ects agents di¤erentially, a price level increase proportional to the aggregate change in the money stock will not restore the initial real equilibrium. Some agents will be left with higher real money holdings, others with lower real balances."
7,"Fuerst (1992) and Christiano and Eichenbaum (1995) introduced a liquidity e¤ect by modifying a basic CIA model to distinguish between households, firms, and financial intermediaries. Households can allocate resources between bank deposits and money balances that are then used to finance consumption. Intermediaries lend out their deposits to firms that borrow to finance purchases of labor services from households. After households have made their choice between money and bank deposits, financial intermediaries receive lump-sum monetary injections. Only firms and intermediaries interact in financial markets after the monetary injection."
8,"In a standard representative-agent CIA model, monetary injections are distributed proportionately to all agents. Thus, a proportional rise in the price level leaves all agents with the same level of real money balances as previously. In contrast, if the injections initially a¤ect only the balance sheets of the financial intermediaries, a new channel is introduced by which employment and output will be a¤ected. As long as the nominal interest rate is positive, intermediaries will wish to increase their lending in response to a positive monetary injection. To induce firms to borrow the additional funds, the interest rate on loans must fall. Hence, a liquidity e¤ect is generated; interest rates decline in response to a positive monetary injection."
9,"The first limited-participation models were due to Grossman and Weiss (1983) and Rotemberg (1984). Models that restrict financial transactions can be viewed as variants of the original Baumol-Tobin models with infinite costs for certain types of transactions, rather than the finite costs of exchanging money and interest-earning assets assumed by Baumol (1952) and Tobin (1956). Allowing for heterogeneity greatly complicates the analysis, but these limited-participation models overcome this problem by following the modeling strategy introduced by Lucas (1980) in which each representative family consists of a household supplying labor and purchasing goods, a firm hiring labor, producing goods, and borrowing from the intermediary, and an intermediary. At the end of each period, the various units of the family are reunited and pool resources. As a result, there can be heterogeneity within periods because the new injections of money a¤ect only firms and intermediaries, but between periods all families are identical, so the advantages of the representative agent formulation are preserved."
10,"Expected inflation e¤ects will also be at work, so the net impact on nominal interest rates will depend on, among other things, the degree of positive serial correlation in the growth rate of the money supply."
