id,paragraph
1,"adjustment costs. Because net worth is not constant in their model, however, variations in entrepreneur net worth can serve to propagate shocks over time. For example, a positive productivity shock increases the demand for capital, and this pushes up the price of capital. By increasing entrepreneurs’ net worth, the rise in the price of capital increases the production of capital (see (10.64)). By boosting the return on internal funds, the rise in the price of capital also induces entrepreneurs to reduce their own consumption to build up additional net worth. The endogenous response of net worth causes investment to display a hump-shaped response to an aggregate productivity shock. This type of response is more consistent with empirical evidence than is the response predicted by a standard real-business-cycle model in which the maximum impact of a productivity shock on investment occurs in the initial period."
2,"Agency Costs and Sticky Prices In chapter 6, it was emphasized that nominal rigidities play an important role in transmitting monetary policy disturbances to the real economy. Bernanke, Gertler, and Gilchrist (1999) combined nominal rigidities with an agency cost model to explore the interactions between credit market factors and price stickiness. They developed a tractable framework by employing a model with three types of agents: households, entrepreneurs, and retailers. Entrepreneurs borrow to purchase capital. Costly state verification in the Bernanke, Gertler, and Gilchrist model implies that investment will depend positively on entrepreneurs’ net worth, just as it did in the Carlstrom and Fuerst (1997) model (see (10.63)). Entrepreneurs use capital and labor to produce wholesale goods. These wholesale goods are sold in a competitive goods market to retailers. Retailers use wholesale goods to produce di¤erentiated consumer goods that are sold to households. Wholesale prices are flexible, but retail prices are sticky. This model exhibits a financial accelerator (Bernanke, Gertler, and Gilchrist 1996); movements in asset prices a¤ect net worth and amplify the impact of an initial shock to the economy."
3,"Sticky price adjustment in the retail sector is modeled following Calvo (see chapter 6) so that in each period there is a fixed probability that the individual retail firm can adjust its price. When a firm does adjust, it sets its price optimally. As a result, the rate of inflation of retail prices is a function of expected future inflation and given by real marginal cost in the retail sector. Since retail firms simply purchase wholesale goods at the competitive wholesale price Pw t and resell these goods to households, real marginal cost for retailers is just the ratio of wholesale to retail prices. Bernanke, Gertler, and Gilchrist (1999) calibrated a log-linearized version of their model to study the role the financial accelerator plays in propagating the impact of a monetary policy shock. They found that it increases the real impact of a policy shock."
4,"A positive nominal interest rate shock reduces the demand for capital, and this lowers the price of capital. The decline in the value of capital lowers entrepreneurs’ net worth. As a consequence, the finance premium demanded by lenders rises, and this further reduces investment demand. Thus, a multiplier e¤ect operates to amplify the initial impact of the interest rate rise. The contraction in the wholesale sector lowers wholesale prices relative to sticky retail prices. The retail price markup increases, reducing retail price inflation."
5,"The financial crisis of 2007–2009 has led to a rapidly growing literature that incorporates financial frictions, often based on the Bernanke, Gertler, and Gilchrist (1999) approach, in models with nominal rigidities designed to address monetary policy issues. For example, in a model without capital, Demirel (2007) assumed firms must borrow to finance inputs into the production process. Christiano, Motto, and Rostagno (2007) embedded the Bernanke-Gertler-Gilchrist model of agency costs in a DSGE model with sticky wages and prices, which they then fit to U.S. and euro area data. De Fiore and Tristani (2008) developed a model with sticky prices and costly state verification that leads to agency costs because firms must borrow to finance their wage payments. Cu ́rdia and Woodford (2008) allowed for interest rates paid by borrowers and received by savers to di¤er. They found that the optimal Taylor rule calls for responding to credit spreads. Monacelli (2008) added financial frictions by incorporating the presence of collateral constraints on borrowing by the household sector. In the context of open-economy models, Gertler, Gilchrist, and Natalucci (2007) embedded the financial accelerator into a model of a small open economy to study the role of exchange rate regimes. They found that financial frictions play a significant role in accounting for output declines in the face of an exogenous rise in the country’s risk premium."
6,"10.6 Does Credit Matter? Given the global recession triggered by the financial crisis beginning in the United States in 2007, the question of whether credit matters seems to be easily answered with a resounding yes. However, the role of credit and its importance for understanding macroeconomic fluctuations has historically been a source of controversy. If credit channels are important for the monetary transmission process, then evolution in financial markets due to changes in regulations or financial innovations will change the manner in which monetary policy a¤ects the real economy. This also implies that the level of real interest rates may not provide a su‰cient indicator of the stance of monetary policy. And credit shocks may have played an independent role in creating economic fluctuations. In this section, the empirical evidence on the credit channel is reviewed. The coverage is selective; a number of surveys discuss (and extend) the empirical work in the area (Gertler 1988; Gertler and Gilchrist 1993; Ramey 1993; Kashyap and Stein 1994; Hubbard 1995; Bernanke, Gertler, and Gilchrist 1996)."
7,"In an influential article, Bernanke (1983) provided evidence consistent with an important role for nonmonetary financial factors in accounting for the severity of the Great Depression in the United States. After controlling for unexpected money growth, he found that proxies for the financial crises of the early 1930s contributed significantly to explaining the growth rate of industrial production in his regression analysis.40 If pure monetary causes were responsible for the decline in output during the Depression, the other measures of financial disruptions should not add explanatory power to the regression."
8,"As Bernanke noted, his evidence is ‘‘not inconsistent’’ with the proposition that the financial crisis in the United States represented a distinct nonmonetary channel through which real output was a¤ected during the Depression. The evidence is not conclusive, however; an alternative hypothesis is simply that the Depression itself was the result of nonmonetary factors (or at least factors not captured by unanticipated money growth) and that these factors caused output to decline, businesses to fail, and banks to close. By controlling only for unanticipated money growth, Bernanke’s measures of financial crisis may only have been picking up the e¤ects of the underlying nonmonetary causes of the Depression. Still, Bernanke’s results o¤ered support for the notion that the massive bank failures of the 1930s in the United States were not simply a sideshow but were at least partially responsible for the output declines."
9,"Attempts to isolate a special role for credit in more normal business cycle periods have been plagued by what are essentially similar identification problems. Are movements in credit aggregates a reflection of shifts in demand resulting from e¤ects operating through the traditional money channel, or do they reflect supply factors that constitute a distinct credit channel? Most macroeconomic variables behave similarly under either a money view or a credit view, so distinguishing between the two views based on time series evidence is di‰cult. For example, under the traditional money channel view, a contractionary shift in monetary policy raises interest rates and reduces investment spending. The decline in investment is associated with a decline in credit demand, so quantity measures of both bank and nonbank financing should fall. The competing theories are not su‰ciently powerful to permit sharp predictions about the timing of interest rate, money, credit, and output movements that would allow the alternative views to be tested. As a consequence, much of the empirical work has focused on compositional e¤ects, seeking to determine whether there are di¤erential impacts of interest rate and credit movements that might distinguish between the alternative views."
10,40. Bernanke employed the real change in the deposits at failing banks and the real change in the liabilities of failing businesses as measures of the financial crises.
