id,paragraph
1,"9.5 Open-Economy Models with Optimizing Agents and Nominal Rigidities Chapter 8 developed a dynamic general equilibrium model based on optimizing households and firms but in which prices were sticky. This model could be summarized in terms of an expectational IS curve relating aggregate output to expected future output and the real interest rate, and an inflation adjustment relationship, in which current inflation was a function of expected future inflation and real marginal cost. Real marginal cost was a function of output relative to the flexible-price equilibrium level of output. The model was closed by assuming that the monetary authority determined the nominal rate of interest. A number of authors have extended the basic new Keynesian framework to the open-economy context. Examples include McCallum and Nelson (2000a); Clarida, Galı ́, and Gertler (2001; 2002); Gertler, Gilchrist, and Natalucci (2001); and Monacelli (2005). See also Galı ́ and Monacelli (2005) and Galı ́ (2008, ch. 7). Lubik and Schorfheide (2007); Adolfson, Lasee ́n, Linde ́, and Villani (2007a; 2008), and Adolfson, Lasee ́n, Linde ́, and Svensson (2008) provided examples of an estimated DSGE model for policy analysis based on the framework discussed in this section. Lubik and Schorfheide (2006) jointly estimated a two-country open economy DSGE model with nominal rigidities using U.S. and euro area data. These models di¤er from the models discussed in section 9.2.3 in that an inflation adjustment model based on Calvo (1983) replaces the assumption of oneperiod nominal rigidity. This section develops an example of an open-economy new Keynesian model."
2,"9.5.1 A Model of the Small Open Economy Suppose there are two countries. The home country is denoted by the superscript h, and the foreign country by the superscript f . The countries share the same preferences and technologies. Both produce traded consumption goods that are imperfect substitutes in utility. The foreign country is a stand-in for the rest of the world, and the home country is small relative to the foreign country."
3,"ates of di¤erentiated goods produced by domestic (and foreign) firms. The domestic household’s relative demand for Ch and C f will depend on their relative prices. Let Ph t ðPf t Þ be the average price of domestically (foreign) produced consumption goods. The problem of minimizing the cost Ph t Ch t þ Pf t C f t of achieving a given level of Ct yields the first-order conditions Ph t 1⁄4 lt1⁄2ð1 gÞ 1=a ðCh t Þ ða1Þ=a þ g1=a ðC f t Þ ða1Þ=a 1=ða1Þ ð1 gÞ 1=a ðCh t Þ 1=a Pf t 1⁄4 lt1⁄2ð1 gÞ 1=a ðCh t Þ ða1Þ=a þ g1=a ðC f t Þ ða1Þ=a 1=ða1Þ g1=a ðC f t Þ 1=a ; where l is the Lagrangian multiplier on the constraint. Using (9.61), these first-order conditions can be written as Ph t 1⁄4 ltC1=a t ð1 gÞ 1=a ðCh t Þ 1=a ) Ch t 1⁄4 ð1 gÞ Ph t lt ð9:62Þ."
4,These equations imply in turn that the home country’s relative demand for homeand foreign-produced goods depends on their relative price: Ch t C f t 1⁄4 1 g g Ph t Pf t !a : ð9:62Þ Substituting the solutions for Ch t and C f t into the definition of the aggregate consumption bundle yields Ct 1⁄4 ð1 gÞ Ph t lt 1a þ g Pf t lt !1a 2 4 3 5 a=ða1Þ Ct: Dividing both sides by Ct and solving for lt yields lt 1⁄4 1⁄2ð1 gÞðPh t Þ 1a þ gðPf t Þ 1a 1=ð1aÞ 1 Pc t ð9:63Þ as the aggregate (consumer) price index.
5,"Household utility depends on its consumption of the composite good and on its labor supply. Assume that UðCt; NtÞ 1⁄4 C1s t 1 s N1+h t 1 + h : ð9:64Þ Intertemporal optimization implies the standard Euler condition, Cs t 1⁄4 bEtRt Pc t Pc tþ1 !Cs tþ1; ð9:65Þ where Rt is the (gross) nominal rate of interest, and the optimal labor-leisure choice requires that the marginal rate of substitution between leisure and consumption equal the real wage. This last condition takes the form Nh t Cs t 1⁄4 Wt Pc t ; ð9:66Þ where Wt is the nominal wage."
6,"Assume that the law of one price holds. This implies that Pf t 1⁄4 StP¡ t ; ð9:67Þ where P¡ t is the foreign currency price of foreign-produced goods and St is the nominal exchange rate (price of foreign currency in terms of domestic currency). For 9.5 Open-Economy Models with Optimizing Agents and Nominal Rigidities 431 simplicity, assume that all foreign goods sell for the price Pf t . This specification assumes complete exchange rate pass-through; given P¡ t , a 1 percent change in the exchange rate produces a 1 percent change in the domestic currency price of foreign produced goods Pf t . Given the law of one price, the price levels in the domestic and foreign countries are linked by Pc t 1⁄4 StPc¡ t : For the rest of the world, the distinction between the CPI and the price of domestic production is ignored, so Pc¡ t 1⁄4 P¡ t .24 It will be useful to define the terms of trade and the real exchange rate. The terms of trade equal the relative price of foreign and domestic goods: Dt 1 Pf t Ph t 1⁄4 StP¡ t Ph t : ð9:68Þ"
7,"The real exchange rate is the price of foreign-produced goods (in terms of domestic currency) relative to the home country’s consumer price index: Qt 1⁄4 StP¡ t Pc t 1⁄4 Ph t Pc t ð9:69Þ. As was the case with the new Keynesian model of chapter 8, the focus will be on percentage deviations around the steady state. Let lowercase letters denote percentage deviation around the steady state of the corresponding uppercase letter. Then (9.68) and (9.69) can be expressed as dt 1⁄4 st þ p¡ t ph t and qt 1⁄4 st þ p¡ t pc t : Using the definition of the terms of trade in (9.63), pc t 1⁄4 ð1 gÞph t þ gp f t 1⁄4 ph t þ gdt: ð9:70Þ"
8,"Equations (9.61), (9.62), (9.65), and (9.66) can be written as 24. That is, the rest of the world is large relative to the home country, so changes in the price of homeproduced goods have little impact on the consumer price index for the rest of the world. 432 9 Money and the Open Economy ct 1⁄4 ð1 gÞch t þ gc f t ð9:71Þ c f t 1⁄4 adt þ ch t ð9:72Þ ct 1⁄4 Etctþ1 1 s ðit Etpc tþ1 rÞ; ð9:73Þ where r 1⁄4 b1 1 and hnt þ sct 1⁄4 wt ph t gdt; ð9:74Þ where pc t 1⁄4 pc t pc t1. Combining (9.71) and (9.72), ct 1⁄4 ch t gadt. Defining inflation in the prices of domestically produced goods as ph t 1⁄4 ph t ph t1, inflation in the consumer price index equals pc t 1⁄4 pc t pc t1 1⁄4 ph t þ gðdt dt1Þ: ð9:75Þ"
9,"Note that the real interest rate is defined in terms of consumer price inflation pc t . In turn, this measure of inflation depends on the rate of inflation of domestically produced goods ph t and the rate of change in the terms of trade. Clarida, Galı ́, and Gertler (2001) added a stochastic wage markup mw t to (9.74) to represent deviations from the marginal rate of substitution between leisure and consumption: hnt þ sct þ mw t 1⁄4 wt ph t gdt: ð9:76Þ They motivated this markup as arising from the monopoly power of labor suppliers who set wages as a markup over the marginal rate of substitution. The markup was then assumed to be subject to exogenous stochastic variation."
10,"This last equation employs the fact that qt 1⁄4 st þ p¡ t pc t 1⁄4 dt þ ph t pc t 1⁄4 ð1 gÞdt: ð9:80Þ 434 9 Money and the Open Economy Uncovered Interest Parity If R¡ t is the foreign interest rate, then bEt P¡ t P¡ tþ1 ð C¡tþ1 C¡t Þs 1⁄4 1 R¡ t : Linearizing this condition yields sðEtc¡tþ1 c¡t Þ 1⁄4 r¡t Etp¡tþ1; and doing the same for (9.77) implies sðEtctþ1 ctÞ 1⁄4 rt Etpc tþ1: Using (9.79), ðrt Etpc tþ1Þðr¡t Etp¡tþ1Þ 1⁄4 sðEtctþ1 ctÞ sðEtc¡tþ1 c¡t Þ 1⁄4 Etqtþ1 qt: Subtracting the inflation terms from each side and using the definition of the real exchange rate yields the condition for uncovered interest parity: rt 1⁄4 r¡t þ Etðstþ1 stÞ: The domestic nominal interest rate is equal to the foreign (rest of the world) nominal interest rate plus the expected rate of depreciation in the domestic currency."
11,"The uncovered interest rate parity condition can also be expressed in real terms by subtracting inflation in domestic produced goods prices and using the definition of the terms of trade: rt Etph tþ1 1⁄4 r¡t þ ðEtdtþ1 dtÞ; ð9:81Þ where r¡ 1 r¡t Etp¡tþ1. Domestic Firms The analysis of domestic firms parallels the approach followed in chapter 8. In each period, there is a fixed probability 1 o that the firm can adjust its price. When it can adjust, it does so to maximize the expected discounted value of profits. Each domestic firm faces the identical production function, Y h t 1⁄4 eet Nt; 9.5 Open-Economy Models with Optimizing Agents and Nominal Rigidities 435 and a constant elasticity demand curve for its output. The firm’s real marginal cost is equal to MCt 1⁄4 Wt=Ph t eet ; where Wt=Ph t is the real product wage and eet is the marginal product of labor. In terms of percentage deviations around the steady state, this expression becomes mct 1⁄4 wt ph t et: ð9:82Þ"
