id,paragraph
1,"þ pÞ1⁄4ð1 þ rÞim=ð1 þ iÞ.
Using the expression for the demand for money, steady-state seigniorage is equal to 17. Recall from the derivation of (4.8) that the term for the government’s revenue from seigniorage was ðit1=PtÞht1. Comparing this to the household’s budget constraint (with ht1 1⁄4 mt1) shows that the cost of holding money is exactly equal to the revenue obtained by the government."
2,"s 1⁄4 ð1 þ rÞ i
1 þ i

A exp i
Dcð1 þ iÞ
:
If superneutrality is assumed to characterize the model, then c will be constant in the steady state and independent of the rate of inflation. The same will be true of the real rate of interest.
To determine how seigniorage varies with the rate of inflation, think of choosing o 1⁄4 i=ð1 þ iÞ through the choice of p. Then s 1⁄4 ð1 þ rÞoAeo=Dc and qs=qp 1⁄4 ðqs=qoÞðqo=qiÞðqi=qpÞ1⁄4ðqs=qoÞð1 þ rÞ=ð1 þ iÞ2, so the sign of qs=qp will be determined by the sign of ðqs=qoÞ. Since qs
qo 1⁄4 ð1 þ rÞAeo=Dc 1 o
Dc 1⁄4 s
o
1 o
Dc ;
the sign of qs=qo depends on the sign of 1 ðo=DcÞ. As illustrated in figure 4.1, seigniorage increases with inflation initially but eventually begins to decline with further increases in p as the demand for real balances shrinks."
3,"Whether a La¤er curve exists for seigniorage depends on the specification of utility. For example, in chapter 2 it was noted that with a CES utility function, the demand for money was given by mt 1⁄4 A1⁄2i=ð1 þ iÞ1=bct, where A is a constant. Hence, seigniorage is A1⁄2i=ð1 þ iÞ11=bct, which is monotonic in i.
To determine the inflation rate that maximizes seigniorage, note that qs=qp 1⁄4 0 if and only if o 1⁄4 i
1 þ i
1⁄4 Dc; or pmax 1⁄4 1
1 þ r
1
1 Dc
1:
For inflation rates less than pmax, the government’s revenue is increasing in the inflation rate. The e¤ect of an increase in the tax rate dominates the e¤ect of higher inflation in reducing the real demand for money. As inflation increases above pmax, the tax base shrinks su‰ciently that revenues from seigniorage decline. Consequently, governments face a seigniorage La¤er curve; raising inflation beyond a certain point results in lower real tax revenue."
4,"Since 1970 the consumer price index for the United States has risen just over 5.5-fold; that is inflation. In Hungary, the index of wholesale prices was 38,500 in January 1923 and 1,026,000 in January 1924, one year later, a 27-fold increase; that is hyperinflation (Sargent 1986, 64).
One of the earliest studies of the dynamics of money and prices during hyperinflation was done by Cagan (1956). The discussion here follows Cagan in using continuous time. Suppose the real per capita fiscal deficit that needs to be financed is exogenously given and is equal to Df. This means that Df 1⁄4 H_HH
PY 1⁄4 yh; where h is expressed as real balances relative to income to allow for real economic growth. The demand for real balances will depend on the nominal interest rate and therefore the expected rate of inflation."
5,"Treating real variables such as the real rate of interest and the growth rate of real output as constant (which is appropriate in a steady state characterized by superneutrality and is usually taken as reasonable during hyperinflations because all the action involves money and prices), write the demand for the real monetary base as h 1⁄4 expðapeÞ. Then the government’s revenue requirement implies that Df 1⁄4 yeape: ð4:25Þ
For h to be constant in equilibrium requires that p 1⁄4 y m, where m is the growth rate of real income. And in a steady-state equilibrium, pe 1⁄4 p, so (4.25) becomes Df 1⁄4 yeðymÞ; ð4:26Þ the solution(s) of which give the rates of money growth that are consistent with raising the amount Df through seigniorage. The right side of (4.26) equals zero when money growth is equal to zero, rises to a maximum at y 1⁄4 ð1=aÞ, and then declines."
6,"That is, for rates of money growth above ð1=aÞ, and therefore inflation rates above ð1=aÞ m, higher inflation actually leads to lower revenues because the tax base falls su‰ciently to o¤set the rise in inflation. Thus, any deficit less than D 1⁄4 ð1=aÞ expðam 1Þ can be financed by either a low rate of inflation or a high rate of inflation.
Figure 4.2, based on Bruno and Fischer (1990), illustrates the two inflation rates consistent with seigniorage revenues of Df. The curve SR is derived from (4.25) and shows, for each rate of money growth, the expected rate of inflation needed to generate the required seigniorage revenues. The 45° line gives the steady-state inflation rate as a function of the money growth rate: pe 1⁄4 p 1⁄4 y m. The two points of intersection labeled A and D are the two solutions to (4.26)."
7,"What determines whether, for a given deficit, the economy ends up at the high-inflation equilibrium or the low-inflation equilibrium? Which equilibrium is picked out depends on the stability properties of the economy. Determining this in turn requires a more complete specification of the dynamics of the model. Recall that the demand for money depends on expected inflation through the nominal rate of interest, whereas the inflation tax rate depends on actual inflation. In considering the e¤ects of variations in the inflation rate, one needs to determine how expectations will adjust. Cagan (1956) addressed this by assuming that expectations adjust adaptively to actual inflation:
qpe
qt 1⁄4 p_ e 1⁄4 hðp peÞ; ð4:27Þ where h captures the ‘speed of adjustment’ of expectations. A low h implies that expectations respond slowly to inflation forecast errors. Since h 1⁄4 expðapeÞ, di¤erentiate this expression with respect to time, obtaining _h
h 1⁄4 y m p 1⁄4 ap_ e:"
8,"Solving for p using (4.27) yields p 1⁄4 y m þ ap_ e 1⁄4 y m þ ahðp peÞ, or p 1⁄4 ðy m ahpeÞ=ð1 ahÞ. Substituting this back into the expectations adjustment equation gives p_ e 1⁄4 hðy m peÞ
1 ah ; ð4:28Þ which implies that the low-inflation equilibrium will be stable as long as ah < 1. This requires that expectations adjust su‰ciently slowly (h < 1=a).
If expectations adjust adaptively and su‰ciently slowly, what happens when the deficit is increased? Since the demand for real money balances depends on expected inflation, and because the adjustment process does not allow the expected inflation rate to jump immediately, the higher deficit can be financed by an increase in the rate of inflation (assuming the new deficit is still below the maximum that can be financed, D). Since actual inflation now exceeds expected inflation, p_ e > 0 and pe begins to rise. The economy converges into a new equilibrium at a higher rate of inflation."
9,"In terms of figure 4.2, an increase in the deficit shifts the SR line to the right to S0R0 (for a given expected rate of inflation, money growth must rise in order to generate more revenue). Assume that initially the economy is at point A, the low-inflation equilibrium. Budget balance requires that the economy be on the S0R0 line, so y jumps to the rate associated with point B. But now, at point B, inflation has risen and pe < p 1⁄4 y m. Expected inflation rises (as long as ah < 1; see (4.28)), and the economy converges to C. The high-inflation equilibrium, in contrast, is unstable."
10,"Adaptive expectations of the sort Cagan assumed disappeared from the literature under the onslaught of the rational-expectations revolution begun by Lucas and Sargent in the early 1970s. If agents are systematically attempting to forecast inflation, then their forecast will depend on the actual process governing the evolution of inflation; rarely will this imply an adjustment process such as (4.27). Stability in the Cagan model also requires that expectations not adjust too quickly (h < 1=a), and this requirement conflicts with the rational-expectations notion that expectations adjust quickly in response to new information. Bruno and Fischer (1990) showed that, to some degree, assuming that agents adjust their holdings of real money balances slowly plays a role under rational expectations similar to the role played by the slow adjustment of expectations in Cagan’s model in ensuring stability under adaptive expectations."
