id,paragraph
1,"time periods for each tax instrument:
27. This approach follows that of Poterba and Rotemberg (1990), who specified tax costs directly, as is done here, although they assumed a more general functional form for which the quadratic specification is a special case. See also Trehan and Walsh (1988)."
2,"Etttþ1 1⁄4 tt Etftþ1 þ ft ð4:45Þ
Etstþ1 1⁄4 st Etetþ1 þ et: ð4:46Þ
These intertemporal conditions lead to standard tax-smoothing conclusions; for each tax instrument, the government will equate the expected marginal distortionary costs in di¤erent time periods. If the random shocks to tax distortions follow Ið1Þ processes such that Etftþ1 ft 1⁄4 Etetþ1 et 1⁄4 0, these intertemporal optimality conditions imply that both t and s follow Martingale processes, an implication of the tax-smoothing model originally developed by Barro (1979). If Etetþ1 et 1⁄4 0, (4.46) implies that changes in seigniorage revenues should be unpredictable based on information available at time t. Changes in revenue sources might be predictable and still be consistent with this model of optimal taxation if the expected t þ 1 values of f and/or e, conditional on period t information, are nonzero. For example, if Etetþ1 et > 0, that is, if the distortionary cost of seigniorage revenue were expected to rise, it would be optimal to plan to reduce future seigniorage."
3,"Using a form of (4.46), Mankiw (1987) argued that the near random walk behavior of inflation (actually nominal interest rates) is consistent with U.S. monetary policy having been conducted in a manner consistent with optimal finance considerations. Poterba and Rotemberg (1990) provided some cross-country evidence on the joint movements of inflation and other tax revenues. In general, this evidence is not favorable to the hypothesis that inflation (or seigniorage) has been set on the basis of optimal finance considerations. Although Poterba and Rotemberg found the predicted positive relationship between tax rates and inflation for the United States and Japan, there was a negative relationship for France, Germany, and the United Kingdom."
4,"The implications of the optimal finance view of seigniorage are, however, much stronger than simply that seigniorage and other tax revenues should be positively correlated. Since the unit root behavior of both s and t arises from the same source (their dependence on Rg=ðR 1Þ þ Rbt1 through l), the optimizing model of tax setting has the joint implication that both tax rates and inflation should contain unit roots (they respond to permanent shifts in government revenue needs) and that they should be cointegrated.28 Trehan and Walsh (1990) showed that this implication is rejected for U.S. data."
5,"The optimal finance view of seigniorage fails for the United States because seigniorage appears to behave more like the stock of debt than like general tax revenues. Under a tax-smoothing model, temporary variations in government expenditures should be met through debt financing. Variations in seigniorage should reflect changes in expected permanent government expenditures or, from (4.46), stochastic shifts in the distortions associated with raising seigniorage (due to the e realizations). In contrast, debt should rise in response to a temporary revenue need (such as a war) and then gradually decline over time. However, the behavior of seigniorage in the United States, particularly during the World War II period, mimics that of the deficit much more than it does that of other tax revenues (Trehan and Walsh 1988)."
6,"One drawback of this analysis is that the specification of the government’s objective function is ad hoc; the tax distortions were not related in any way to the underlying sources of the distortions in terms of the allocative e¤ects of taxes or the welfare costs of inflation. These costs depend on the demand for money; therefore, the specification of the distortions should be consistent with the particular approach used to motivate the demand for money."
7,"Calvo and Leiderman (1992) provided an analysis of optimal intertemporal inflation taxation using a money demand specification consistent with utility maximization. They showed that the government’s optimality condition requires that the nominal rate of interest vary with the expected growth of the marginal utility of consumption. Optimal tax considerations call for high taxes when the marginal utility of consumption is low and low taxes when the marginal utility of consumption is high. Thus, models of inflation in an optimal finance setting will generally imply restrictions on the joint behavior of inflation and the marginal utility of consumption, not just on inflation alone. Calvo and Leiderman estimated their model using data from three countries that have experienced periods of high inflation: Argentina, Brazil, and Israel. While the overidentifying restrictions implied by their model are not rejected for the first two countries, they are for Israel."
8,"4.6.2 Optimal Seigniorage and Temporary Shocks
The prescription to smooth marginal distortionary costs over time implies that tax levels are set on the basis of some estimate of permanent expenditure needs. Allowing tax rates to fluctuate in response to temporary and unanticipated fluctuations in expenditures would result in a higher total e‰ciency loss in present value terms because of the distortions induced by non-lump-sum taxes. As extended to seigniorage by Mankiw (1987), the same argument implies that seigniorage should be set on the basis of permanent expenditure needs and not adjusted in response to unanticipated temporary events."
9,"The allocative distortions induced by the inflation tax, however, were shown in chapters 2 and 3 to be based on anticipated inflation. Consumption, labor supply, and money holding decisions are made by households on the basis of expected inflation, and for this reason variations in expected inflation generate distortions. In contrast, unanticipated inflation has wealth e¤ects but no substitution e¤ects. It therefore serves as a form of lump-sum tax. Given real money holdings, which are based on the public’s expectations about inflation, a government interested in minimizing distortionary tax costs should engineer a surprise inflation. If su‰cient revenue could be generated in this way, socially costly distortionary taxes could be avoided."
10,"Unfortunately, private agents are likely to anticipate that the government will have an incentive to attempt a surprise inflation; the outcome in such a situation is the major focus of chapter 7. But suppose the government can commit itself to, on average, only inflating at a rate consistent with its revenue needs based on average expenditures. That is, average inflation is set according to permanent expenditures, as implied by the tax-smoothing model. But if there are unanticipated fluctuations in expenditures, these should be met through socially costless unanticipated inflation."
11,"Calvo and Guidotti (1993) made this argument rigorous. They showed that when the government can commit to a path for anticipated inflation, it is optimal for unanticipated inflation to respond flexibly to unexpected disturbances. This implication is consistent with the behavior of seigniorage in the United States, which for most of the twentieth century followed a pattern that appeared to be more similar to that of the federal government deficit than to a measure of the average tax rate. During war periods, when most of the rise in expenditures could be viewed as temporary, taxes were not raised su‰ciently to fund the war e¤ort. Instead, the U.S. government borrowed heavily, just as the Barro tax-smoothing model implies. But the United States did raise the inflation tax; seigniorage revenues rose during the war, falling back to lower levels at the war’s conclusion. This behavior is much closer to that implied by Calvo and Guidotti’s theory than to the basic implications of Mankiw’s."
12,"4.6.3 Friedman’s Rule Revisited
The preceding analysis has gone partway toward integrating the choice of inflation with the general public finance choice of tax rates, and the discussion was motivated by Phelps’s conclusion that if only distortionary tax sources are available, some revenue should be raised from the inflation tax. However, this conclusion has been questioned by Kimbrough (1986a; 1986b); Faig (1988); Chari, Christiano, and Kehoe (1991; 1996); and Correia and Teles (1996; 1999). They showed that there are conditions under which Friedman’s rule for the optimal inflation rate—a zero nominal rate of interest—continues to be optimal even in the absence of lump-sum taxes."
13,"Mulligan and Sala-i-Martin (1997) provided a general discussion of the conditions necessary for taxing (or not taxing) money. This literature integrates the question of the optimal inflation tax into the general problem of optimal taxation. By doing so, the analysis can build on findings in the optimal tax literature that identify situations in which the structure of optimal indirect taxes calls for di¤erent final goods to be taxed at the same rate or for the tax rate on goods that serve as intermediate inputs to be zero (see Diamond and Mirrlees 1971; Atkinson and Stiglitz 1972). Using an MIU approach, for example, treats money as a final good; in contrast, a shopping-time model, or a more general model in which money serves to produce transaction services, treats money as an intermediate input. Thus, it is important to examine the implications these alternative assumptions about the role of money have for the optimal tax approach to inflation determination, and how optimal inflation tax results might depend on particular restrictions on preferences or on the technology for producing transaction services."
14,"The Basic Ramsey Problem
The problem of determining the optimal structure of taxes to finance a given level of expenditures is called the Ramsey problem, after the classic treatment of Frank Ramsey (1928). In the representative-agent models studied here, the Ramsey problem involves setting taxes to maximize the utility of the representative agent, subject to the government’s revenue requirement."
15,"4.6 Optimal Taxation and Seigniorage 179
m
c
a
ctm
ct
; ð4:58Þ
where these expressions are evaluated at tm 1⁄4 0.34
Mulligan and Sala-i-Martin (1997) considered (4.56) for a variety of special cases
that have appeared in the literature. For example, if utility is separable in consumption and money holdings, then ctm 1⁄4 0; in this case, the right side of (4.58) is equal to
zero, and the left side is positive. Hence, (4.58) cannot hold, and it is optimal to tax
money.
A second case that leads to clear results occurs if ctm > 0. In this case, the right
side of (4.58) is negative (since ct < 0, an increase in the consumption tax reduces
consumption). Since the left side is non-negative, m=c > ctm =ct, and money should
always
be taxed. This corresponds to a case in which money and consumption are
substitutes so that an increase in the tax on money (which reduces money holdings)
leads to an increase in consumption. Finally, if money and consumption are complements, ctm < 0. The ratio ctm =ct is then positive, and whether money is taxed will
depend on a comparison of m=c and ctm =ct. Recall that the calibration exercises in
chapter 2 used parameter values that implied that m and c were complements.
Chari, Christiano, and Kehoe (1996) examined the optimality of the Friedman
rule in an MIU model with taxes on consumption, labor supply, and money. They
showed that if preferences are homothetic in consumption and money balances and
separable in leisure, the optimal tax on money is zero. When preferences satisfy these
assumptions, one can write
uðc; m; lÞ 1⁄4 u1⁄2sðc; mÞ; l;
where sðc; mÞ is homothetic.35 Mulligan and Sala-i-Martin (1997) showed that in this
case,
m
c 1⁄4 ctm
ct
;
so (4.58) implies that the optimal tax structure yields tm 1⁄4 0.
Chari, Christiano, and Kehoe related their results to the optimal taxation literature in public finance. Atkinson and Stiglitz (1972) showed that if two goods are
produced under conditions of constant returns to scale, a su‰cient condition for
uniform tax rates is that the utility function is homothetic. With equal tax rates, the
ratio of marginal utilities equals the ratio of producer prices. To see how this applies
34. This is Proposition 2 in Mulligan and Sala-i-Martin (1997, 692).
35. Homothetic preferences imply that sðc; mÞ is homogeneous of degree 1 and that si is homogeneous of
degree 0. With homothetic preferences, indi¤erence curves are parallel to each other, with constant slope
along any ray; s2ðc; mÞ=s1ðc; mÞ 1⁄4 fðm=cÞ."
