id,paragraph
1,"le fluctuations? Leeper, Sims, and Zha (1996) concluded that monetary policy shocks have been relatively unimportant. However, their assessment is based on monthly data for the period from the beginning of 1960 until early 1996. This sample contains several distinct periods characterized by di¤erences in the procedures used by the Fed to implement monetary policy, and the contribution of monetary shocks may have di¤ered over various subperiods. Christiano, Eichenbaum, and Evans (1999) concluded that estimates of the importance of monetary policy shocks for output fluctuations are sensitive to the way monetary policy is measured. When they used a funds-rate measure of monetary policy, policy shocks accounted for 21 percent of the four-quarter-ahead forecast error variance for quarterly real GDP. This figure rose to 38 percent of the 12-quarter-ahead forecast error variance. Smaller e¤ects were found using policy measures based on monetary aggregates. Christiano, Eichenbaum, and Evans found that very little of the forecast error variance for the price level could be attributed to monetary policy shocks."
2,"Criticisms of the VAR Approach Measures of monetary policy based on the estimation of VARs have been criticized on several grounds.25 First, some of the impulse responses do not accord with most economists’ priors. In particular, the price puzzle—the finding that a contractionary policy shock, as measured by a funds rate shock, tends to be followed by a rise in the price level—is troublesome. As noted earlier, the price puzzle can be solved by including oil prices or commodity prices in the VAR system, and the generally accepted interpretation is that lacking these inflation-sensitive prices, a standard VAR misses important information that is available to policymakers. A related but more general point is that many of the VAR models used to assess monetary policy fail to incorporate forward-looking variables. Central banks look at a lot of information in setting policy. Because policy is likely to respond to forecasts of future economic conditions, VARs may attribute the subsequent movements in output and inflation to the policy action. However, the argument that puzzling results indicate a misspecification implicitly imposes a prior belief about what the correct e¤ects of monetary shocks should look like. Eichenbaum (1992), in fact, argued that short-term interest rate innovations have been used to represent policy shocks in VARs because they produce the types of impulse response functions for output that economists expect."
3,"In addition, the residuals from the VAR regressions that are used to represent exogenous policy shocks often bear little resemblance to standard interpretations of the historical record of past policy actions and periods of contractionary and expansionary policy (She¤rin 1995; Rudebusch 1998). They also di¤er considerably depending on the particular specification of the VAR. Rudebusch (1998) reported low correlations between the residual policy shocks he obtained based on funds rate futures and those obtained from a VAR by Bernanke and Mihov. How important this finding is depends on the question of interest. If the objective is to determine whether a particular recession was caused by a policy shock, then it is important to know if and when the policy shock occurred. If alternative specifications provide di¤ering and possibly inconsistent estimates of when policy shocks occurred, then their usefulness as a tool of economic history would be limited. If, however, the question of interest is how the economy responds when a policy shock occurs, then the discrepancies among the VAR residual estimates may be of less importance. Sims (1998a) argued that in a simple supply-demand model di¤erent authors using di¤erent supply curve shifters may obtain quite similar estimates of the demand curve slope (since they all obtain consistent estimators of the true slope). At the same time, they may obtain quite different residuals for the estimated supply curve. If the true interest is in the parameters of the demand curve, the variations in the estimates of the supply shocks may not be of importance. Thus, the type of historical analysis based on a VAR, as in Walsh (1993), is likely to be more problematic than the use of a VAR to determine the way the economy responds to exogenous policy shocks."
4,"While VARs focus on residuals that are interpreted as policy shocks, the systematic part of the estimated VAR equation for a variable such as the funds rate can be interpreted as a policy reaction function; it provides a description of how the policy instrument has been adjusted in response to lagged values of the other variables included in the VAR system. Rudebusch (1998) argued that the implied policy reaction functions look quite di¤erent than results obtained from more direct attempts to estimate reaction functions or to model actual policy behavior.26 A related point is that VARs are typically estimated using final, revised data and will therefore not capture accurately the historical behavior of the monetary policymaker who is reacting to preliminary and incomplete data. Woolley (1995) showed how the perception of the stance of monetary policy in the United States in 1972 and President Richard Nixon’s attempts to pressure Fed Chairman Arthur F. Burns into adopting a more expansionary policy were based on initial data on the money supply that were subsequently very significantly revised."
5,"At best the VAR approach identifies only the e¤ects of monetary policy shocks, shifts in policy unrelated to the endogenous response of policy to developments in the economy. Yet most, if not all, of what one thinks of in terms of policy and policy design represents the endogenous response of policy to the economy, and ‘‘most variation in monetary policy instruments is accounted for by responses of policy to the state of the economy, not by random disturbances to policy’’ (Sims 1998a, 933). So it is unfortunate that a primary empirical tool—VAR analysis—used to assess the impact of monetary policy is uninformative about the role played by policy rules. If policy is completely characterized as a feedback rule on the economy, so that there are no exogenous policy shocks, then the VAR methodology would conclude that monetary policy doesn’t matter. Yet while monetary policy is not causing output movements in this example, it does not follow that policy is unimportant; the response of the economy to nonpolicy shocks may depend importantly on the way monetary policy endogenously adjusts."
6,"Cochrane (1998) made a similar point related to the issues discussed in section 1.3.3. In that section, it was noted that one must know whether it is anticipated money that has real e¤ects (as in (1.3)) or unanticipated money that matters (as in (1.5)). Cochrane argued that while most of the VAR literature has focused on issues of lag length, detrending, ordering, and variable selection, there is another fundamental identification issue that has been largely ignored—is it anticipated or unanticipated monetary policy that matters? If only unanticipated policy matters, then the subsequent systematic behavior of money after a policy shock is irrelevant. This means that the long hump-shaped response of real variables to a policy shock must be due to inherent lags of adjustment and the propagation mechanisms that characterize the structure of the economy. If anticipated policy matters, then subsequent systematic behavior of money after a policy shock is relevant. This means that the long hump-shaped response of real variables to a policy shock may only be present because policy shocks are followed by persistent, systematic policy actions. If this is the case, the direct impact of a policy shock, if it were not followed by persistent policy moves, would be small."
7,"Attempts have been made to use VAR frameworks to assess the systematic e¤ects of monetary policy. Sims (1998b), for example, estimated a VAR for the interwar years and used it to simulate the behavior of the economy if policy had been determined according to the feedback rule obtained from a VAR estimated using postwar data."
8,"Structural Econometric Models The empirical assessment of the e¤ects of alternative feedback rules for monetary policy has traditionally been carried out using structural macroeconometric models. During the 1960s and early 1970s, the specification, estimation, use, and evaluation of large-scale econometric models for forecasting and policy analysis represented a major research agenda in macroeconomics. Important contributions to the understanding of investment, consumption, the term structure, and other aspects of the macroeconomy grew out of the need to develop structural equations for various sectors of the economy. An equation describing the behavior of a policy instrument such as the federal funds rate was incorporated into these structural models, allowing model simulations of alternative policy rules to be conducted. These simulations would provide an estimate of the impact on the economy’s dynamic behavior of changes in the way policy was conducted. For example, a policy under which the funds rate was adjusted rapidly in response to unemployment movements could be contrasted with one in which the response was more muted."
9,"A key maintained hypothesis, one necessary to justify this type of analysis, was that the estimated parameters of the model would be invariant to the specification of the policy rule. If this were not the case, then one could no longer treat the model’s parameters as unchanged when altering the monetary policy rule (as the example in section 1.3.3 shows). In a devastating critique of this assumption, Lucas (1976) argued that economic theory predicts that the decision rules for investment, consumption, and expectations formation will not be invariant to shifts in the systematic behavior of policy. The Lucas critique emphasized the problems inherent in the assumption, common in the structural econometric models of the time, that expectations adjust adaptively to past outcomes."
10,"While large-scale econometric models of aggregate economies continued to play an important role in discussions of monetary policy, they fell out of favor among academic economists during the 1970s, in large part as a result of Lucas’s critique, the increasing emphasis on the role of expectations in theoretical models, and the dissatisfaction with the empirical treatment of expectations in existing large-scale models.27 The academic literature witnessed a continued interest in small-scale rational-expectations models, both single and multicountry versions (for example, the work of Taylor 1993b), as well as the development of larger-scale models (Fair 1984), all of which incorporated rational expectations into some or all aspects of the model’s behavioral relationships. Other examples of small models based on rational expectations and forward-looking behavior include Fuhrer (1994b; 1997c), and Fuhrer and Moore (1995a; 1995b)."
