Percent,201901,201903,201905,201906,201907,201909,201910,201912
Sim_5%,0.6287812894526474,0.6417521019693054,0.6444671342423376,0.6450829649626464,0.6411805819831657,0.6438679685266919,0.6501129389322454,0.6481887446462329
Sim_6%,0.6232741125012033,0.6356475222956477,0.6404149045207492,0.6400907292882516,0.6357014593409677,0.6390958488570727,0.6461620085529363,0.6443398592021139
Sim_7%,0.6191277722192792,0.6329971964908027,0.6367529159269547,0.6384944524616233,0.6330128611191306,0.6359482261009338,0.6420212347863319,0.6422129146405425
Sim_8%,0.6156632299949468,0.6295026943880466,0.6339842296088886,0.6348488220607872,0.6281795172942322,0.6323434009373669,0.6387564266095045,0.6378103139060907
Sim_9%,0.6120463901585905,0.6256455322041529,0.6302218020732641,0.6318236067813068,0.6253671955594932,0.6304317791448496,0.635861275018804,0.6335769691027829
Sim_10%,0.6092940573555032,0.6225065003220931,0.6257076175533645,0.6282693770879771,0.6227558046371422,0.6277343648026582,0.6313688685499838,0.6306969510460421
Sim_11%,0.6068368525426554,0.6194771533050101,0.622455418546019,0.6248734792609695,0.6185951459680598,0.6239898167909587,0.6268220045141376,0.6258623607464738
Sim_12%,0.6024049790456816,0.6157484994514679,0.6205775954521615,0.6216632079076259,0.616281793147288,0.6209582872397967,0.6242986740494866,0.6229213896028323
Sim_13%,0.6006151749236728,0.6138500841222664,0.6169169707435133,0.6191017642118526,0.6127886694518625,0.6170814887802477,0.6225693178901849,0.620855108712468
Sim_14%,0.5989067454378262,0.6124099118424648,0.6151436219276606,0.6175359890944284,0.6106085082786302,0.6151296984362503,0.6199615808871732,0.6187013789989532
Sim_15%,0.5975652554689408,0.6100642719779796,0.613096320505986,0.6159324175146741,0.6087959359719383,0.6129020038048179,0.6177291319181113,0.6168993638691639
Sim_16%,0.594662324250436,0.6073223517605539,0.611422330480026,0.6129276420804542,0.6072268485425149,0.6102427071364153,0.6163122340457997,0.6150234978877885
Sim_17%,0.5924844454597927,0.6056991402294873,0.6087323680595464,0.6116080490196537,0.6047687029028276,0.6086910922208927,0.6135325232627485,0.6138618755389917
Sim_18%,0.5908583453055816,0.6040767937650992,0.6067525907103776,0.6095868713370953,0.6030359210248737,0.607116757529594,0.6115324479375938,0.6118718601941975
Sim_19%,0.5880642461080426,0.6021048880200428,0.6044921075866762,0.607731077182129,0.6006048974004898,0.6049118630308804,0.6095617210967985,0.6100246868973688
Sim_20%,0.5862531748915173,0.6000616301273446,0.6021460043278711,0.6057222735828766,0.5976205799511478,0.6029357767663627,0.6077032549220256,0.6079996507528491
