Percent,201702,201703,201705,201706,201707,201709,201711,201712
Sim_5%,0.651760168,0.641505742,0.65388358,0.654123909,0.654675863,0.670729486,0.664100725,0.65419978
Sim_6%,0.646983833,0.638532141,0.650232794,0.651325291,0.651058817,0.666941402,0.661149659,0.650716154
Sim_7%,0.643271135,0.634177765,0.648136951,0.646857122,0.648195361,0.662787228,0.657589569,0.64731404
Sim_8%,0.640558485,0.630809597,0.643852981,0.644582567,0.644235457,0.660531368,0.654948993,0.644304993
Sim_9%,0.634227197,0.626933076,0.639670286,0.640665735,0.641784753,0.656717807,0.651296037,0.6420303
Sim_10%,0.631913085,0.622848663,0.636362749,0.637108037,0.639825159,0.654386361,0.649215358,0.640639719
Sim_11%,0.63003001,0.620486714,0.634404907,0.634206526,0.636428705,0.651879551,0.647433688,0.636588897
Sim_12%,0.628213887,0.618278222,0.631142551,0.631969364,0.632810628,0.649784906,0.644364138,0.633973732
Sim_13%,0.62554178,0.615255589,0.629081469,0.629086035,0.630330083,0.645561364,0.641614105,0.629888406
Sim_14%,0.623352772,0.613359547,0.626757856,0.626732383,0.628731805,0.642922817,0.637824587,0.627188797
Sim_15%,0.620857004,0.611343104,0.624862885,0.624608533,0.626882554,0.64080144,0.635487995,0.624641335
Sim_16%,0.61941432,0.609441258,0.622771053,0.62150019,0.624866113,0.637844238,0.633454517,0.623012897
Sim_17%,0.617424425,0.606172909,0.621070332,0.619406555,0.622232233,0.635526008,0.630039847,0.621275314
Sim_18%,0.616083648,0.604022184,0.619210798,0.616988414,0.620497198,0.634130515,0.627695761,0.619322794
Sim_19%,0.614100298,0.602135903,0.617072588,0.614991187,0.618233755,0.632905168,0.626153444,0.617998439
Sim_20%,0.61201805,0.600526502,0.615109846,0.613193469,0.616270594,0.631358394,0.625151049,0.616132636
