Percent,202101,202103,202104,202106,202107,202109,202111,202112
Sim_5%,0.658420990869969,0.6554543773495143,0.6535687236479539,0.6586891245413362,0.6572370345277709,0.6629419012362219,0.6664589244942234,0.6837830469407737
Sim_6%,0.6523989847000297,0.6504321185032681,0.6481675778294512,0.6544239445171993,0.6540210943757077,0.6587298278169345,0.6633282112138887,0.678713550358215
Sim_7%,0.6494390067033019,0.6485147784699734,0.6457739111824007,0.6510929923147228,0.6501076692712822,0.6526896901407224,0.6596665666984629,0.6755727900154145
Sim_8%,0.6460288855073858,0.64496878761099,0.6428498150217302,0.648141394484419,0.6464160984737791,0.6507368780891656,0.6565552470290014,0.6730514939672946
Sim_9%,0.6438687108810124,0.642937565207616,0.6400721390130691,0.6448501074346368,0.6436193583075648,0.6485295144524471,0.6534130908372437,0.6696898201257797
Sim_10%,0.6421532997464043,0.6397465530384129,0.6367420709500136,0.6421046839466801,0.6412911954627171,0.646003495817325,0.6500182146481503,0.6671232013528007
Sim_11%,0.6385864566711934,0.6360755036265172,0.6338959085240989,0.6396764564385142,0.6391376846163229,0.6427138654151433,0.6477637264082503,0.662081269522212
Sim_12%,0.6355923680237963,0.6330797274111721,0.6308924594330103,0.635621321720113,0.6369640167566436,0.6395481301798802,0.6446675802151922,0.6605661064134964
Sim_13%,0.6330725802428027,0.6310736411493342,0.6280341404225136,0.6331346767743958,0.632832086513107,0.6368808927037586,0.643351360639942,0.6581905111298542
Sim_14%,0.6307469731387026,0.6284832566009732,0.6266912834881122,0.6305106407246989,0.6311790520039224,0.635342207699948,0.6409394958780967,0.6567624487509671
Sim_15%,0.6294081392385775,0.627402382166302,0.6247398679962186,0.6294796186087492,0.6290563620125162,0.6334867739373082,0.6391180605944538,0.6539601350847951
Sim_16%,0.6267135678658249,0.625376501592311,0.6226763859145761,0.6283271781794864,0.6267193804471697,0.6315081418583406,0.6380668846940478,0.6520271104467226
Sim_17%,0.6255342596795644,0.6239738616729709,0.6211723135726,0.626444848621114,0.62500349770252,0.6301594061729783,0.6361082595227135,0.6496032392013948
Sim_18%,0.6240750619811906,0.6214425703762357,0.6185670887475399,0.6243184306205307,0.6234279437540419,0.6286161790432718,0.6342309602820689,0.6481337504860808
Sim_19%,0.6222391567084927,0.6195077701905558,0.6173369975502038,0.6223164354574394,0.6213848872030248,0.6272019839491186,0.6321378196177282,0.645320894629068
Sim_20%,0.6206440098843482,0.6181109883376515,0.6152421198896879,0.6201718817488469,0.6198088200789907,0.6252185035348379,0.6303895789860455,0.644073773937721
