id,paragraph
1,"e demand for goods and services is given by the equation Yt 5 Y – t a(rt r) 1 et , where Yt is the total output of goods and services,Y – t is the economy’s natural level of output, rt is the real interest rate, et is a random demand shock, and a and r are parameters greater than zero. This equation is similar in spirit to the demand for goods and services equation in Chapter 3 and the IS equation in Chapter 11. Because this equation is so central to the dynamic AD –AS model, let’s examine each of the terms with some care."
2,"The key feature of this equation is the negative relationship between the real interest rate rt and the demand for goods and services Yt . When the real interest rate increases, borrowing becomes more expensive, and saving yields a greater reward. As a result, firms engage in fewer investment projects, and consumers save more and spend less. Both of these effects reduce the demand for goods and services. (In addition, the dollar might appreciate in foreign-exchange markets, causing net exports to fall, but for our purposes in this chapter these openeconomy effects need not play a central role and can largely be ignored.) The parameter a tells us how sensitive demand is to changes in the real interest rate. The larger the value of a, the more the demand for goods and services responds to a given change in the real interest rate."
3,"The first term on the right-hand side of the equation,Y – t , implies that the demand for goods and services Yt rises with the economy’s natural level of output Y – t . In most cases, we can simplify the analysis by assuming that Y – t is constant (that is, the same for every time period t). Later in the chapter, however, we examine how this model can take into account long-run growth, represented by exogenous increases in Y – t over time. Holding other things constant, as long-run growth increases the economy’s ability to supply goods and services (measured by the natural level of output), it also makes the economy richer and increases the demand for goods and services."
4,"The last term in the demand equation, et , represents exogenous shifts in demand. Think of et as a random variable—a variable whose values are determined by chance. It is zero on average but fluctuates over time. For example, if (as Keynes famously suggested) investors are driven in part by “animal spirits”—irrational waves of optimism and pessimism—those changes in sentiment would be captured by et . When investors become optimistic, they increase their demand for goods and services, represented here by a positive value of et . When they become pessimistic, they cut back on spending, and et is negative."
5,"Next, consider the parameter r. We call r the natural rate of interest because it is the real interest rate at which, in the absence of any shock, the demand for goods and services equals the natural level of output. That is, if et 5 0 and rt 5 r, then Yt 5 Y – t . Later in the chapter, we see that the real interest rate rt tends to move toward the natural rate of interest r in the long run. Throughout this chapter, we assume that the natural rate of interest is constant (that is, the same in every period). Problem 7 at the end of the chapter examines what happens if it changes."
6,"Finally, a word about how monetary and fiscal policy influences the demand for goods and services. Monetary policymakers affect demand by changing the real interest rate rt . Thus, their actions work through the second term in this equation. By contrast, when fiscal policymakers alter taxes or government spending, they change demand for any given interest rate. As a result, the variable et captures changes in fiscal policy. An increase in government spending or a tax cut that stimulates consumer spending means a positive value of et . A cut in government spending or a tax hike means a negative value of et . As we will see, one purpose of this model is to examine the dynamic effects of changes in monetary and fiscal policy."
7,"The Real Interest Rate: The Fisher Equation The real interest rate in this model is defined as it has been in earlier chapters. The real interest rate rt is the nominal interest rate i t minus the expected rate of future inflation Etpt11 . That is, rt 5 i t Etpt 11 . This Fisher equation is similar to the one we first saw in Chapter 5. Here, Etpt 11 represents the expectation formed in period t of inflation in period t 1 1. The variable rt is the ex ante real interest rate: the real interest rate that people anticipate based on their expectation of inflation."
8,"A word on the notation and timing convention should clarify the meaning of these variables. The variables rt and i t are interest rates that prevail at time t and, therefore, represent a rate of return between periods t and t 1 1. The variable pt denotes the current inflation rate, which is the percentage change in the price level between periods t 1 and t. Similarly, pt11 is the percentage change in the price level that will occur between periods t and t 1 1. As of period t, pt 11 represents a future inflation rate and therefore is not yet known. In period t, people can form an expectation of pt 11 (written as Etpt 11), but they will have to wait until period t 1 1 to learn the actual value of pt 11 and whether their expectation was correct."
9,"Note that the subscript on a variable tells us when the variable is determined. The nominal and ex ante real interest rates between t and t 1 1 are known at time t, so they are written as i t and rt . By contrast, the inflation rate between t and t 1 1 is not known until time t 1 1, so it is written as pt 11 . This subscript rule also applies when the expectations operator E precedes a variable, but here you have to be especially careful. As in previous chapters, the operator E in front of a variable denotes the expectation of that variable prior to its realization. The subscript on the expectations operator tells us when that expectation is formed. So Etpt 11 is the expectation of what the inflation rate will be in period t 1 1 (the subscript on p) based on information available in period t (the subscript on E ). While the inflation rate pt 11 is not known until period t 1 1, the expectation of future inflation, Etpt 11, is known at period t. As a result, even though the ex post real interest rate, which is given by i t pt 11, will not be known until period t 1 1, the ex ante real interest rate, rt 5 i t Etpt 11, is known at time t."
10,"Inflation: The Phillips Curve Inflation in this economy is determined by a conventional Phillips curve augmented to include roles for expected inflation and exogenous supply shocks. The equation for inflation is pt 5 Et 1pt 1 f(Yt Y – t ) 1 yt . This piece of the model is similar to the Phillips curve and short-run aggregate supply equation introduced in Chapter 14. According to this equation, inflation pt depends on previously expected inflation Et 1pt , the deviation of output from its natural level (Yt Y – t ), and an exogenous supply shock yt ."
