id,paragraph
1,"For a survey of the debate over Ricardian equivalence, see Douglas Bernheim, “Ricardian Equivalence:
An Evaluation of Theory and Evidence,” NBER Macroeconomics Annual (1987): 263–303. See also the
symposium on budget deficits in the Spring 1989 issue of the Journal of Economic Perspectives.
CHAPTER 19 Government Debt and Budget Deficits | 569
A person who would like to consume more than her current income
allows—perhaps because she expects higher income in the future—has to do
so by borrowing. If she cannot borrow to finance current consumption, or can
borrow only a limited amount, her current income determines her spending,
regardless of what her lifetime income might be. In this case, a debt-financed
tax cut raises current income and thus consumption, even though future
income will be lower. In essence, when the government cuts current taxes and
raises future taxes, it is giving taxpayers a loan. If a person wanted to obtain a
loan but was unable to, the tax cut expands her opportunities and stimulates
consumption."
2,"ogic of
Ricardian equivalence, consumers should have realized that their lifetime
resources were unchanged and, therefore, saved the extra take-home pay to meet
the upcoming tax liability. Yet George Bush claimed his policy would provide
“money people can use to help pay for clothing, college, or to get a new car.”
That is, he believed that consumers would spend the extra income, thereby
stimulating aggregate demand and helping the economy recover from the recession. Bush seemed to be assuming that consumers were shortsighted or faced
binding borrowing constraints.
Gauging the actual effects of this policy is difficult with aggregate data because
many other things were happening at the same time. Yet some evidence comes
from a survey two economists conducted shortly after the policy was announced.
The survey asked people what they would do with the extra income. Fifty-seven percent of the respondents said they would save it, use it to repay debts,
or adjust their withholding in order to reverse the effect of Bush’s executive
order. Forty-three percent said they would spend the extra income. Thus, for
this policy change, a majority of the population was planning to act as Ricardian
theory posits. Nonetheless, Bush was partly right: many people planned to spend
the extra income, even though they understood that the following year’s tax bill
would be higher."
3,"3 n
CASE STUDY
570 | PART VI Topics in Macroeconomic Policy
Future Generations Besides myopia and borrowing constraints, a third
argument for the traditional view of government debt is that consumers expect
the implied future taxes to fall not on them but on future generations. Suppose,
for example, that the government cuts taxes today, issues
30-year bonds to finance the budget deficit, and then
raises taxes in 30 years to repay the loan. In this case, the
government debt represents a transfer of wealth from the
next generation of taxpayers (which faces the tax hike) to
the current generation of taxpayers (which gets the tax
cut). This transfer raises the lifetime resources of the current generation, so it raises their consumption. In essence,
a debt-financed tax cut stimulates consumption because it
gives the current generation the opportunity to consume
at the expense of the next generation."
4,"alysis, the relevant decisionmaking unit is not the
individual, whose life is finite, but the family, which continues forever. In other
words, an individual decides how much to consume based not only on her
own income but also on the income of future members of her family. A debtfinanced tax cut may raise the income an individual receives in her lifetime, but
it does not raise her family’s overall resources. Instead of consuming the extra
income from the tax cut, the individual saves it and leaves it as a bequest to her
children, who will bear the future tax liability.
We can see now that the debate over government debt is really a debate
over consumer behavior. The Ricardian view assumes that consumers have a
long time horizon. Barro’s analysis of the family implies that the consumer’s
time horizon, like the government’s, is effectively infinite. Yet it is possible that
consumers do not look ahead to the tax liabilities of future generations. Perhaps
they expect their children to be richer than they are and therefore welcome the
opportunity to consume at their children’s expense. The fact that many people
leave zero or minimal bequests to their children is consistent with this hypothesis.
For these zero-bequest families, a debt-financed tax cut alters consumption by
redistributing wealth among generations."
5,"To test this “strategic bequest motive,” these economists examined data on
how often children visit their parents. They found that the wealthier the parent,
the more often the children visit. Even more striking was another result: only
wealth that can be left as a bequest induces more frequent visits. Wealth that cannot be bequeathed—such as pension wealth, which reverts to the pension company in the event of an early death—does not encourage children to visit. These
findings suggest that there may be more to the relationships among generations
than mere altruism.
5 n
CASE STUDY
572 | PART VI Topics in Macroeconomic Policy
Consider, for example, the experience of the 1980s. The large budget deficits,
caused partly by the Reagan tax cut of 1981, seem to offer a natural experiment
to test the two views of government debt. At first glance, this episode appears
decisively to support the traditional view. The large budget deficits coincided
with low national saving, high real interest rates, and a large trade deficit. Indeed,
advocates of the traditional view of government debt often claim that the experience
of the 1980s confirms their position."
6,"Why Do Parents Leave Bequests? The debate over Ricardian equivalence is partly a debate over how different generations are linked to one another. Robert Barro’s defense of the Ricardian view is based on the assumption that parents leave their children bequests because they care about them. But is altruism really the reason that parents leave bequests? One group of economists has suggested that parents use bequests to control their children. Parents often want their children to do certain things for them, such as phoning home regularly, visiting on holidays, and taking care of them in their old age. Perhaps parents use the implicit threat of disinheritance to induce their children to be more attentive."
7,"Yet those who hold the Ricardian view of government debt interpret these events differently. Perhaps saving was low in the 1980s because people were optimistic about future economic growth—an optimism that was also reflected in a booming stock market. Or perhaps saving was low because people expected that the tax cut would eventually lead not to higher taxes but, as Reagan promised, to lower government spending. Because it is hard to rule out any of these interpretations, both views of government debt survive."
8,"Thus, Ricardo doubted that people were rational and farsighted enough to look ahead fully to their future tax liabilities. As a policymaker, Ricardo took the government debt seriously. Before the British Parliament, he once declared: This would be the happiest country in the world, and its progress in prosperity would go beyond the powers of imagination to conceive, if we got rid of two great evils—the national debt and the corn laws. It is one of the great ironies in the history of economic thought that Ricardo rejected the theory that now bears his name!"
9,"Ricardo on Ricardian Equivalence David Ricardo was a millionaire stockbroker and one of the greatest economists of all time. His most important contribution to the field was his 1817 book Principles of Political Economy and Taxation, in which he developed the theory of comparative advantage, which economists still use to explain the gains from international trade. Ricardo was also a member of the British Parliament, where he put his own theories to work and opposed the corn laws, which restricted international trade in grain."
10,"Ricardo was interested in the alternative ways in which a government might pay for its expenditure. In an 1820 article called “Essay on the Funding System,” he considered an example of a war that cost 20 million pounds. He noted that if the interest rate was 5 percent, this expense could be financed with a one-time tax of 20 million pounds, a perpetual tax of 1 million pounds, or a tax of 1.2 million pounds for 45 years. He wrote: In point of economy, there is no real difference in either of the modes; for twenty million in one payment, one million per annum for ever, or 1,200,000 pounds for 45 years, are precisely of the same value."
