id,paragraph
1,"inflation variability.
5. The dynamic AD –AS model typically assumes that the central bank responds to a 1-percentage-point increase in inflation by increasing the nominal interest rate by more than 1 percentage point, so the real interest rate rises as well. If the central bank responds less vigorously to inflation, the economy becomes unstable. A shock can send inflation spiraling out of control."
2,"KEY CONCEPTS
Taylor rule Taylor principle
1. On a carefully labeled graph, draw the dynamic aggregate supply curve. Explain why it has the slope it has.
2. On a carefully labeled graph, draw the dynamic aggregate demand curve. Explain why it has the slope it has.
3. A central bank has a new head, who decides to raise the target inflation rate from 2 to 3 percent. Using a graph of the dynamic AD –AS model,
QUESTIONS FOR REVIEW
show the effect of this change. What happens to the nominal interest rate immediately upon the change in policy and in the long run? Explain.
4. A central bank has a new head, who decides to increase the response of interest rates to inflation. How does this change in policy alter the response of the economy to a supply shock?
Give both a graphical answer and a more intuitive economic explanation."
3,"CHAPTER 15 A Dynamic Model of Economic Fluctuations | 473
PROBLEMS AND APPLICATIONS
1. Derive the long-run equilibrium for the dynamic AD –AS model. Assume there are no shocks to demand or supply (et 5 yt 5 0) and inflation has stabilized (pt 5 pt21), and then use the five equations in Table 15-1 to derive the value of each variable in the model. Be sure to show each step you follow.
2. Suppose the monetary-policy rule has the wrong natural rate of interest. That is, the central bank follows this rule:
i
t 5 pt 1 r 1 up(pt 2 pt
* ) 1 uY (Yt 2 Y
–
t
)
where r does not equal r, the natural rate of interest in the goods demand equation. The rest of the dynamic AD –AS model is the same as in the chapter. Solve for the long-run equilibrium under this policy rule. Explain in words the intuition behind your solution.
3. “If a central bank wants to achieve lower nominal interest rates, it has to raise the nominal interest rate.” Explain in what way this statement makes sense.
4. The sacrifice ratio is the accumulated loss in output that results when the central bank lowers its target for inflation by 1 percentage point. For the parameters used in the text simulation (see the FYI box), what is the implied sacrifice ratio? Explain.
5. The text analyzes the case of a temporary shock to the demand for goods and services. Suppose, however, that et
were to increase permanently. What would happen to the economy over time? In particular, would the inflation rate return to its target in the long run? Why or why not?
(Hint: It might be helpful to solve for the long-run equilibrium without the assumption that et
equals zero.) How might the central bank alter its policy rule to deal with this issue?"
4,"6. Suppose a central bank does not satisfy the Taylor
principle; in particular, assume that up is slightly less than zero, so the nominal interest rate rises less than one-for-one with inflation. Use a graph similar to figure 15-13 to analyze the impact of a supply shock. Does this analysis contradict or reinforce the Taylor principle as a guideline for the design of monetary policy?
7. The text assumes that the natural rate of interest
r is a constant parameter. Suppose instead that it varies over time, so now it has to be written as rt.
a. How would this change affect the equations for dynamic aggregate demand and dynamic aggregate supply?
b. How would a shock to rt affect output, inflation, the nominal interest rate, and the real interest rate?
c. Can you see any practical difficulties that a central bank might face if rt varied over time?
8. Suppose that people’s expectations of inflation are subject to random shocks. That is, instead of being merely adaptive, expected inflation in period t, as seen in period t 2 1, is Et 21pt 5 pt 21 1 ht 21,
where ht 21 is a random shock. This shock is normally zero, but it deviates from zero when some event beyond past inflation causes expected inflation to change. Similarly,
Etpt 11 5 pt 1 ht.
a. Derive both the dynamic aggregate demand (DAD) equation and the dynamic aggregate supply (DAS ) equation in this slightly more general model.
b. Suppose that the economy experiences an inflation scare. That is, in period t, for some reason people come to believe that inflation in period t 1 1 is going to be higher, so ht is greater than zero (for this period only). What happens to the DAD and DAS curves in period t? What happens to output, inflation, and nominal and real interest rates in that period? Explain."
5,"c. What happens to the DAD and DAS curves in period t 1 1? What happens to output, inflation, and nominal and real interest rates in that period? Explain.
d. What happens to the economy in subsequent periods?
e. In what sense are inflation scares self-fulfilling?
474 | PART V Topics in Macroeconomic Theory
9. Use the dynamic AD –AS model to solve for inflation as a function of only lagged inflation and supply and demand shocks. (Assume target inflation is constant.)
a. According to the equation you have derived, does inflation return to its target after a shock? Explain. (Hint: Look at the coefficient on lagged inflation.)
b. Suppose the central bank does not respond to changes in output but only to changes in inflation, so that uY 5 0. How, if at all, would this fact change your answer to part (a)?"
6,"First and most important, Keynes conjectured that the marginal propensity to consume—the amount consumed out of an additional dollar of income—is between zero and one. He wrote that the “fundamental psychological law, upon which we are entitled to depend with great confidence, . . . is that men are disposed, as a rule and on the average, to increase their consumption as their income increases, but not by as much as the increase in their income.” That is, when a person earns an extra dollar, he typically spends some of it and saves some of it. As we saw in Chapter 11 when we developed the Keynesian cross, the marginal propensity to consume was crucial to Keynes’s policy recommendations for how to reduce widespread unemployment. The power of fiscal policy to influence the economy—as expressed by the fiscal-policy multipliers—arises from the feedback between income and consumption."
7,"Second, Keynes posited that the ratio of consumption to income, called the average propensity to consume, falls as income rises. He believed that saving was a luxury, so he expected the rich to save a higher proportion of their income than the poor. Although not essential for Keynes’s own analysis, the postulate that the average propensity to consume falls as income rises became a central part of early Keynesian economics."
8,"Third, Keynes thought that income is the primary determinant of consumption and that the interest rate does not have an important role. This conjecture stood in stark contrast to the beliefs of the classical economists who preceded him. The classical economists held that a higher interest rate encourages saving and discourages consumption. Keynes admitted that the interest rate could influence consumption as a matter of theory. Yet he wrote that “the main conclusion suggested by experience, I think, is that the short-period influence of the rate of interest on individual spending out of a given income is secondary and relatively unimportant.”"
9,"On the basis of these three conjectures, the Keynesian consumption function is often written as C 5 C –  cY, C –  0, 0  c  1, where C is consumption, Y is disposable income, C – is a constant, and c is the marginal propensity to consume. This consumption function, shown in Figure 16-1, is graphed as a straight line. C – determines the intercept on the vertical axis, and c determines the slope."
10,"Notice that this consumption function exhibits the three properties that Keynes posited. It satisfies Keynes’s first property because the marginal propensity to consume c is between zero and one, so that higher income leads to higher consumption and also to higher saving. This consumption function satisfies Keynes’s second property because the average propensity to consume APC is APC 5 C/Y 5 C – /Y  c. As Y rises, C – /Y falls, and so the average propensity to consume C/Y falls. And finally, this consumption function satisfies Keynes’s third property because the interest rate is not included in this equation as a determinant of consumption."
