id,paragraph
1,"The ex ante real interest rate r is determined by equilibrium in the market for goods and services, as described by the model in Chapter 3. The nominal interest rate i moves one-to-one with changes in expected inflation Ep."
2,"How should we interpret the absence of an apparent Fisher effect in nineteenth-century data? Does this period of history provide evidence against the adjustment of nominal interest rates to inflation? Recent research suggests that this period has little to tell us about the validity of the Fisher effect. The reason is that the Fisher effect relates the nominal interest rate to expected inflation and, according to this research, inflation at this time was largely unexpected."
3,"Although expectations are not easily observable, we can draw inferences about them by examining the persistence of inflation. In recent experience, inflation has been very persistent: when it is high one year, it tends to be high the next year as well. Therefore, when people have observed high inflation, it has been rational for them to expect high inflation in the future. By contrast, during the nineteenth century, when the gold standard was in effect, inflation had little persistence. High inflation in one year was just as likely to be followed the next year by low inflation as by high inflation. Therefore, high inflation did not imply high expected inflation and did not lead to high nominal interest rates. So, in a sense, Fisher was right to say that inflation “caught merchants napping.”4 n 4Robert B. Barsky, “The Fisher Effect and the Forecastability and Persistence of Inflation,” Journal of Monetary Economics 19 (January 1987): 3–24."
4,"The quantity theory is based on a simple money demand function: it assumes that the demand for real money balances is proportional to income. The quantity theory is a good place to start when analyzing the effects of money on the economy, but it is not the whole story. Here we add another determinant of the quantity of money demanded—the nominal interest rate."
5,"The Cost of Holding Money The money you hold in your wallet does not earn interest. If, instead of holding that money, you used it to buy government bonds or deposited it in a savings account, you would earn the nominal interest rate. Therefore, the nominal interest rate is the opportunity cost of holding money: it is what you give up by holding money rather than bonds."
6,"Another way to see that the cost of holding money equals the nominal interest rate is by comparing the real returns on alternative assets. Assets other than money, such as government bonds, earn the real return r. Money earns an expected real return of Ep, because its real value declines at the rate of inflation. When you hold money, you give up the difference between these two returns. Thus, the cost of holding money is r  (Ep), which the Fisher equation tells us is the nominal interest rate i."
7,"Just as the quantity of bread demanded depends on the price of bread, the quantity of money demanded depends on the price of holding money. Hence, the demand for real money balances depends both on the level of income and on the nominal interest rate. We write the general money demand function as (M/P )d 5 L (i, Y ). The letter L is used to denote money demand because money is the economy’s most liquid asset (the asset most easily used to make transactions). This equation states that the demand for the liquidity of real money balances is a function of income and the nominal interest rate. The higher the level of income Y, the greater the demand for real money balances. The higher the nominal interest rate i, the lower the demand for real money balances."
8,"Money, prices, and interest rates are now related in several ways. Figure 5-5 illustrates the linkages we have discussed. As the quantity theory of money explains, money supply and money demand together determine the equilibrium price level. Changes in the price level are, by definition, the rate of inflation. Inflation, in turn, affects the nominal interest rate through the Fisher effect. But now, because the nominal interest rate is the cost of holding money, the nominal interest rate feeds back to affect the demand for money."
9,"Consider how the introduction of this last link affects our theory of the price level. First, equate the supply of real money balances M/P to the demand L(i, Y ): M/P 5 L (i, Y ). Next, use the Fisher equation to write the nominal interest rate as the sum of the real interest rate and expected inflation: M/P 5 L (r 1 Ep, Y ). This equation states that the level of real money balances depends on the expected rate of inflation."
10,"The last equation tells a more sophisticated story about the determination of the price level than does the quantity theory. The quantity theory of money says that today’s money supply determines today’s price level. This conclusion remains partly true: if the nominal interest rate and the level of output are held constant, the price level moves proportionately with the money supply. Yet the nominal interest rate is not constant; it depends on expected inflation, which in turn depends on growth in the money supply."
