id,paragraph
1,"in Chapter 3. The same is true for the Solow model. By considering the supply and demand for goods, we can see what determines how much output is produced at any given time and how this output is allocated among alternative uses."
2,"The Supply of Goods and the Production Function The supply of goods in the Solow model is based on the production function, which states that output depends on the capital stock and the labor force:
Y 5 F (K, L).
The Solow growth model assumes that the production function has constant returns to scale. This assumption is often considered realistic, and, as we will see shortly, it helps simplify the analysis. Recall that a production function has constant returns to scale if
zY 5 F (zK, zL)
for any positive number z. That is, if both capital and labor are multiplied by z, the amount of output is also multiplied by z.
Production functions with constant returns to scale allow us to analyze all quantities in the economy relative to the size of the labor force. To see that this is true, set z 5 1/L in the preceding equation to obtain
Y/L 5 F (K/L, 1).
This equation shows that the amount of output per worker Y/L is a function of the amount of capital per worker K/L. (The number 1 is constant and thus can be ignored.) The assumption of constant returns to scale implies that the size of the economy—as measured by the number of workers—does not affect the relationship between output per worker and capital per worker."
3,"Because the size of the economy does not matter, it will prove convenient to denote all quantities in per-worker terms. We designate quantities per worker with lowercase letters, so y 5 Y/L is output per worker, and k 5 K/L is capital per worker. We can then write the production function as
y 5 f (k),
where we define f (k) 5 F (k, 1). Figure 8-1 illustrates this production function. The slope of this production function shows how much extra output a worker produces when given an extra unit of capital. This amount is the marginal product of capital MPK. Mathematically, we write
MPK 5 f (k 1 1) 2 f (k).
Note that in Figure 8-1, as the amount of capital increases, the production function becomes flatter, indicating that the production function exhibits diminishing marginal product of capital. When k is low, the average worker has only a little capital to work with, so an extra unit of capital is very useful and produces a lot of additional output. When k is high, the average worker has a lot of capital already, so an extra unit increases production only slightly."
4,"The Demand for Goods and the Consumption Function The demand for goods in the Solow model comes from consumption and investment. In other words, output per worker y is divided between consumption per worker c and investment per worker i:
y 5 c 1 i."
5,"This equation is the per-worker version of the national income accounts identity for an economy. Notice that it omits government purchases (which for present purposes we can ignore) and net exports (because we are assuming a closed economy). The Solow model assumes that each year people save a fraction s of their income and consume a fraction (1 2 s). We can express this idea with the following consumption function:
c 5 (1 2 s)y,
where s, the saving rate, is a number between zero and one. Keep in mind that various government policies can potentially influence a nation’s saving rate, so one of our goals is to find what saving rate is desirable. For now, however, we just take the saving rate s as given."
6,"To see what this consumption function implies for investment, substitute (1 2 s)y for c in the national income accounts identity:
y 5 (1 2 s)y 1 i.
Rearrange the terms to obtain
i 5 sy.
This equation shows that investment equals saving, as we first saw in Chapter 3. Thus, the rate of saving s is also the fraction of output devoted to investment. We have now introduced the two main ingredients of the Solow model—the production function and the consumption function—which describe the economy at any moment in time. For any given capital stock k, the production function y 5 f (k) determines how much output the economy produces, and the saving rate s determines the allocation of that output between consumption and investment."
7,"Growth in the Capital Stock and the Steady State At any moment, the capital stock is a key determinant of the economy’s output, but the capital stock can change over time, and those changes can lead to economic growth. In particular, two forces influence the capital stock: investment and depreciation. Investment is expenditure on new plant and equipment, and it causes the capital stock to rise. Depreciation is the wearing out of old capital due to aging and use, and it causes the capital stock to fall. Let’s consider each of these forces in turn."
8,"As we have already noted, investment per worker i equals sy. By substituting the production function for y, we can express investment per worker as a function of the capital stock per worker:
i 5 sf(k).
This equation relates the existing stock of capital k to the accumulation of new capital i. Figure 8-2 shows this relationship. This figure illustrates how, for any value of k, the amount of output is determined by the production function f (k), and the allocation of that output between consumption and investment is determined by the saving rate s."
9,"To incorporate depreciation into the model, we assume that a certain fraction d of the capital stock wears out each year. Here d (the lowercase Greek letter delta) is called the depreciation rate. For example, if capital lasts an average of 25 years, then the depreciation rate is 4 percent per year (d 5 0.04). The amount of capital that depreciates each year is dk. Figure 8-3 shows how the amount of depreciation depends on the capital stock."
10,"We can express the impact of investment and depreciation on the capital stock with this equation:
Change in Capital Stock 5 Investment 2 Depreciation
Dk 5 i 2 dk,
where Dk is the change in the capital stock between one year and the next. Because investment i equals sf (k), we can write this as
Dk 5 sf (k) 2 dk.
Figure 8-4 graphs the terms of this equation—investment and depreciation—for different levels of the capital stock k. The higher the capital stock, the greater the amounts of output and investment. Yet the higher the capital stock, the greater also the amount of depreciation."
11,"As Figure 8-4 shows, there is a single capital stock k∗ at which the amount of investment equals the amount of depreciation. If the economy finds itself at this level of the capital stock, the capital stock will not change because the two forces acting on it—investment and depreciation—just balance. That is, at k∗, Dk 5 0, so the capital stock k and output f (k) are steady over time (rather than growing or shrinking). We therefore call k∗ the steady-state level of capital. The steady state is significant for two reasons. As we have just seen, an economy at the steady state will stay there. In addition, and just as important, an economy not at the steady state will go there. That is, regardless of the level of capital with which the economy begins, it ends up with the steady-state level of capital. In this sense, the steady state represents the long-run equilibrium of the economy."
12,"To see why an economy always ends up at the steady state, suppose that the economy starts with less than the steady-state level of capital, such as level k1 in Figure 8-4. In this case, the level of investment exceeds the amount of depreciation. Over time, the capital stock will rise and will continue to rise—along with output f (k)—until it approaches the steady state k∗."
13,"Similarly, suppose that the economy starts with more than the steady-state level of capital, such as level k2. In this case, investment is less than depreciation: capital is wearing out faster than it is being replaced. The capital stock will fall, again approaching the steady-state level. Once the capital stock reaches the steady state, investment equals depreciation, and there is no pressure for the capital stock to either increase or decrease."
