id,paragraph
1,"The economist Robert Hall was the first to derive the implications of rational expectations for consumption. He showed that if the permanent-income hypothesis is correct, and if consumers have rational expectations, then changes in consumption over time should be unpredictable. When changes in a variable are unpredictable, the variable is said to follow a random walk. According to Hall, the combination of the permanent-income hypothesis and rational expectations implies that consumption follows a random walk. Hall reasoned as follows: According to the permanent-income hypothesis, consumers face fluctuating income and try their best to smooth their consumption over time. At any moment, consumers choose consumption based on their current expectations of their lifetime incomes. Over time, they change their consumption because they receive news that causes them to revise their expectations. For example, a person getting an unexpected promotion increases consumption, whereas a person getting an unexpected demotion decreases consumption. In other words, changes in consumption reflect “surprises” about lifetime income. If consumers are optimally using all available information, then they should be surprised only by events that were entirely unpredictable. Therefore, changes in their consumption should be unpredictable as well."
2,"The rational-expectations approach to consumption has implications not only for forecasting but also for the analysis of economic policies. If consumers obey the permanent-income hypothesis and have rational expectations, then only unexpected policy changes influence consumption. These policy changes take effect when they change expectations. For example, suppose that today Congress passes a tax increase to be effective next year. In this case, consumers receive the news about their lifetime incomes when Congress passes the law (or even earlier if the law’s passage was predictable). The arrival of this news causes consumers to revise their expectations and reduce their consumption. The following year, when the tax hike goes into effect, consumption is unchanged because no news has arrived."
3,"Hence, if consumers have rational expectations, policymakers influence the economy not only through their actions but also through the public’s expectation of their actions. Expectations, however, cannot be observed directly. Therefore, it is often hard to know how and when changes in fiscal policy alter aggregate demand."
4,"Of the many facts about consumer behavior, one is impossible to dispute: income and consumption fluctuate together over the business cycle. When the economy goes into a recession, both income and consumption fall, and when the economy booms, both income and consumption rise rapidly. By itself, this fact doesn’t say much about the rational-expectations version of the permanent-income hypothesis. Most short-run fluctuations are unpredictable. Thus, when the economy goes into a recession, the typical consumer is receiving bad news about his lifetime income, so consumption naturally falls. And when the economy booms, the typical consumer is receiving good news about his lifetime income, so consumption rises. This behavior does not necessarily violate the random-walk theory that changes in consumption are impossible to forecast."
5,"Yet suppose we could identify some predictable changes in income. According to the random-walk theory, these changes in income should not cause consumers to revise their spending plans. If consumers expected income to rise or fall, they should have adjusted their consumption already in response to that information. Thus, predictable changes in income should not lead to predictable changes in consumption. Data on consumption and income, however, appear not to satisfy this implication of the random-walk theory. When income is expected to fall by $1, consumption will on average fall at the same time by about $0.50. In other words, predictable changes in income lead to predictable changes in consumption that are roughly half as large."
6,"Why is this so? One possible explanation of this behavior is that some consumers may fail to have rational expectations. Instead, they may base their expectations of future income excessively on current income. Thus, when income rises or falls (even predictably), they act as if they received news about their lifetime resources and change their consumption accordingly. Another possible explanation is that some consumers are borrowing-constrained and, therefore, base their consumption on current income alone. Regardless of which explanation is correct, Keynes’s original consumption function starts to look more attractive. That is, current income has a larger role in determining consumer spending than the random-walk hypothesis suggests."
7,"Keynes called the consumption function a “fundamental psychological law.” Yet, as we have seen, psychology has not played much of a role in the subsequent study of consumption. Most economists assume that consumers are rational maximizers of utility who are always evaluating their opportunities and plans in order to obtain the highest lifetime satisfaction. This model of human behavior was the basis for all the work on consumption theory from Irving Fisher to Robert Hall."
8,"More recently, economists have started to return to psychology. They have suggested that consumption decisions are not made by the ultrarational Homo economicus but by real human beings whose behavior can be far from rational. This new subfield infusing psychology into economics is called behavioral economics. The most prominent behavioral economist studying consumption is Harvard professor David Laibson. Laibson notes that many consumers judge themselves to be imperfect decision-makers. In one survey of the American public, 76 percent said they were not saving enough for retirement. In another survey of the baby-boom generation, respondents were asked the percentage of income that they save and the percentage that they thought they should save. The saving shortfall averaged 11 percentage points."
9,"According to Laibson, the insufficiency of saving is related to another phenomenon: the pull of instant gratification. Consider the following two questions: Question 1: Would you prefer (A) a candy today or (B) two candies tomorrow? Question 2: Would you prefer (A) a candy in 100 days or (B) two candies in 101 days? Many people confronted with such choices will answer A to the first question and B to the second. In a sense, they are more patient in the long run than they are in the short run."
10,"This raises the possibility that consumers’ preferences may be time-inconsistent: they may alter their decisions simply because time passes. A person confronting question 2 may choose B and wait the extra day for the extra candy. But after 100 days pass, he finds himself in a new short run, confronting question 1. The pull of instant gratification may induce him to change his mind. We see this kind of behavior in many situations in life. A person on a diet may have a second helping at dinner, while promising himself that he will eat less tomorrow. A person may smoke one more cigarette, while promising himself that this is the last one. And a consumer may splurge at the shopping mall, while promising himself that tomorrow he will cut back his spending and start saving more for retirement. But when tomorrow arrives, the promises are in the past, and a new self takes control of the decision-making, with its own desire for instant gratification."
11,"Many economists believe that it would be desirable for Americans to increase the fraction of their income that they save. There are several reasons for this conclusion. From a microeconomic perspective, greater saving would mean that people would be better prepared for retirement; this goal is especially important because Social Security, the public program that provides retirement income, is projected to run into financial difficulties in the years ahead as the population ages. From a macroeconomic perspective, greater saving would increase the supply of loanable funds available to finance investment; the Solow growth model shows that increased capital accumulation leads to higher income. From an open-economy perspective, greater saving would mean that less domestic investment would be financed by capital flows from abroad; a smaller capital inflow pushes the trade balance from deficit toward surplus. Finally, the fact that many Americans say that they are not saving enough may be sufficient reason to think that increased saving should be a national goal."
12,"The difficult issue is how to get Americans to save more. The burgeoning field of behavioral economics offers some answers. One approach is to make saving the path of least resistance. For example, consider 401(k) plans, the tax-advantaged retirement savings accounts available to many workers through their employers. In most firms, participation in the plan is an option that workers can choose by filling out a simple form. In some firms, however, workers are automatically enrolled in the plan but can opt out by filling out a simple form. Studies have shown that workers are far more likely to participate in the second case than in the first. If workers were rational maximizers, as is so often assumed in economic theory, they would choose the optimal amount of retirement saving, regardless of whether they had to choose to enroll or were enrolled automatically. In fact, workers’ behavior appears to exhibit substantial inertia. Policymakers who want to increase saving can take advantage of this inertia by making automatic enrollment in these savings plans more common."
13,"CHAPTER 16 Understanding Consumer Behavior | 501
How to Get People to Save More
Many economists believe that it would be desirable for Americans to increase
the fraction of their income that they save. There are several reasons for this
conclusion. From a microeconomic perspective, greater saving would mean that
people would be better prepared for retirement; this goal is especially important
because Social Security, the public program that provides retirement income,
is projected to run into financial difficulties in the years ahead as the population ages. From a macroeconomic perspective, greater saving would increase
the supply of loanable funds available to finance investment; the Solow growth
model shows that increased capital accumulation leads to higher income. From
an open-economy perspective, greater saving would mean that less domestic
investment would be financed by capital flows from abroad; a smaller capital
inflow pushes the trade balance from deficit toward surplus. Finally, the fact that
many Americans say that they are not saving enough may be sufficient reason to
think that increased saving should be a national goal."
14,"The difficult issue is how to get Americans to save more. The burgeoning field
of behavioral economics offers some answers.
One approach is to make saving the path of least resistance. For example,
consider 401(k) plans, the tax-advantaged retirement savings accounts available to many workers through their employers. In most firms, participation in
the plan is an option that workers can choose by filling out a simple form. In
some firms, however, workers are automatically enrolled in the plan but can opt
out by filling out a simple form. Studies have shown that workers are far more
likely to participate in the second case than in the first. If workers were rational
maximizers, as is so often assumed in economic theory, they would choose the
optimal amount of retirement saving, regardless of whether they had to choose
to enroll or were enrolled automatically. In fact, workers’ behavior appears to
exhibit substantial inertia. Policymakers who want to increase saving can take
advantage of this inertia by making automatic enrollment in these savings plans
more common."
15,"ly important for designing public
policies, as the following case study discusses.7
502 | PART V Topics in Macroeconomic Theory
16-7 Conclusion
In the work of six prominent economists, we have seen a progression of views
on consumer behavior. Keynes proposed that consumption depends largely on
current income. He suggested a consumption function of the form
Consumption 5 f(Current Income).
More recently, economists have argued that consumers understand that they face
an intertemporal decision. Consumers look ahead to their future resources and
needs, implying a more complex consumption function than the one Keynes
proposed. This work suggests instead that
Consumption
5 f(Current Income, Wealth, Expected Future Income, Interest Rates).
In other words, current income is only one determinant of aggregate consumption."
