id,paragraph
1,"supply curve apply only in the long run. In the short run, some prices are sticky and therefore do not adjust to changes in demand. Because of this price stickiness, the short-run aggregate supply curve is not vertical."
2,"The Long-Run Aggregate Supply Curve In the long run, the level of output is determined by the amounts of capital and labor and by the available technology; it does not depend on the price level. The long-run aggregate supply curve, LRAS, is vertical."
3,"A reduction in the money supply shifts the aggregate demand curve downward from AD1 to AD2. The equilibrium for the economy moves from point A to point B. Because the aggregate supply curve is vertical in the long run, the reduction in aggregate demand affects the price level but not the level of output."
4,"In this chapter, we will simplify things by assuming an extreme example. Suppose that all firms have issued price catalogs and that it is too costly for them to issue new ones. Thus, all prices are stuck at predetermined levels. At these prices, firms are willing to sell as much as their customers are willing to buy, and they hire just enough labor to produce the amount demanded. Because the price level is fixed, we represent this situation in Figure 10-9 with a horizontal aggregate supply curve."
5,"The short-run equilibrium of the economy is the intersection of the aggregate demand curve and this horizontal short-run aggregate supply curve. In this case, changes in aggregate demand do affect the level of output. For example, if the Fed suddenly reduces the money supply, the aggregate demand curve shifts inward, as in Figure 10-10. The economy moves from the old intersection of aggregate demand and aggregate supply, point A, to the new intersection, point B. The movement from point A to point B represents a decline in output at a fixed price level."
6,"Thus, a fall in aggregate demand reduces output in the short run because prices do not adjust instantly. After the sudden fall in aggregate demand, firms are stuck with prices that are too high. With demand low and prices high, firms sell less of their product, so they reduce production and lay off workers. The economy experiences a recession."
7,"Once again, be forewarned that reality is a bit more complicated than illustrated here. Although many prices are sticky in the short run, some prices are able to respond quickly to changing circumstances."
8,"As we will see in Chapter 14, in an economy with some sticky prices and some flexible prices, the short-run aggregate supply curve is upward sloping rather than horizontal. Figure 10-10 illustrates the extreme case in which all prices are stuck. Because this case is simpler, it is a useful starting point for thinking about short-run aggregate supply."
9,"From the Short Run to the Long Run We can summarize our analysis so far as follows: Over long periods of time, prices are flexible, the aggregate supply curve is vertical, and changes in aggregate demand affect the price level but not output. Over short periods of time, prices are sticky, the aggregate supply curve is flat, and changes in aggregate demand do affect the economy’s output of goods and services."
10,"How does the economy make the transition from the short run to the long run? Let’s trace the effects over time of a fall in aggregate demand. Suppose that the economy is initially in long-run equilibrium, as shown in Figure 10-11. In this figure, there are three curves: the aggregate demand curve, the long-run aggregate supply curve, and the short-run aggregate supply curve. The long-run equilibrium is the point at which aggregate demand crosses the long-run aggregate supply curve. Prices have adjusted to reach this equilibrium."
11,"Therefore, when the economy is in its long-run equilibrium, the short-run aggregate supply curve must cross this point as well. Now suppose that the Fed reduces the money supply and the aggregate demand curve shifts downward, as in Figure 10-12. In the short run, prices are sticky, so the economy moves from point A to point B. Output and employment fall below their natural levels, which means the economy is in a recession."
12,"Over time, in response to the low demand, wages and prices fall. The gradual reduction in the price level moves the economy downward along the aggregate demand curve to point C, which is the new long-run equilibrium. In the new long-run equilibrium (point C), output and employment are back to their natural levels, but prices are lower than in the old long-run equilibrium (point A). Thus, a shift in aggregate demand affects output in the short run, but this effect dissipates over time as firms adjust their prices."
13,"Long-Run Equilibrium In the long run, the economy finds itself at the intersection of the long-run aggregate supply curve and the aggregate demand curve. Because prices have adjusted to this level, the short-run aggregate supply curve crosses this point as well."
14,"A Reduction in Aggregate Demand The economy begins in long-run equilibrium at point A. A reduction in aggregate demand, perhaps caused by a decrease in the money supply, moves the economy from point A to point B, where output is below its natural level. As prices fall, the economy gradually recovers from the recession, moving from point B to point C."
15,"Finding modern examples to illustrate the lessons from Figure 10-12 is hard. Modern central banks are too smart to engineer a substantial reduction in the money supply for no good reason. They know that a recession would ensue, and they usually do their best to prevent that from happening. Fortunately, history often fills in the gap when recent experience fails to produce the right experiment."
16,"A vivid example of the effects of monetary contraction occurred in eighteenth-century France. In 2009, François Velde, an economist at the Federal Reserve Bank of Chicago, studied this episode in French economic history. The story begins with the unusual nature of French money at the time. The money stock in this economy included a variety of gold and silver coins that, in contrast to modern money, did not indicate a specific monetary value. Instead, the monetary value of each coin was set by government decree, and the government could easily change the monetary value and thus the money supply."
17,"Sometimes this would occur literally overnight. It is almost as if, while you were sleeping, every $1 bill in your wallet was replaced by a bill worth only 80 cents. Indeed, that is what happened on September 22, 1724. Every person in France woke up with 20 percent less money than he or she had the night before. Over the course of seven months, the nominal value of the money stock was reduced by about 45 percent. The goal of these changes was to reduce prices in the economy to what the government considered an appropriate level."
18,"What happened as a result of this policy? Velde reports the following consequences: Although prices and wages did fall, they did not do so by the full 45 percent; moreover, it took them months, if not years, to fall that far. Real wages in fact rose, at least initially. Interest rates rose. The only market that adjusted instantaneously and fully was the foreign exchange market. Even markets that were as close to fully competitive as one can imagine, such as grain markets, failed to react initially."
19,"At the same time, the industrial sector of the economy (or at any rate the textile industry) went into a severe contraction, by about 30 percent. The onset of the recession may have occurred before the deflationary policy began, but it was widely believed at the time that the severity of the contraction was due to monetary policy, in particular to a resulting “credit crunch” as holders of money stopped providing credit to trade in anticipation of further price declines (the “scarcity of money” frequently blamed by observers). Likewise, it was widely believed (on the basis of past experience) that a policy of inflation would halt the recession, and coincidentally or not, the economy rebounded once the nominal money supply was increased by 20 percent in May 1726."
20,"This description of events from French history fits well with the lessons from mainstream macroeconomic theory. As noted in Chapter 5, many of the central ideas of monetary theory have a long history. The classical theory of money we discussed in that chapter dates back as far as the eighteenth-century philosopher and economist David Hume."
