id,paragraph
1,"If every individual in the economy plans consumption like this, then the aggregate consumption function is much the same as the individual one. In particular, aggregate consumption depends on both wealth and income. That is, the economy’s consumption function is C 5 aW  bY, where the parameter a is the marginal propensity to consume out of wealth, and the parameter b is the marginal propensity to consume out of income. Implications Figure 16-10 graphs the relationship between consumption and income predicted by the life-cycle model. For any given level of wealth W, the model yields CHAPTER 16 Understanding Consumer Behavior | 491 a conventional consumption function similar to the one shown in Figure 16-1. Notice, however, that the intercept of the consumption function, which shows what would happen to consumption if income ever fell to zero, is not a fixed value, as it is in Figure 16-1. Instead, the intercept here is aW and, thus, depends on the level of wealth. This life-cycle model of consumer behavior can solve the consumption puzzle. According to the life-cycle consumption function, the average propensity to consume is C/Y 5 a(W/Y )  b. Because wealth does not vary proportionately with income from person to person or from year to year, we should find that high income corresponds to a low average propensity to consume when we look at data across individuals or over short periods of time. But over long periods of time, wealth and income grow together, resulting in a constant ratio W/Y and thus a constant average propensity to consume. To make the same point somewhat differently, consider how the consumption function changes over time. As Figure 16-10 shows, for any given level of wealth, the life-cycle consumption function looks like the one Keynes suggested. But this function holds only in the short run when wealth is constant. In the long run, as wealth increases, the consumption function shifts upward, as in Figure 16-11. This upward shift prevents the average propensity to consume from falling as income increases. In this way, Modigliani resolved the consumption puzzle posed by Simon Kuznets’s data."
2,"The life-cycle model makes many other predictions as well. Most important, it predicts that saving varies over a person’s lifetime. If a person begins The Life-Cycle Consumption Function The life-cycle model says that consumption depends on wealth as well as income. As a result, the intercept of the consumption function aW depends on wealth. FIGURE 16-10 Consumption, C Income, Y aW b 1 492 | PART V Topics in Macroeconomic Theory adulthood with no wealth, he will accumulate wealth during his working years and then run down his wealth during his retirement years. Figure 16-12 illustrates the consumer’s income, consumption, and wealth over his adult life. According to the life-cycle hypothesis, because people want to smooth consumption over their lives, the young who are working save, while the old who are retired dissave."
3,"How Changes in Wealth Shift the Consumption Function If consumption depends on wealth, then an increase in wealth shifts the consumption function upward. Thus, the short-run consumption function (which holds wealth constant) will not continue to hold in the long run (as wealth rises over time). FIGURE 16-11 Consumption, C Income, Y aW2 aW1 Consumption, Income, and Wealth Over the Life Cycle If the consumer smooths consumption over his life (as indicated by the horizontal consumption line), he will save and accumulate wealth during his working years and then dissave and run down his wealth during retirement. FIGURE 16-12 $ Age Wealth Income Saving Consumption Dissaving Retirement begins End of life CHAPTER 16 Understanding Consumer Behavior | 493 The Consumption and Saving of the Elderly Many economists have studied the consumption and saving of the elderly. Their findings present a problem for the life-cycle model. It appears that the elderly do not dissave as much as the model predicts. In other words, the elderly do not run down their wealth as quickly as one would expect if they were trying to smooth their consumption over their remaining years of life."
4,"There are two chief explanations for why the elderly do not dissave to the extent that the model predicts. Each suggests a direction for further research on consumption. The first explanation is that the elderly are concerned about unpredictable expenses. Additional saving that arises from uncertainty is called precautionary saving. One reason for precautionary saving by the elderly is the possibility of living longer than expected and thus having to provide for a longer than average span of retirement. Another reason is the possibility of illness and large medical bills. The elderly may respond to this uncertainty by saving more in order to be better prepared for these contingencies. The precautionary-saving explanation is not completely persuasive because the elderly can largely insure against these risks. To protect against uncertainty regarding life span, they can buy annuities from insurance companies. For a fixed fee, annuities offer a stream of income that lasts as long as the recipient lives. Uncertainty about medical expenses should be largely eliminated by Medicare, the government’s health insurance plan for the elderly, and by private insurance plans."
5,"The second explanation for the failure of the elderly to dissave is that they may want to leave bequests to their children. Economists have proposed various theories of the parent–child relationship and the bequest motive. In Chapter 19 we will discuss some of these theories and their implications for consumption and fiscal policy. Overall, research on the elderly suggests that the simplest life-cycle model cannot fully explain consumer behavior. There is no doubt that providing for retirement is an important motive for saving, but other motives, such as precautionary saving and bequests, appear to be important as well.2 n CASE STUDY 2To read more about the consumption and saving of the elderly, see Albert Ando and Arthur Kennickell, “How Much (or Little) Life Cycle Saving Is There in Micro Data?” in Rudiger Dornbusch, Stanley Fischer, and John Bossons, eds., Macroeconomics and Finance: Essays in Honor of Franco Modigliani (Cambridge, MA: MIT Press, 1986): 159–223; and Michael Hurd, “Research on the Elderly: Economic Status, Retirement, and Consumption and Saving,” Journal of Economic Literature 28 ( June 1990): 565–589."
6,"16-4 Milton Friedman and the Permanent-Income Hypothesis In a book published in 1957, Milton Friedman proposed the permanent-income hypothesis to explain consumer behavior. Friedman’s permanent-income hypothesis complements Modigliani’s life-cycle hypothesis: both use Irving Fisher’s theory of the consumer to argue that consumption should not depend on current income alone. But unlike the life-cycle hypothesis, which emphasizes that income follows a regular pattern over a person’s lifetime, the permanent-income hypothesis emphasizes that people experience random and temporary changes in their incomes from year to year.3"
7,"The Hypothesis Friedman suggested that we view current income Y as the sum of two components, permanent income YP and transitory income YT. That is, Y 5 YP  YT. Permanent income is the part of income that people expect to persist into the future. Transitory income is the part of income that people do not expect to persist. Put differently, permanent income is average income, and transitory income is the random deviation from that average."
8,"To see how we might separate income into these two parts, consider these examples: n Maria, who has a law degree, earned more this year than John, who is a high school dropout. Maria’s higher income resulted from higher permanent income because her education will continue to provide her a higher salary. n Sue, a Florida orange grower, earned less than usual this year because a freeze destroyed her crop. Bill, a California orange grower, earned more than usual because the freeze in Florida drove up the price of oranges. Bill’s higher income resulted from higher transitory income because he is no more likely than Sue to have good weather next year."
9,"CHAPTER 16 Understanding Consumer Behavior | 495 and a remaining life span of 50 years, consumption would rise by only $200 per year in response to the $10,000 prize. Thus, consumers spend their permanent income, but they save rather than spend most of their transitory income. Friedman concluded that we should view the consumption function as approximately C 5 aYP, where a is a constant that measures the fraction of permanent income consumed. The permanent-income hypothesis, as expressed by this equation, states that consumption is proportional to permanent income."
10,"Implications The permanent-income hypothesis solves the consumption puzzle by suggesting that the standard Keynesian consumption function uses the wrong variable. According to the permanent-income hypothesis, consumption depends on permanent income YP; yet many studies of the consumption function try to relate consumption to current income Y. Friedman argued that this errors-in-variables problem explains the seemingly contradictory findings."
11,"Let’s see what Friedman’s hypothesis implies for the average propensity to consume. Divide both sides of his consumption function by Y to obtain APC 5 C/Y 5 aYP/Y. According to the permanent-income hypothesis, the average propensity to consume depends on the ratio of permanent income to current income. When current income temporarily rises above permanent income, the average propensity to consume temporarily falls; when current income temporarily falls below permanent income, the average propensity to consume temporarily rises."
12,"Now consider the studies of household data. Friedman reasoned that these data reflect a combination of permanent and transitory income. Households with high permanent income have proportionately higher consumption. If all variation in current income came from the permanent component, the average propensity to consume would be the same in all households. But some of the variation in income comes from the transitory component, and households with high transitory income do not have higher consumption. Therefore, researchers find that high-income households have, on average, lower average propensities to consume."
13,"Similarly, consider the studies of time-series data. Friedman reasoned that year-to-year fluctuations in income are dominated by transitory income. Therefore, years of high income should be years of low average propensities to consume. But over long periods of time—say, from decade to decade—the variation in income comes from the permanent component. Hence, in long time-series, one should observe a constant average propensity to consume, as in fact Kuznets found."
14,"The 1964 Tax Cut and the 1968 Tax Surcharge The permanent-income hypothesis can help us interpret how the economy responds to changes in fiscal policy. According to the IS–LM model of Chapters 11 and 12, tax cuts stimulate consumption and raise aggregate demand, and tax increases depress consumption and reduce aggregate demand. The permanent-income hypothesis, however, predicts that consumption responds only to changes in permanent income. Therefore, transitory changes in taxes should have only a negligible effect on consumption and aggregate demand."
