id,paragraph
1,"and jump there immediately. In this case, the policymaker would choose the
steady state with the highest consumption—the Golden Rule steady state. But
now suppose that the economy has reached a steady state other than the Golden
Rule. What happens to consumption, investment, and capital when the economy
makes the transition between steady states? Might the impact of the transition
deter the policymaker from trying to achieve the Golden Rule?
We must consider two cases: the economy might begin with more capital than
in the Golden Rule steady state, or with less. It turns out that the two cases offer
very different problems for policymakers. (As we will see in the next chapter, the
second case—too little capital—describes most actual economies, including that
of the United States.)
Assumptions: y 5 k;

d 5 0.1
s k* y* dk* c* MPK MPK 2 d
0.0 0.0 0.0 0.0 0.0  
0.1 1.0 1.0 0.1 0.9 0.500 0.400
0.2 4.0 2.0 0.4 1.6 0.250 0.150
0.3 9.0 3.0 0.9 2.1 0.167 0.067
0.4 16.0 4.0 1.6 2.4 0.125 0.025
0.5 25.0 5.0 2.5 2.5 0.100 0.000
0.6 36.0 6.0 3.6 2.4 0.083 20.017
0.7 49.0 7.0 4.9 2.1 0.071 20.029
0.8 64.0 8.0 6.4 1.6 0.062 20.038
0.9 81.0 9.0 8.1 0.9 0.056 20.044
1.0 100.0 10.0 10.0 0.0 0.050 20.050
Finding the Golden Rule Steady State: A Numerical Example
TABLE 8-3
CHAPTER 8 Economic Growth I: Capital Accumulation and Population Growth | 229
Starting With Too Much Capital We first consider the case in which the
economy begins at a steady state with more capital than it would have in the
Golden Rule steady state. In this case, the policymaker should pursue policies
aimed at reducing the rate of saving in order to reduce the capital stock. Suppose
that these policies succeed and that at some point—call it time t0—the saving
rate falls to the level that will eventually lead to the Golden Rule steady state.
Figure 8-9 shows what happens to output, consumption, and investment
when the saving rate falls. The reduction in the saving rate causes an immediate
increase in consumption and a decrease in investment. Because investment
and depreciation were equal in the initial steady state, investment will now be
less than depreciation, which means the economy is no longer in a steady state.
Gradually, the capital stock falls, leading to reductions in output, consumption,
and investment. These variables continue to fall until the economy reaches the
new steady state. Because we are assuming that the new steady state is the Golden
Rule steady state, consumption must be higher than it was before the change in
the saving rate, even though output and investment are lower.
Note that, compared to consumption in the old steady state, consumption is
higher not only in the new steady state but also along the entire path to it. When
the capital stock exceeds the Golden Rule level, reducing saving is clearly a good
policy, for it increases consumption at every point in time."
2,"Starting With Too Little Capital When the economy begins with less capital than in the Golden Rule steady
state, the policymaker must raise the saving
rate to reach the Golden Rule. Figure 8-10 shows what happens. The increase
in the saving rate at time t0
causes an immediate fall in consumption and a rise
in investment. Over time, higher investment causes the capital stock to rise.
FIGURE 8-9
Output, y
t
0
The saving rate
is reduced.
Time
Consumption, c
Investment, i
Reducing Saving When Starting With
More Capital Than in the Golden Rule
Steady State This figure shows what happens over time to output, consumption,
and investment when the economy begins
with more capital than the Golden Rule level
and the saving rate is reduced. The reduction in the saving rate (at time t0
) causes an
immediate increase in consumption and an
equal decrease in investment. Over time, as
the capital stock falls, output, consumption,
and investment fall together. Because the
economy began with too much capital, the
new steady state has a higher level of consumption than the initial steady state.
230 | PART III Growth Theory: The Economy in the Very Long Run
As capital accumulates, output, consumption, and investment gradually increase,
eventually approaching the new steady-state levels. Because the initial steady state
was below the Golden Rule, the increase in saving eventually leads to a higher
level of consumption than that which prevailed initially.
Does the increase in saving that leads to the Golden Rule steady state raise
economic welfare? Eventually it does, because the new steady-state level of
consumption is higher than the initial level. But achieving that new steady
state requires an initial period of reduced consumption. Note the contrast
to the case in which the economy begins above the Golden Rule. When the
economy begins above the Golden Rule, reaching the Golden Rule produces higher
consumption at all points in time. When the economy begins below the Golden Rule,
reaching the Golden Rule requires initially reducing consumption to increase consumption in the future.
When deciding whether to try to reach the Golden Rule steady state, policymakers have to take into account that current consumers and future consumers
are not always the same people. Reaching the Golden Rule achieves the highest steady-state level of consumption and thus benefits future generations. But
when the economy is initially below the Golden Rule, reaching the Golden
Rule requires raising investment and thus lowering the consumption of current
generations. Thus, when choosing whether to increase capital accumulation,
the policymaker faces a tradeoff among the welfare of different generations.
A policymaker who cares more about current generations than about future ones
may decide not to pursue policies to reach the Golden Rule steady state. By contrast, a policymaker who cares about all generations equally will choose to reach
the Golden Rule. Even though current generations will consume less, an infinite
number of future generations will benefit by moving to the Golden Rule."
3,"Thus, optimal capital accumulation depends crucially on how we weigh the interests of current and future generations. The biblical Golden Rule tells us, “Do unto others as you would have them do unto you.” If we heed this advice, we give all generations equal weight. In this case, it is optimal to reach the Golden Rule level of capital—which is why it is called the “Golden Rule.” Population Growth The basic Solow model shows that capital accumulation, by itself, cannot explain sustained economic growth: high rates of saving lead to high growth temporarily, but the economy eventually approaches a steady state in which capital and output are constant. To explain the sustained economic growth that we observe in most parts of the world, we must expand the Solow model to incorporate the other two sources of economic growth—population growth and technological progress. In this section we add population growth to the model."
4,"Instead of assuming that the population is fixed, as we did in Sections 8-1 and 8-2, we now suppose that the population and the labor force grow at a constant rate n. For example, the U.S. population grows about 1 percent per year, so n 5 0.01. This means that if 150 million people are working one year, then 151.5 million (1.01 3 150) are working the next year, and 153.015 million (1.01 3 151.5) the year after that, and so on."
5,"The Steady State With Population Growth How does population growth affect the steady state? To answer this question, we must discuss how population growth, along with investment and depreciation, influences the accumulation of capital per worker. As we noted before, investment raises the capital stock, and depreciation reduces it. But now there is a third force acting to change the amount of capital per worker: the growth in the number of workers causes capital per worker to fall."
6,"We continue to let lowercase letters stand for quantities per worker. Thus, k 5 K/L is capital per worker, and y 5 Y/L is output per worker. Keep in mind, however, that the number of workers is growing over time. The change in the capital stock per worker is Dk 5 i 2 (d 1 n)k. This equation shows how investment, depreciation, and population growth influence the per-worker capital stock. Investment increases k, whereas depreciation and population growth decrease k. We saw this equation earlier in this chapter for the special case of a constant population (n 5 0)."
7,"We can think of the term (d 1 n)k as defining break-even investment—the amount of investment necessary to keep the capital stock per worker constant. Break-even investment includes the depreciation of existing capital, which equals dk. It also includes the amount of investment necessary to provide new workers with capital. The amount of investment necessary for this purpose is nk, because there are n new workers for each existing worker and because k is the amount of capital for each worker. The equation shows that population growth reduces the accumulation of capital per worker much the way depreciation does. Depreciation reduces k by wearing out the capital stock, whereas population growth reduces k by spreading the capital stock more thinly among a larger population of workers."
8,"Our analysis with population growth now proceeds much as it did previously. First, we substitute sf (k) for i. The equation can then be written as Dk 5 sf (k) 2 (d 1 n)k. To see what determines the steady-state level of capital per worker, we use Figure 8-11, which extends the analysis of Figure 8-4 to include the effects of population growth. An economy is in a steady state if capital per worker k is unchanging. As before, we designate the steady-state value of k as k∗. If k is less than k∗, investment is greater than break-even investment, so k rises. If k is greater than k∗, investment is less than break-even investment, so k falls."
9,"In the steady state, the positive effect of investment on the capital stock per worker exactly balances the negative effects of depreciation and population growth. That is, at k∗, Dk 5 0 and i∗ 5 dk∗ 1 nk∗. Once the economy is in the steady state, investment has two purposes. Some of it (dk∗) replaces the depreciated capital, and the rest (nk∗) provides the new workers with the steady-state amount of capital. Mathematical note: Formally deriving the equation for the change in k requires a bit of calculus. Note that the change in k per unit of time is dk/dt 5 d(K/L)/dt. After applying the standard rules of calculus, we can write this as dk/dt 5 (1/L)(dK/dt) 2 (K/L2)(dL/dt). Now use the following facts to substitute in this equation: dK/dt 5 I 2 dK and (dL/dt)/L 5 n. After a bit of manipulation, this produces the equation in the text."
10,"The Effects of Population Growth Population growth alters the basic Solow model in three ways. First, it brings us closer to explaining sustained economic growth. In the steady state with population growth, capital per worker and output per worker are constant. Because the number of workers is growing at rate n, however, total capital and total output must also be growing at rate n. Hence, although population growth cannot explain sustained growth in the standard of living (because output per worker is constant in the steady state), it can help explain sustained growth in total output."
