id,paragraph
1,"n accurate assessment of the government’s budget deficit requires taking into account the government’s assets as well as its liabilities. In particular, when measuring the government’s overall indebtedness, we should subtract government assets from government debt. Therefore, the budget deficit should be measured as the change in debt minus the change in assets. 562 | PART VI Topics in Macroeconomic Policy Certainly, individuals and firms treat assets and liabilities symmetrically. When a person borrows to buy a house, we do not say that she is running a budget deficit. Instead, we offset the increase in assets (the house) against the increase in debt (the mortgage) and record no change in net wealth. Perhaps we should treat the government’s finances the same way. A budget procedure that accounts for assets as well as liabilities is called capital budgeting because it takes into account changes in capital. For example, suppose that the government sells one of its office buildings or some of its land and uses the proceeds to reduce the government debt. Under current budget procedures, the reported deficit would be lower. Under capital budgeting, the revenue received from the sale would not lower the deficit because the reduction in debt would be offset by a reduction in assets. Similarly, under capital budgeting, government borrowing to finance the purchase of a capital good would not raise the deficit. The major difficulty with capital budgeting is that it is hard to decide which government expenditures should count as capital expenditures. For example, should the interstate highway system be counted as an asset of the government? If so, what is its value? What about the stockpile of nuclear weapons? Should spending on education be treated as expenditure on human capital? These difficult questions must be answered if the government is to adopt a capital budget. Reasonable people disagree about whether the federal government should use capital budgeting. (Many state governments already use it.) Opponents of capital budgeting argue that, although the system is superior in principle to the current system, it is too difficult to implement in practice. Proponents of capital budgeting argue that even an imperfect treatment of capital assets would be better than ignoring them altogether."
2,"Measurement Problem 3: Uncounted Liabilities Some economists argue that the measured budget deficit is misleading because it excludes some important government liabilities. For example, consider the pensions of government workers. These workers provide labor services to the government today, but part of their compensation is deferred to the future. In essence, these workers are providing a loan to the government. Their future pension benefits are a government liability not very different from government debt. Yet this liability is not included as part of the government debt, and the accumulation of this liability is not included as part of the budget deficit. According to some estimates, this implicit liability is almost as large as the official government debt. Similarly, consider the Social Security system. In some ways, the system is like a pension plan. People pay some of their income into the system when young and expect to receive benefits when old. Perhaps accumulated future Social Security benefits should be included in the government’s liabilities. Estimates suggest that the government’s future Social Security liabilities (less future Social Security taxes) are more than three times the government debt as officially measured. CHAPTER 19 Government Debt and Budget Deficits | 563 One might argue that Social Security liabilities are different from government debt because the government can change the laws determining Social Security benefits. Yet, in principle, the government could always choose not to repay all of its debt: the government honors its debt only because it chooses to do so. Promises to pay the holders of government debt may not be fundamentally different from promises to pay the future recipients of Social Security."
3,"A particularly difficult form of government liability to measure is the contingent liability—the liability that is due only if a specified event occurs. For example, the government guarantees many forms of private credit, such as student loans, mortgages for low- and moderate-income families, and deposits in banks and savings-and-loan institutions. If the borrower repays the loan, the government pays nothing; if the borrower defaults, the government makes the repayment. When the government provides this guarantee, it undertakes a liability contingent on the borrower’s default. Yet this contingent liability is not reflected in the budget deficit, in part because it is not clear what dollar value to attach to it. Measurement Problem 4: The Business Cycle Many changes in the government’s budget deficit occur automatically in response to a fluctuating economy. When the economy goes into a recession, incomes fall, so people pay less in personal income taxes. Profits fall, so corporations pay less in corporate income taxes. Fewer people are employed, so payroll tax revenue declines. More people become eligible for government assistance, such as welfare and unemployment insurance, so government spending rises. Even without any change in the laws governing taxation and spending, the budget deficit increases. These automatic changes in the deficit are not errors in measurement because the government truly borrows more when a recession depresses tax revenue and boosts government spending. But these changes do make it more difficult to use the deficit to monitor changes in fiscal policy. That is, the deficit can rise or fall either because the government has changed policy or because the economy has changed direction. For some purposes, it would be good to know which is occurring."
4,"To solve this problem, the government calculates a cyclically adjusted budget deficit (sometimes called the full-employment budget deficit). The cyclically adjusted deficit is based on estimates of what government spending and tax revenue would be if the economy were operating at its natural level of output and employment. The cyclically adjusted deficit is a useful measure because it reflects policy changes but not the current stage of the business cycle. Summing Up Economists differ in the importance they place on these measurement problems. Some believe that the problems are so severe that the budget deficit as normally measured is almost meaningless. Most take these measurement problems seriously but still view the measured budget deficit as a useful indicator of fiscal policy. 564 | PART VI Topics in Macroeconomic Policy The undisputed lesson is that to fully evaluate what fiscal policy is doing, economists and policymakers must look at more than just the measured budget deficit. And, in fact, they do. The budget documents prepared annually by the Office of Management and Budget contain much detailed information about the government’s finances, including data on capital expenditures and credit programs. No economic statistic is perfect. Whenever we see a number reported in the media, we need to know what it is measuring and what it is leaving out. This is especially true for data on government debt and budget deficits."
5,"19-3 The Traditional View of Government Debt Imagine that you are an economist working for the Congressional Budget Office (CBO). You receive a letter from the chair of the Senate Budget Committee: Dear CBO Economist: Congress is about to consider the president’s request to cut all taxes by 20 percent. Before deciding whether to endorse the request, my committee would like your analysis. We see little hope of reducing government spending, so the tax cut would mean an increase in the budget deficit. How would the tax cut and budget deficit affect the economy and the economic well-being of the country? Sincerely, Committee Chair Before responding to the senator, you open your favorite economics textbook—this one, of course—to see what the models predict for such a change in fiscal policy."
6,"To analyze the long-run effects of this policy change, you turn to the models in Chapters 3 through 9. The model in Chapter 3 shows that a tax cut stimulates consumer spending and reduces national saving. The reduction in saving raises the interest rate, which crowds out investment. The Solow growth model introduced in Chapter 8 shows that lower investment eventually leads to a lower steady-state capital stock and a lower level of output. Because we concluded in Chapter 9 that the U.S. economy has less capital than in the Golden Rule steady state (the steady state with maximum consumption), the fall in steady-state capital means lower consumption and reduced economic well-being. To analyze the short-run effects of the policy change, you turn to the IS–LM model in Chapters 11 and 12. This model shows that a tax cut stimulates consumer spending, which implies an expansionary shift in the IS curve. If there is no change in monetary policy, the shift in the IS curve leads to an expansionary shift in the aggregate demand curve. In the short run, when prices are sticky, the expansion in aggregate demand leads to higher output and lower unemployment. Over time, as prices adjust, the economy returns to the natural level of output, and the higher aggregate demand results in a higher price level."
7,"CHAPTER 19 Government Debt and Budget Deficits | 565 To see how international trade affects your analysis, you turn to the open-economy models in Chapters 6 and 13. The model in Chapter 6 shows that when national saving falls, people start financing investment by borrowing from abroad, causing a trade deficit. Although the inflow of capital from abroad mitigates the effect of the fiscal-policy change on U.S. capital accumulation, the United States becomes indebted to foreign countries. The fiscal-policy change also causes the dollar to appreciate, which makes foreign goods cheaper in the United States and domestic goods more expensive abroad. The Mundell–Fleming model in Chapter 13 shows that the appreciation of the dollar and the resulting fall in net exports reduce the short-run expansionary impact of the fiscal change on output and employment. With all these models in mind, you draft a response: Dear Senator: A tax cut financed by government borrowing would have many effects on the economy. The immediate impact of the tax cut would be to stimulate consumer spending. Higher consumer spending affects the economy in both the short run and the long run."
8,"implies an expansionary shift in the IS curve. If there is no change in monetary policy, the shift in the IS curve leads to an expansionary shift in the aggregate demand curve. In the short run, when prices are sticky, the expansion in aggregate demand leads to higher output and lower unemployment. Over time, as prices adjust, the economy returns to the natural level of output, and the higher aggregate demand results in a higher price level."
9,"To see how international trade affects your analysis, you turn to the open-economy models in Chapters 6 and 13. The model in Chapter 6 shows that when national saving falls, people start financing investment by borrowing from abroad, causing a trade deficit. Although the inflow of capital from abroad mitigates the effect of the fiscal-policy change on U.S. capital accumulation, the United States becomes indebted to foreign countries. The fiscal-policy change also causes the dollar to appreciate, which makes foreign goods cheaper in the United States and domestic goods more expensive abroad. The Mundell–Fleming model in Chapter 13 shows that the appreciation of the dollar and the resulting fall in net exports reduce the short-run expansionary impact of the fiscal change on output and employment."
10,"In the short run, higher consumer spending would raise the demand for goods and services and thus raise output and employment. Interest rates would also rise, however, as investors competed for a smaller flow of saving. Higher interest rates would discourage investment and would encourage capital to flow in from abroad. The dollar would rise in value against foreign currencies, and U.S. firms would become less competitive in world markets."
