id,paragraph
1,"fts in aggregate demand do cause fluctuations in output. In Chapter 10 we took a simplified view of price stickiness by drawing the short-run aggregate supply curve as a horizontal line, representing the extreme situation in which all prices are fixed. Our task now is to refine this understanding of short-run aggregate supply to better reflect the real world in which some prices are sticky and others are not."
2,"After examining the basic theory of the short-run aggregate supply curve, we establish a key implication. We show that this curve implies a tradeoff between two measures of economic performance—inflation and unemployment. This tradeoff, called the Phillips curve, tells us that to reduce the rate of inflation policymakers must temporarily raise unemployment, and to reduce unemployment they must accept higher inflation. As the quotation from Milton Friedman at the beginning of the chapter suggests, the tradeoff between inflation and unemployment is only temporary. One goal of this chapter is to explain why policymakers face such a tradeoff in the short run and, just as important, why they do not face it in the long run."
3,"When classes in physics study balls rolling down inclined planes, they often begin by assuming away the existence of friction. This assumption makes the problem simpler and is useful in many circumstances, but no good engineer would ever take this assumption as a literal description of how the world works. Similarly, this book began with classical macroeconomic theory, but it would be a mistake to assume that this model is always true. Our job now is to look more deeply into the “frictions” of macroeconomics."
4,"We do this by examining two prominent models of aggregate supply. In both models, some market imperfection (that is, some type of friction) causes the output of the economy to deviate from its natural level. As a result, the short-run aggregate supply curve is upward sloping rather than vertical, and shifts in the aggregate demand curve cause output to fluctuate. These temporary deviations of output from its natural level represent the booms and busts of the business cycle."
5,"Each of the two models takes us down a different theoretical route, but both routes end up in the same place. That final destination is a short-run aggregate supply equation of the form Y 5 Y – 1 a(P 2 EP), a > 0, where Y is output, Y – is the natural level of output, P is the price level, and EP is the expected price level. This equation states that output deviates from its natural level when the price level deviates from the expected price level. The parameter a indicates how much output responds to unexpected changes in the price level; 1/a is the slope of the aggregate supply curve."
6,"Each of the models tells a different story about what lies behind this short-run aggregate supply equation. In other words, each model highlights a particular reason why unexpected movements in the price level are associated with fluctuations in aggregate output."
7,"The Sticky-Price Model The most widely accepted explanation for the upward-sloping short-run aggregate supply curve is called the sticky-price model. This model emphasizes that firms do not instantly adjust the prices they charge in response to changes in demand. Sometimes prices are set by long-term contracts between firms and customers. Even without formal agreements, firms may hold prices steady to avoid annoying their regular customers with frequent price changes. Some prices are sticky because of the way certain markets are structured: once a firm has printed and distributed its catalog or price list, it is costly to alter prices. And sometimes sticky prices can be a reflection of sticky wages: firms base their prices on the costs of production, and wages may depend on social norms and notions of fairness that evolve only slowly over time."
8,"There are various ways to formalize the idea of sticky prices to show how they can help explain an upward-sloping aggregate supply curve. Here we examine an especially simple model. We first consider the pricing decisions of individual firms and then add together the decisions of many firms to explain the behavior of the economy as a whole. To fully understand the model, we have to depart from the assumption of perfect competition, which we have used since Chapter 3. Perfectly competitive firms are price-takers rather than price-setters. If we want to consider how firms set prices, it is natural to assume that these firms have at least some market power over the prices they charge."
9,"Consider the pricing decision facing a typical firm. The firm’s desired price p depends on two macroeconomic variables: n The overall level of prices P. A higher price level implies that the firm’s costs are higher. Hence, the higher the overall price level, the more the firm would like to charge for its product. n The level of aggregate income Y. A higher level of income raises the demand for the firm’s product. Because marginal cost increases at higher levels of production, the greater the demand, the higher the firm’s desired price."
10,"We write the firm’s desired price as p 5 P 1 a(Y 2 Y –). This equation says that the desired price p depends on the overall level of prices P and on the level of aggregate output relative to the natural level Y 2 Y –. The parameter a (which is greater than zero) measures how much the firm’s desired price responds to the level of aggregate output.1 Now assume that there are two types of firms. Some have flexible prices: they always set their prices according to this equation. Others have sticky prices: they announce their prices in advance based on what they expect economic conditions to be. Firms with sticky prices set prices according to p 5 EP 1 a(EY 2 EY –), where, as before, E represents the expected value of a variable."
