id,paragraph
1,"ss protection of property rights even today. When the colonizers left, the extractive
institutions remained and were simply taken over by new ruling elites.
4. The quality of institutions is a key determinant of economic performance.
Where property rights are well protected, people have more incentive to
make the investments that lead to economic growth. Where property rights
are less respected, as is typically the case in tropical nations, investment and
growth tend to lag behind.
This research suggests that much of the international variation in living standards
that we observe today is a result of the long reach of history.10 n
10Daron Acemoglu, Simon Johnson, and James A. Robinson, “The Colonial Origins of Comparative
Development: An Empirical Investigation,” American Economic Review 91 (December 2001): 1369–1401.
Encouraging Technological Progress
The Solow model shows that sustained growth in income per worker must come
from technological progress. The Solow model, however, takes technological
progress as exogenous; it does not explain it. Unfortunately, the determinants of
technological progress are not well understood.
Despite this limited understanding, many public policies are designed to
stimulate technological progress. Most of these policies encourage the private
CHAPTER 9 Economic Growth II: Technology, Empirics, and Policy | 259
sector to devote resources to technological innovation. For example, the patent
system gives a temporary monopoly to inventors of new products; the tax code
offers tax breaks for firms engaging in research and development; and government agencies, such as the National Science Foundation, directly subsidize basic
research in universities. In addition, as discussed above, proponents of industrial
policy argue that the government should take a more active role in promoting
specific industries that are key to rapid technological advance.
In recent years, the encouragement of technological progress has taken on
an international dimension. Many of the companies that engage in research
to advance technology are located in the United States and other developed
nations. Developing nations such as China have an incentive to “free ride” on
this research by not strictly enforcing intellectual property rights. That is, Chinese
companies often use ideas developed abroad without compensating the patent
holders. The United States has strenuously objected to this practice, and China
has promised to step up enforcement. If intellectual property rights were better enforced around the world, firms would have more incentive to engage in
research, and this would promote worldwide technological progress."
2,"t will cost him more to make than to buy. The tailor does not attempt to make his own shoes, but buys them of the shoemaker. The shoemaker does not attempt to make his own clothes but employs a tailor. . . . What is prudence in the conduct of every private family can scarce be folly in that of a great kingdom. If a foreign country can supply us with a commodity cheaper than we ourselves can make it, better buy it of them with some part of the produce of our own industry employed in a way in which we have some advantage. Today, economists make the case with greater rigor, relying on David Ricardo’s theory of comparative advantage as well as more modern theories of international trade. According to these theories, a nation open to trade can achieve greater production efficiency and a higher standard of living by specializing in those goods for which it has a comparative advantage."
3,"A skeptic might point out that this is just a theory. What about the evidence? Do nations that permit free trade in fact enjoy greater prosperity? A large body of literature addresses precisely this question. One approach is to look at international data to see if countries that are open to trade typically enjoy greater prosperity. The evidence shows that they do. Economists Andrew Warner and Jeffrey Sachs studied this question for the period from 1970 to 1989. They report that among developed nations, the open economies grew at 2.3 percent per year, while the closed economies grew at 0.7 percent per year. Among developing nations, the open economies grew at 4.5 percent per year, while the closed economies again grew at 0.7 percent per year. These findings are consistent with Smith’s view that trade enhances prosperity, but they are not conclusive. Correlation does not prove causation. Perhaps being closed to trade is correlated with various other restrictive government policies, and it is those other policies that retard growth."
4,"A second approach is to look at what happens when closed economies remove their trade restrictions. Once again, Smith’s hypothesis fares well. Throughout history, when nations open themselves up to the world economy, the typical result is a subsequent increase in economic growth. This occurred in Japan in the 1850s, South Korea in the 1960s, and Vietnam in the 1990s. But once again, correlation does not prove causation. Trade liberalization is often accompanied by other reforms aimed to promote growth, and it is hard to disentangle the effects of trade from the effects of the other reforms."
5,"A third approach to measuring the impact of trade on growth, proposed by economists Jeffrey Frankel and David Romer, is to look at the impact of geography. Some countries trade less simply because they are geographically disadvantaged. For example, New Zealand is disadvantaged compared to Belgium because it is farther from other populous countries. Similarly, landlocked countries are disadvantaged compared to countries with their own seaports. Because these geographical characteristics are correlated with trade, but arguably uncorrelated with other determinants of economic prosperity, they can be used to identify the causal impact of trade on income. (The statistical technique, which you may have studied in an econometrics course, is called instrumental variables.) After analyzing the data, Frankel and Romer conclude that “a rise of one percentage point in the ratio of trade to GDP increases income per person by at least one-half percentage point. Trade appears to raise income by spurring the accumulation of human and physical capital and by increasing output for given levels of capital.”"
6,"This old joke takes aim at how economists use assumptions to simplify—and sometimes oversimplify—the problems they face. It is particularly apt when evaluating the theory of economic growth. One goal of growth theory is to explain the persistent rise in living standards that we observe in most parts of the world. The Solow growth model shows that such persistent growth must come from technological progress. But where does technological progress come from? In the Solow model, it is just assumed! To fully understand the process of economic growth, we need to go beyond the Solow model and develop models that explain technological advance. Models that do this often go by the label endogenous growth theory because they reject the Solow model’s assumption of exogenous technological change."
7,"Although the field of endogenous growth theory is large and sometimes complex, here we get a quick taste of this modern research.12 The Basic Model To illustrate the idea behind endogenous growth theory, let’s start with a particularly simple production function: Y 5 AK, where Y is output, K is the capital stock, and A is a constant measuring the amount of output produced for each unit of capital. Notice that this production function does not exhibit the property of diminishing returns to capital. One extra unit of capital produces A extra units of output, regardless of how much capital there is. This absence of diminishing returns to capital is the key difference between this endogenous growth model and the Solow model."
8,"Now let’s see what this production function says about economic growth. As before, we assume a fraction s of income is saved and invested. We therefore describe capital accumulation with an equation similar to those we used previously: DK 5 sY  K. This equation states that the change in the capital stock (DK ) equals investment (sY ) minus depreciation (K ). Combining this equation with the Y 5 AK production function, we obtain, after a bit of manipulation, DY/Y 5 DK/K 5 sA  . This equation shows what determines the growth rate of output DY/Y. Notice that, as long as sA  , the economy’s income grows forever, even without the assumption of exogenous technological progress."
9,"12This section provides a brief introduction to the large and fascinating literature on endogenous growth theory. Early and important contributions to this literature include Paul M. Romer, “Increasing Returns and Long-Run Growth,” Journal of Political Economy 94 (October 1986): 1002–1037; and Robert E. Lucas, Jr., “On the Mechanics of Economic Development,” Journal of Monetary Economics 22 (1988): 3–42. The reader can learn more about this topic in the undergraduate textbook by David N. Weil, Economic Growth, 3rd ed. (Pearson, 2013)."
10,"Thus, a simple change in the production function can dramatically alter the predictions about economic growth. In the Solow model, saving temporarily leads to growth, but diminishing returns to capital eventually force the economy to approach a steady state in which growth depends only on exogenous technological progress. By contrast, in this endogenous growth model, saving and investment can lead to persistent growth. But is it reasonable to abandon the assumption of diminishing returns to capital? The answer depends on how we interpret the variable K in the production function Y 5 AK. If we take the traditional view that K includes only the economy’s stock of plants and equipment, then it is natural to assume diminishing returns. Giving 10 computers to a worker does not make that worker 10 times as productive as she is with one computer."
