id,paragraph
1,"The index of leading indicators is far from a precise forecast of the future, as
short-run economic fluctuations are largely unpredictable. Nonetheless, the
index is a useful input into planning by both businesses and the government."
2,"10-2 Time Horizons in Macroeconomics
Now that we have some sense about the facts that describe short-run economic
fluctuations, we can turn to our basic task in this part of the book: building a
theory to explain these fluctuations. That job, it turns out, is not a simple one.
It will take us not only the rest of this chapter but also the next four chapters to
develop the model of short-run fluctuations in its entirety.
Before we start building the model, however, let’s step back and ask a fundamental question: Why do economists need different models for different time
horizons? Why can’t we stop the course here and be content with the classical
models developed in Chapters 3 through 9? The answer, as this book has consistently reminded its reader, is that classical macroeconomic theory applies to the
long run but not to the short run. But why is this so?"
3,"How the Short Run and the Long Run Differ
Most macroeconomists believe that the key difference between the short run
and the long run is the behavior of prices. In the long run, prices are flexible and
can respond to changes in supply or demand. In the short run, many prices are “sticky” at
some predetermined level. Because prices behave differently in the short run than
in the long run, various economic events and policies have different effects over
different time horizons.
To see how the short run and the long run differ, consider the effects of a
change in monetary policy. Suppose that the Federal Reserve suddenly reduces
the money supply by 5 percent. According to the classical model, the money
supply affects nominal variables—variables measured in terms of money—but
not real variables. As you may recall from Chapter 5, the theoretical separation of real and nominal variables is called the classical dichotomy, and the
irrelevance of the money supply for the determination of real variables is
called monetary neutrality. Most economists believe that these classical ideas
describe how the economy works in the long run: a 5 percent reduction in
the money supply lowers all prices (including nominal wages) by 5 percent,
while output, employment, and other real variables remain the same. Thus, in
the long run, changes in the money supply do not cause fluctuations in output
and employment."
4,"In the short run, however, many prices do not respond to changes in monetary policy. A reduction in the money supply does not immediately cause all
firms to cut the wages they pay, all stores to change the price tags on their
goods, all mail-order firms to issue new catalogs, and all restaurants to print
new menus. Instead, there is little immediate change in many prices; that is,
290 | PART IV Business Cycle Theory: The Economy in the Short Run
many prices are sticky. This short-run price stickiness implies that the short-run
impact of a change in the money supply is not the same as the long-run impact.
A model of economic fluctuations must take into account this short-run
price stickiness. We will see that the failure of prices to adjust quickly and
completely to changes in the money supply (as well as to other exogenous
changes in economic conditions) means that, in the short run, real variables
such as output and employment must do some of the adjusting instead."
5,"In other words, during the time horizon over which prices are sticky, the
classical dichotomy no longer holds: nominal variables can influence real
variables, and the economy can deviate from the equilibrium predicted by
the classical model."
6,"If You Want to Know Why Firms Have Sticky
Prices, Ask Them
How sticky are prices, and why are they sticky? In an intriguing study, economist
Alan Blinder attacked these questions directly by surveying firms about their
price-adjustment decisions.
Blinder began by asking firm managers how often they changed prices.
The answers, summarized in Table 10-1, yielded two conclusions. First, sticky
prices are common. The typical firm in the economy adjusts its prices once or
twice a year. Second, there are large differences among firms in the frequency of
price adjustment. About 10 percent of firms changed prices more often than once
a week, and about the same number changed prices less often than once a year."
7,"CASE STUDY
Frequency Percentage of Firms
Less than once 10.2
Once 39.3
1.01 to 2 15.6
2.01 to 4 12.9
4.01 to 12 7.5
12.01 to 52 4.3
52.01 to 365 8.6
More than 365 1.6
Data from: Alan S. Blinder, “On Sticky Prices: Academic Theories Meet the Real World,”
in N. G. Mankiw, ed., Monetary Policy (Chicago: University of Chicago Press, 1994),
117–154, Table 4.1.
The Frequency of Price Adjustment
This table is based on answers to the question: How often do the prices of your most
important products change in a typical year?"
8,"TABLE 10-1
CHAPTER 10 Introduction to Economic Fluctuations | 291
Blinder then asked the firm managers why they didn’t change prices more
often. In particular, he explained to the managers several economic theories of
sticky prices and asked them to judge how well each of these theories described
their firms. Table 10-2 summarizes the theories and ranks them by the percentage
of managers who accepted the theory as an accurate description of their firms’
pricing decisions. Notice that each of the theories was endorsed by some of the
managers, but each was rejected by a large number as well. One interpretation is
that different theories apply to different firms, depending on industry characteristics, and that price stickiness is a macroeconomic phenomenon without a single
microeconomic explanation."
9,"Firms hold back on price changes, waiting for others to go first
Cost-based pricing with lags: 55.5
Price increases are delayed until costs rise
Delivery lags, service, etc.: 54.8
Firms prefer to vary other product attributes, such as delivery lags, service,
or product quality
Implicit contracts: 50.4
Firms tacitly agree to stabilize prices, perhaps out of “fairness” to customers
Nominal contracts: 35.7
Prices are fixed by explicit contracts
Costs of price adjustment: 30.0
Firms incur costs of changing prices
Procyclical elasticity: 29.7
Demand curves become less elastic as they shift in
Pricing points: 24.0
Certain prices (like $9.99) have special psychological significance
Inventories: 20.9
Firms vary inventory stocks instead of prices
Constant marginal cost: 19.7
Marginal cost is flat and markups are constant
Hierarchical delays: 13.6
Bureaucratic delays slow down decisions
Judging quality by price: 10.0
Firms fear customers will mistake price cuts for reductions in quality
Data from: Alan S. Blinder, “On Sticky Prices: Academic Theories Meet the Real World,” in N. G. Mankiw, ed., Monetary
Policy (Chicago: University of Chicago Press, 1994), 117–154, Tables 4.3 and 4.4.
Theories of Price Stickiness
TABLE 10-2
292 | PART IV Business Cycle Theory: The Economy in the Short Run
The Model of Aggregate Supply and
Aggregate Demand"
10,"How does the introduction of sticky prices change our view of how the economy works? We can answer this question by considering economists’ two favorite
words—supply and demand.
In classical macroeconomic theory, the amount of output depends on the
economy’s ability to supply goods and services, which in turn depends on the
supplies of capital and labor and on the available production technology. This
is the essence of the basic classical model in Chapter 3, as well as of the Solow
growth model in Chapters 8 and 9. Flexible prices are a crucial assumption of
classical theory. The theory posits, sometimes implicitly, that prices adjust to
ensure that the quantity of output demanded equals the quantity supplied.
The economy works quite differently when prices are sticky. In this case, as
we will see, output also depends on the economy’s demand for goods and services. Demand, in turn, depends on a variety of factors: consumers’ confidence
about their economic prospects, firms’ perceptions about the profitability of new
investments, and monetary and fiscal policy. Because monetary and fiscal policy
can influence demand, and demand in turn can influence the economy’s output
over the time horizon when prices are sticky, price stickiness provides a rationale
for why these policies may be useful in stabilizing the economy in the short run."
