id,paragraph
1,"se funds were used for equity injections into banks. That is, the Treasury put funds into the banking system, which the banks could use to make loans; in exchange for these funds, the U.S. government became a part owner of these banks, at least temporarily. Third, as discussed in Chapter 11, one of Barack Obama’s first acts when he became president in January 2009 was to support a major increase in government spending to expand aggregate demand. Finally, the Federal Reserve engaged in various unconventional monetary policies, such as buying long-term bonds, to lower long-term interest rates and thereby encourage borrowing and private spending. In the end, policymakers can take some credit for having averted another Great Depression. Unemployment rose to only 10 percent, compared with 25 percent in 1933. Other data tell a similar story. Figure 12-9 compares the path of industrial production during the Great Depression of the 1930s and during the Great Recession of 2008–2009. (Industrial production measures the output of the nation’s manufacturers, mines, and utilities. Because of the consistency of its data sources, it is one of the more reliable time series for historical comparisons of short-run fluctuations.) The figure shows that, in the Great Depression, industrial production declined for about three years, falling by more than 50 percent, and it took more than seven years to return to its previous peak. By contrast, in the Great Recession, industrial production declined for only a year and half, falling only 17 percent, and it took less than six years to recover. This comparison, however, gives only limited comfort. Even though the Great Recession of 2008–2009 was shorter and less severe than the Great Depression, it was nonetheless a devastating event for many families. n FIGURE 12-9 Great Depression of the 1930s Great Recession of 2008-2009 0 1 Industrial production relative to peak 4 12 16 24 Months since peak 36 40 1.2 8 20 28 32 44 48 52 56 60 64 68 72 76 80 84 88 92 96 0.8 0.6 0.4 0.2 0 The Great Recession and the Great Depression This figure compares industrial production during the Great Recession of 2008–2009 and during the Great Depression of the 1930s. Output is normalized to be 100 for the peak before the downturn (December 2007 and August 1929). The data show that the recent downturn was much shallower and shorter. Data from: Board of Governors of the Federal Reserve System."
2,"The Liquidity Trap (Also Known as the Zero Lower Bound) In the United States in the 1930s, interest rates reached very low levels. As Table 12-1 shows, U.S. interest rates were well under 1 percent throughout the second half of the 1930s. A similar situation occurred during the economic downturn of 2008–2009. In December 2008, the Federal Reserve cut its target for the federal funds rate to the range of zero to 0.25 percent, and it kept the rate at that level at least until this book was going to press in early 2015. Some economists describe this situation as a liquidity trap. According to the IS–LM model, expansionary monetary policy works by reducing interest rates and stimulating investment spending. But if interest rates have already fallen almost to zero, then perhaps monetary policy is no longer effective. Nominal interest rates cannot fall below zero: rather than making a loan at a negative nominal interest rate, a person would just hold cash. In this environment, expansionary monetary policy increases the supply of money, making the public’s asset portfolio more liquid, but because interest rates can’t fall any farther, the extra liquidity might not have any effect. Aggregate demand, production, and employment may be “trapped” at low levels. The liquidity trap is sometimes called the problem of the zero lower bound. Other economists are skeptical about the relevance of liquidity traps and believe that central banks continue to have tools to expand the economy, even after the interest rate target hits the lower bound of zero. One possibility is that a central bank could try to lower longer-term interest rates. It can accomplish this by committing to keep the target interest rate (typically a very short-term interest rate) low for an extended period of time. A policy of announcing future monetary actions is sometimes called forward guidance. A central bank can also lower longer-term interest rates by conducting expansionary open-market operations in a larger variety of financial instruments than it normally does. For example, it could buy long-term government bonds, mortgages, and corporate debt and thereby lower the interest rates on these kinds of loans, a policy sometimes called quantitative easing. During the downturn of 2008–2009 and its aftermath, the Federal Reserve actively pursued a policy of forward guidance and quantitative easing."
3,"Another way that monetary expansion can expand the economy despite the zero lower bound is that it could cause the currency to lose value in the market for foreign-currency exchange. This depreciation would make the nation’s goods cheaper abroad, stimulating export demand. This mechanism goes beyond the closed-economy IS–LM model we have used in this chapter, but it fits well with the open-economy version of the model developed in the next chapter. Some economists have argued that the possibility of a liquidity trap argues for a target rate of inflation greater than zero. Under zero inflation, the real interest rate, like the nominal interest, can never fall below zero. But if the normal rate of inflation is, say, 4 percent, then the central bank can easily push the real interest rate to negative 4 percent by lowering the nominal interest rate toward zero. Put differently, a higher target for the inflation rate means a higher nominal interest rate in normal times (recall the Fisher effect), which in turn gives the central bank more room to cut interest rates when the economy experiences recessionary shocks. Thus, a higher inflation target gives monetary policymakers more room to stimulate the economy when needed, reducing the likelihood that the economy will hit the zero lower bound and fall into a liquidity trap."
4,"R 12 Aggregate Demand II: Applying the IS–LM Model | 361 bank more room to cut interest rates when the economy experiences recessionary shocks. Thus, a higher inflation target gives monetary policymakers more room to stimulate the economy when needed, reducing the likelihood that the economy will hit the zero lower bound and fall into a liquidity trap.5 12-4 Conclusion The purpose of this chapter and the previous one has been to deepen our understanding of aggregate demand. We now have the tools to analyze the effects of monetary and fiscal policy in the long run and in the short run. In the long run, prices are flexible, and we use the classical analysis of Parts Two and Three of this book. In the short run, prices are sticky, and we use the IS–LM model to examine how changes in policy influence the economy. The model in this and the previous chapter provides the basic framework for analyzing the economy in the short run, but it is not the whole story. In Chapter 13 we examine how international interactions affect the theory of aggregate demand. In Chapter 14 we examine the theory behind short-run aggregate supply. Subsequent chapters further refine the theory and examine various issues that arise as the theory is applied to formulate macroeconomic policy. The IS–LM model presented in this and the previous chapter provides the starting point for this further analysis."
5,"Summary 1. The IS–LM model is a general theory of the aggregate demand for goods and services. The exogenous variables in the model are fiscal policy, monetary policy, and the price level. The model explains two endogenous variables: the interest rate and the level of national income. 2. The IS curve represents the negative relationship between the interest rate and the level of income that arises from equilibrium in the market for goods and services. The LM curve represents the positive relationship between the interest rate and the level of income that arises from equilibrium in the market for real money balances. Equilibrium in the IS–LM model—the intersection of the IS and LM curves—represents simultaneous equilibrium in the market for goods and services and in the market for real money balances. 3. The aggregate demand curve summarizes the results from the IS–LM model by showing equilibrium income at any given price level. The aggregate demand curve slopes downward because a lower price level increases real money balances, lowers the interest rate, stimulates investment spending, and thereby raises equilibrium income."
6,"4. Expansionary fiscal policy—an increase in government purchases or a decrease in taxes—shifts the IS curve to the right. This shift in the IS curve increases the interest rate and income. The increase in income represents a rightward shift in the aggregate demand curve. Similarly, contractionary fiscal policy shifts the IS curve to the left, lowers the interest rate and income, and shifts the aggregate demand curve to the left. 5. Expansionary monetary policy shifts the LM curve downward. This shift in the LM curve lowers the interest rate and raises income. The increase in income represents a rightward shift of the aggregate demand curve. Similarly, contractionary monetary policy shifts the LM curve upward, raises the interest rate, lowers income, and shifts the aggregate demand curve to the left."
7,"KEY CONCEPTS Monetary transmission mechanism Pigou effect Debt-deflation theory Liquidity trap QUESTIONS FOR REVIEW 1. Explain why the aggregate demand curve slopes downward. 2. What is the impact of an increase in taxes on the interest rate, income, consumption, and investment? 3. What is the impact of a decrease in the money supply on the interest rate, income, consumption, and investment? 4. Describe the possible effects of falling prices on equilibrium income."
8,"PROBLEMS AND APPLICATIONS 1. According to the IS–LM model, what happens in the short run to the interest rate, income, consumption, and investment under the following circumstances? Be sure your answer includes an appropriate graph. a. The central bank increases the money supply. b. The government increases government purchases. c. The government increases taxes. d. The government increases government purchases and taxes by equal amounts. 2. Use the IS–LM model to predict the short-run effects of each of the following shocks on income, the interest rate, consumption, and investment. In each case, explain what the Fed should do to keep income at its initial level. Be sure to use a graph in each of your answers. a. After the invention of a new high-speed computer chip, many firms decide to upgrade their computer systems. b. A wave of credit card fraud increases the frequency with which people make transactions in cash. c. A best-seller titled Retire Rich convinces the public to increase the percentage of their income devoted to saving. d. The appointment of a new “dovish” Federal Reserve chair increases expected inflation."
9,"3. ฀•฀Consider the economy of Hicksonia. a. The consumption function is given by C 5 300 1 0.6(Y 2 T). The investment function is I 5 700 2 80r. Government purchases and taxes are both 500. For this economy, graph the IS curve for r ranging from 0 to 8. b. The money demand function in Hicksonia is (M/P)d 5 Y 2 200r. The money supply M is 3,000 and the price level P is 3. Graph the LM curve for r ranging from 0 to 8. c. Find the equilibrium interest rate r and the equilibrium level of income Y. d. Suppose that government purchases are increased from 500 to 700. How does the IS curve shift? What are the new equilibrium interest rate and level of income? e. Suppose instead that the money supply is increased from 3,000 to 4,500. How does the LM curve shift? What are the new equilibrium interest rate and level of income? f. With the initial values for monetary and fiscal policy, suppose that the price level rises from 3 to 5. What happens? What are the new equilibrium interest rate and level of income? g. For the initial value of monetary and fiscal policy, derive and graph an equation for the aggregate demand curve. What happens to this aggregate demand curve if fiscal or monetary policy changes, as in parts (d) and (e)?"
10,"4. ฀•฀An economy is initially described by the following equations: C 5 500 1 0.75(Y 2 T) I 5 1,000 2 50r M/P 5 Y 2 200r G 5 1000 T 5 1000 M 5 6,000 P 5 2 a. Derive and graph the IS curve and the LM curve. Calculate the equilibrium interest rate and level of income. Label that point A on your graph. b. Suppose that a newly elected president cuts taxes by 20 percent. Assuming the money supply is held constant, what are the new equilibrium interest rate and level of income? What is the tax multiplier? c. Now assume that the central bank adjusts the money supply to hold the interest rate constant. What is the new level of income? What must the new money supply be? What is the tax multiplier? d. Now assume that the central bank adjusts the money supply to hold the level of income constant. What is the new equilibrium interest rate? What must the money supply be? What is the tax multiplier? e. Show the equilibria you calculated in parts (b), (c), and (d) on the graph you drew in part (a). Label them points B, C, and D."
