id,paragraph
1,"rrent cash flow rather than expected profitability. To see the impact of financing constraints, consider the effect of a short recession on investment spending. A recession reduces employment, the rental price of capital, and profits. If firms expect the recession to be short-lived, however, they will want to continue investing, knowing that their investments will be profitable in the future. That is, a short recession will have only a small effect on Tobin’s q. For firms that can raise funds in financial markets, the recession should have only a small effect on investment. Quite the opposite is true for firms that face financing constraints. The fall in current profits restricts the amount that these firms can spend on new capital goods and may prevent them from making profitable investments. 4A classic reference on the efficient markets hypothesis is Eugene Fama, “Efficient Capital Markets: A Review of Theory and Empirical Work,” Journal of Finance 25 (1970): 383–417. For the alternative view, see Robert J. Shiller, “From Efficient Markets Theory to Behavioral Finance,” Journal of Economic Perspectives 17 (Winter 2003): 83–104. 522 | PART V Topics in Macroeconomic Theory Thus, financing constraints make investment more sensitive to current economic conditions.5 The extent to which financing constraints impede investment spending can vary over time, depending on the health of the financial system, and this can in turn become a source of short-run fluctuations. As we discussed in Chapter 12, for example, during the Great Depression of the 1930s, many banks found themselves insolvent, as the value of their assets fell below the value of their liabilities. These banks were forced to suspend operations, making it more difficult for their previous customers to obtain financing for potential investment projects. Many economists believe the widespread bank failures during this period help explain the Depression’s depth and persistence. Similarly, the severe recession of 2008–2009 came on the heels of a widespread financial crisis that began with a downturn in the housing market. Chapter 20 discusses the causes and effects of such financial crises in greater detail."
2,"17-2 Residential Investment In this section we consider the determinants of residential investment. We begin by presenting a simple model of the housing market. Residential investment includes the purchase of new housing both by people who plan to live in it themselves and by landlords who plan to rent it to others. To keep things simple, however, it is useful to imagine that all housing is owner-occupied. The Stock Equilibrium and the Flow Supply There are two parts to the model. First, the market for the existing stock of houses determines the equilibrium housing price. Second, the housing price determines the flow of residential investment. Panel (a) of Figure 17-5 shows how the relative price of housing PH/P is determined by the supply and demand for the existing stock of houses. At any point in time, the supply of houses is fixed. We represent this stock with a vertical supply curve. The demand curve for houses slopes downward because high prices cause people to live in smaller houses, to share residences, or sometimes even to become homeless. The price of housing adjusts to equilibrate supply and demand. Panel (b) of Figure 17-5 shows how the relative price of housing determines the supply of new houses. Construction firms buy materials and hire labor to build houses and then sell the houses at the market price. Their costs depend on the overall price level P (which reflects the cost of wood, bricks, plaster, etc.), and their revenue depends on the price of houses PH. The higher the relative price of housing, the greater the incentive to build houses and the more houses are built. The flow of new houses—residential investment—therefore depends on the equilibrium price set in the market for existing houses. This model of residential investment is similar to the q theory of business fixed investment. According to the q theory, business fixed investment depends on the market price of installed capital relative to its replacement cost; this relative price, in turn, depends on the expected profits from owning installed capital. According to this model of the housing market, residential investment depends on the relative price of housing. The relative price of housing, in turn, depends on the demand for housing, which depends on the imputed rent that individuals expect to receive from their housing. Hence, the relative price of housing plays much the same role for residential investment as Tobin’s q does for business fixed investment."
3,"he Supply of New Housing 524 | PART V Topics in Macroeconomic Theory One important determinant of housing demand is the real interest rate. Many people take out loans—mortgages—to buy their homes; the interest rate is the cost of the loan. Even the few people who do not have to borrow to purchase a home will respond to the interest rate because the interest rate is the opportunity cost of holding their wealth in housing rather than putting it in a bank. A reduction in the interest rate therefore raises housing demand, housing prices, and residential investment. Another important determinant of housing demand is credit availability. When it is easy to get a loan, more households buy their own homes, and they buy larger ones than they otherwise might, thus increasing the demand for housing. When credit conditions become tight, fewer people buy their own homes or trade up to larger ones, and the demand for housing falls. An example of this phenomenon occurred during the first decade of the twenty-first century. Early in this decade, interest rates were low, and mortgages were easy to come by. Many households with questionable credit histories—called subprime borrowers—were able to get mortgages with small down payments. Not surprisingly, the housing market boomed. Housing prices rose, and residential investment was strong. A few years later, however, it became clear that the situation had gotten out of hand, as many of these subprime borrowers could not keep up with their mortgage payments. When interest rates rose and credit conditions tightened, housing demand and housing prices started to fall. Figure 17-7 illustrates the movement of housing prices and housing starts during this period. When the housing market turned down in 2007 and 2008, the result was a significant downturn in the overall economy, which is discussed in a Case Study in Chapter 12."
4,"An Increase in Housing Demand An increase in housing demand, perhaps attributable to a fall in the interest rate, raises housing prices and residential investment. FIGURE 17-6 Stock of housing capital, KH Flow of residential investment, IH Relative price of housing, PH /P PH /P Supply Demand Supply (a) The Market for Housing (b) The Supply of New Housing CHAPTER 17 The Theory of Investment | 525 The Housing Market from 2000 to 2014 The first decade of the twenty-first century began with a boom in the housing market, followed by a bust. Panel (a) shows an index of housing prices. Panel (b) shows housing starts—the number of new houses on which builders began construction. Data from: House prices are the seasonally adjusted prices from the S&P/Case–Shiller 20-City Composite Home Price Index, adjusted for inflation using the GDP deflator. Housing starts are from the U.S. Department of Commerce."
5,"Reasons for Holding Inventories Inventories serve many purposes. Let’s discuss in broad terms some of the motives firms have for holding inventories. One use of inventories is to smooth the level of production over time. Consider a firm that experiences temporary booms and busts in sales. Rather than adjusting production to match the fluctuations in sales, the firm may find it cheaper to produce goods at a steady rate. When sales are low, the firm produces more than it sells and puts the extra goods into inventory. When sales are high, the firm produces less than it sells and takes goods out of inventory. This motive for holding inventories is called production smoothing. A second reason for holding inventories is that they may allow a firm to operate more efficiently. Retail stores, for example, can sell merchandise more effectively if they have goods on hand to show to customers. Manufacturing firms keep inventories of spare parts to reduce the time that the assembly line is shut down when a machine breaks. In some ways, we can view inventories as a factor of production: the larger the stock of inventories a firm holds, the more output it can produce. A third reason for holding inventories is to avoid running out of goods when sales are unexpectedly high. Firms often have to make production decisions before knowing the level of customer demand. For example, a publisher must decide how many copies of a new book to print before knowing whether the book will be popular. If demand exceeds production and there are no inventories, the good will be out of stock for a period, and the firm will lose sales and profit. Inventories can prevent this from happening. This motive for holding inventories is called stock-out avoidance. A fourth explanation of inventories is dictated by the production process. Many goods require a number of production steps and, therefore, take time to produce. When a product is only partly completed, its components are counted as part of a firm’s inventory. These inventories are called work in process."
6,"Inventory investment—the goods that businesses put aside in storage—is at the same time negligible and of great significance. It is one of the smallest components of spending, averaging about 1 percent of GDP. Yet its remarkable volatility makes it central to the study of economic fluctuations. In recessions, firms stop replenishing their inventory as goods are sold, and inventory investment becomes negative. In a typical recession, more than half the fall in spending comes from a decline in inventory investment."
7,"Reasons for Holding Inventories Inventories serve many purposes. Let’s discuss in broad terms some of the motives firms have for holding inventories. One use of inventories is to smooth the level of production over time. Consider a firm that experiences temporary booms and busts in sales. Rather than adjusting production to match the fluctuations in sales, the firm may find it cheaper to produce goods at a steady rate. When sales are low, the firm produces more than it sells and puts the extra goods into inventory. When sales are high, the firm produces less than it sells and takes goods out of inventory. This motive for holding inventories is called production smoothing."
8,"A second reason for holding inventories is that they may allow a firm to operate more efficiently. Retail stores, for example, can sell merchandise more effectively if they have goods on hand to show to customers. Manufacturing firms keep inventories of spare parts to reduce the time that the assembly line is shut down when a machine breaks. In some ways, we can view inventories as a factor of production: the larger the stock of inventories a firm holds, the more output it can produce."
9,"A third reason for holding inventories is to avoid running out of goods when sales are unexpectedly high. Firms often have to make production decisions before knowing the level of customer demand. For example, a publisher must decide how many copies of a new book to print before knowing whether the book will be popular. If demand exceeds production and there are no inventories, the good will be out of stock for a period, and the firm will lose sales and profit. Inventories can prevent this from happening. This motive for holding inventories is called stock-out avoidance."
10,"A fourth explanation of inventories is dictated by the production process. Many goods require a number of production steps and, therefore, take time to produce. When a product is only partly completed, its components are counted as part of a firm’s inventory. These inventories are called work in process."
11,"How the Real Interest Rate and Credit Conditions Affect Inventory Investment Like other components of investment, inventory investment depends on the real interest rate. When a firm holds a good in inventory and sells it tomorrow rather than selling it today, it gives up the interest it could have earned between today and tomorrow. Thus, the real interest rate measures the opportunity cost of holding inventories."
12,"When the real interest rate rises, holding inventories becomes more costly, so rational firms try to reduce their stock. Therefore, an increase in the real interest rate depresses inventory investment. For example, in the 1980s many firms adopted “just-in-time” production plans, which were designed to reduce the amount of inventory by producing goods just before sale. The high real interest rates that prevailed during most of that decade are one possible explanation for this change in business strategy."
13,"Inventory investment also depends on credit conditions. Because many firms rely on bank loans to finance their purchases of inventories, they cut back when these loans are hard to come by. During the financial crisis of 2008–2009, for example, firms reduced their inventory holdings substantially. Real inventory investment, which had been $72 billion in 2006, fell to negative $34 billion in 2008 and negative $148 billion in 2009. It then returned to positive $58 billion in 2010, as the financial system and economy started to recover. During this severe recession, as in many economic downturns, the decline in inventory investment was a key part of the decline in aggregate demand."
14,"The purpose of this chapter has been to examine the determinants of investment in detail. Looking back on the various models of investment, we can see three themes. First, all types of investment spending are inversely related to the real interest rate. A higher interest rate raises the cost of capital for firms that invest in plant and equipment, raises the cost of borrowing for home-buyers, and raises the cost of holding inventories. Thus, the models of investment developed here justify the investment function we have used throughout this book."
15,"Second, various events can shift the investment function. An improvement in the available technology raises the marginal product of capital and raises business fixed investment. An increase in the population raises the demand for housing and raises residential investment. Most important, various economic policies, such as changes in the availability of an investment tax credit and in the corporate income tax, alter the incentives to invest and thus shift the investment function."
16,"Third, it is natural to expect investment to be volatile over the business cycle because investment spending depends on the output of the economy as well as on the interest rate. In the neoclassical model of business fixed investment, higher employment raises the marginal product of capital and the incentive to invest. Higher output also raises firms’ profits and, thereby, relaxes the financing constraints that some firms face. In addition, higher income raises the demand for houses, in turn raising housing prices and residential investment. Higher output raises the stock of inventories firms wish to hold, stimulating inventory investment. Our models predict that an economic boom should stimulate investment and a recession should depress it. This is exactly what we observe."
17,"Summary 1. The marginal product of capital determines the real rental price of capital. The real interest rate, the depreciation rate, and the relative price of capital goods determine the cost of capital. According to the neoclassical model, firms invest if the rental price is greater than the cost of capital, and they disinvest if the rental price is less than the cost of capital."
18,"2. Various parts of the federal tax code influence the incentive to invest. The corporate income tax discourages investment, and the investment tax credit—which has now been repealed in the United States—encourages it."
19,"3. An alternative way of expressing the neoclassical model is to state that investment depends on Tobin’s q, the ratio of the market value of installed capital to its replacement cost. This ratio reflects the current and expected future profitability of capital. The higher q is, the greater the market value of installed capital relative to its replacement cost and the greater the incentive to invest."
20,4. Economists debate whether fluctuations in the stock market are a rational reflection of companies’ true value or are driven by irrational waves of optimism and pessimism.
21,"5. In contrast to the assumption of the neoclassical model, firms cannot always raise funds to finance investment. Financing constraints make investment sensitive to firms’ current cash flow."
22,"6. Residential investment depends on the relative price of housing. Housing prices in turn depend on the demand for housing and the current fixed supply. An increase in housing demand, perhaps attributable to a fall in the interest rate, raises housing prices and residential investment."
23,"7. Firms have various motives for holding inventories of goods: smoothing production, using them as a factor of production, avoiding stock-outs, and storing work in process. How much inventories firms hold depends on the real interest rate and on credit conditions."
24,KEY CONCEPTS Business fixed investment Residential investment Inventory investment Neoclassical model of investment Depreciation Real cost of capital Net investment Corporate income tax Investment tax credit Stock Stock market Tobin’s q Efficient markets hypothesis Financing constraints Production smoothing Inventories as a factor of production Stock-out avoidance Work in process
25,"PROBLEMS AND APPLICATIONS 1. Use the neoclassical model of investment to explain the impact of each of the following on the rental price of capital, the cost of capital, and investment. a. Anti-inflationary monetary policy raises the real interest rate. b. An earthquake destroys part of the capital stock. c. Immigration of foreign workers increases the size of the labor force. d. Advances in computer technology make production more efficient."
26,"2. Suppose that the government levies a tax on oil companies equal to a proportion of the value of the company’s oil reserves. (The government assures the firms that the tax is for one time only.) According to the neoclassical model, what effect will the tax have on business fixed investment by these firms? What if these firms face financing constraints?"
27,3. The IS–LM model developed in Chapters 11 and 12 assumes that investment depends only on the interest rate. Yet our theories of investment suggest that investment might also depend on national income: higher income might induce firms to invest more.
28,"a. Explain why investment might depend on national income. b. Suppose that investment is determined by I 5 I - 1 aY, where a is a parameter between zero and one, which measures the influence of national income on investment. With investment set this way, what are the fiscal-policy multipliers in the Keynesian-cross model? Explain."
29,"c. Suppose that investment depends on both income and the interest rate. That is, the investment function is I 5 I - 1 aY - br, where a is a parameter between zero and one that measures the influence of national income on investment and b is a parameter greater than zero that measures the influence of the interest rate on investment. Use the IS–LM model to consider the short-run impact of an increase in government purchases on national income Y, the interest rate r, consumption C, and investment I. How might this investment function alter the conclusions implied by the basic IS–LM model?"
30,"4. When the stock market crashes, what influence does it have on investment, consumption, and aggregate demand? Why? How should the Federal Reserve respond? Why?"
31,"5. It is an election year, and the economy is in a recession. The opposition candidate campaigns on a platform of passing an investment tax credit, which would be effective next year after she takes office. What impact does this campaign promise have on economic conditions during the current year?"
32,6. The United States experienced a large increase in the number of births in the 1950s. People in this baby-boom generation reached adulthood and started forming their own households in the 1970s.
