id,paragraph
1,"tput fail to include. If so, then output is underestimated in recessions, which would also make the measured Solow residual cyclical for reasons other than technology. Thus, economists can interpret the cyclical behavior of the Solow residual in different ways. Some economists point to the low productivity in recessions as evidence for adverse technology shocks. Others believe that measured productivity is low in recessions because workers are not working as hard as usual and because more of their output is not measured. Unfortunately, there is no clear evidence on the importance of labor hoarding and the cyclical mismeasurement of output. Therefore, different interpretations of Figure 9-2 persist.21 21To read more about this topic, see Edward C. Prescott, “Theory Ahead of Business Cycle Measurement,” and Lawrence H. Summers, “Some Skeptical Observations on Real Business Cycle Theory,” both in Quarterly Review, Federal Reserve Bank of Minneapolis (Fall 1986); N. Gregory Mankiw, “Real Business Cycles: A New Keynesian Perspective,” Journal of Economic Perspectives 3 (Summer 1989): 79–90; Bennett T. McCallum, “Real Business Cycle Models,” in Modern Business Cycle Theory, edited by R. Barro (Cambridge, MA: Harvard University Press, 1989), 16–50; and Charles I. Plosser, “Understanding Real Business Cycles,” Journal of Economic Perspectives 3 (Summer 1989): 51–77."
2,"omy behaves in the long run. Here, in Part Four, we see how economists explain short-run fluctuations. We begin in this chapter with three tasks. First, we examine the data that describe short-run economic fluctuations. Second, we discuss the key differences between how the economy behaves in the long run and how it behaves in the short run. Third, we introduce the model of aggregate supply and aggregate demand, which most economists use to explain short-run fluctuations. Developing this model in more detail will be our primary job in the chapters that follow. Just as Egypt now controls the flooding of the Nile Valley with the Aswan Dam, modern society tries to control the business cycle with appropriate economic policies. The model we develop over the next several chapters shows how monetary and fiscal policies influence the business cycle. We will see how these policies can potentially stabilize the economy or, if poorly conducted, make the problem of economic instability even worse."
3,"10-1 The Facts About the Business Cycle Before thinking about the theory of business cycles, let’s look at some of the facts that describe short-run fluctuations in economic activity. GDP and Its Components The economy’s gross domestic product measures total income and total expenditure in the economy. Because GDP is the broadest gauge of overall economic conditions, it is the natural place to start in analyzing the business cycle. Figure 10-1 shows the growth of real GDP from 1970 to 2014. The horizontal line shows the average growth rate of 3 percent per year over this period. You can see that economic growth is not at all steady and that, occasionally, it turns negative. The shaded areas in the figure indicate periods of recession. The official arbiter of when recessions begin and end is the National Bureau of Economic Research (NBER), a nonprofit economic research group. The NBER’s Business Cycle Dating Committee (of which the author of this book was once a member) chooses the starting date of each recession, called the business cycle peak, and the ending date, called the business cycle trough."
4,"(b). Growth in both of these variables declines during recessions. Take note, however, of the scales for the vertical axes. Investment is far more volatile than consumption over the business cycle. When the economy heads into a recession, households respond to the fall in their incomes by consuming less, but the decline in spending on business equipment, structures, new housing, and inventories is even more substantial."
5,"FIGURE 10-1 Percentage change from 4 quarters earlier Average growth rate Real GDP growth rate 1970 Year 1975 1980 1985 1990 1995 2000 2005 2010 –6 –4 –2 0 2 4 6 8 10 Real GDP Growth in the United States Growth in real GDP averages about 3 percent per year, but there are substantial fluctuations around this average. The shaded areas represent periods of recession. Data from: U.S. Department of Commerce, National Bureau of Economic Research 1Note that Figure 10-1 plots growth in real GDP from four quarters earlier, rather than from the immediately preceding quarter. During the 2001 recession, this measure declined but never turned negative."
6,"284 | PART IV Business Cycle Theory: The Economy in the Short Run FIGURE 10-2 1970 1975 1980 1985 1990 1995 2000 2005 2010 (b) Growth in Investment Percentage change from 4 quarters earlier Investment growth 1970 1975 1980 1985 1990 1995 2000 2005 Year 2010 Year (a) Growth in Consumption Percentage change from 4 quarters earlier Consumption growth –4 –2 0 2 4 6 8 –40 –30 –20 –10 0 10 20 30 40 50 Growth in Consumption and Investment When the economy heads into a recession, growth in real consumption and investment spending both decline. Investment spending, shown in panel (b), is considerably more volatile than consumption spending, shown in panel (a). The shaded areas represent periods of recession. Data from: U.S. Department of Commerce, National Bureau of Economic Research."
7,"Real GDP Growth in the United States Growth in real GDP averages about 3 percent per year, but there are substantial fluctuations around this average. The shaded areas represent periods of recession. Data from: U.S. Department of Commerce, National Bureau of Economic Research 1Note that Figure 10-1 plots growth in real GDP from four quarters earlier, rather than from the immediately preceding quarter. During the 2001 recession, this measure declined but never turned negative."
8,"Growth in Consumption and Investment When the economy heads into a recession, growth in real consumption and investment spending both decline. Investment spending, shown in panel (b), is considerably more volatile than consumption spending, shown in panel (a). The shaded areas represent periods of recession. Data from: U.S. Department of Commerce, National Bureau of Economic Research."
9,"Unemployment and Okun’s Law The business cycle is apparent not only in data from the national income accounts but also in data that describe conditions in the labor market. Figure 10-3 shows the unemployment rate from 1970 to 2014, again with the shaded areas representing periods of recession. You can see that unemployment rises in each recession. Other labor-market measures tell a similar story. For example, job vacancies, as measured by the number of help-wanted ads that companies have posted, decline during recessions. Put simply, during an economic downturn, jobs are harder to find."
10,"What relationship should we expect to find between unemployment and real GDP? Because employed workers help to produce goods and services and unemployed workers do not, increases in the unemployment rate should be associated with decreases in real GDP. This negative relationship between unemployment and GDP is called Okun’s law, after Arthur Okun, the economist who first studied it."
