id,paragraph
1,"rice model
Imperfect-information model
Phillips curve
Adaptive expectations
Demand-pull inflation
Cost-push inflation
Sacrifice ratio
Rational expectations
Natural-rate hypothesis
Hysteresis
QUESTIONS FOR REVIEW
1. Explain the two theories of aggregate supply.
On what market imperfection does each theory
rely? What do the theories have in common?
2. How is the Phillips curve related to aggregate
supply?
3. Why might inflation be inertial?
4. Explain the differences between demand-pull
inflation and cost-push inflation.
5. Under what circumstances might it be possible
to reduce inflation without causing a recession?
6. Explain two ways in which a recession might
raise the natural rate of unemployment.
PROBLEMS AND APPLICATIONS
1. In the sticky-price model, describe the aggregate
supply curve in the following special cases. How
do these cases compare to the short-run aggregate
supply curve we discussed in Chapter 10?
a. All firms have sticky prices (s 5 1).
b. The desired price does not depend on aggregate output (a 5 0)."
2,"2. Suppose that an economy has the Phillips curve
p 5 p21 2 0.5(u 2 5).
a. What is the natural rate of unemployment?
b. Graph the short-run and long-run relationships between inflation and unemployment.
c. How much cyclical unemployment is
necessary to reduce inflation by 4 percentage
points? Using Okun’s law, compute the
sacrifice ratio.
d. Inflation is running at 6 percent. The central
bank wants to reduce it to 2 percent. Give
two scenarios that will achieve that goal.
3. •฀An economy has the following
equation for the Phillips curve:
p 5 Ep 2 .5(u 2 6)
People form expectations of inflation by taking
a weighted average of the previous two years of
inflation:
Ep 5 0.7 p21 1 0.3 p22
Okun’s law for this economy is:
(Y 2 Y21
)/Y21 5 3.0 2 2.0 (u 2 u21
)
The economy begins at its natural rate of
unemployment with a stable inflation rate of
5 percent.
a. What is the natural rate of unemployment for
this economy?
b. Graph the short-run tradeoff between inflation and unemployment that this economy
faces. Label the point where the economy
begins as point A. (Be sure to give numerical
values for point A.)
c. A fall in aggregate demand leads to a recession, causing the unemployment rate to
rise 4 percentage points above its natural
rate. On your graph in part (a), label the
point the economy experiences that year
as point B. (Once again, be sure to give
numerical values.)"
3,"d.
Label the point where the economy finds
itself as point C. (Again, use numerical
values.)
f. Compare the equilibrium before the recession
with the new long-run (period ten)
equilibrium. How much does inflation
change? How many percentage points of output are lost during the transition? What is this
economy’s sacrifice ratio?
4. According to the rational-expectations approach,
if everyone believes that policymakers are committed to reducing inflation, the cost of reducing
inflation—the sacrifice ratio—will be lower than
if the public is skeptical about the policymakers’
intentions. Why might this be true? How might
credibility be achieved?
5. Suppose that the economy is initially at a longrun equilibrium. Then the Fed increases the
money supply.
a. Assuming any resulting inflation to be
unexpected, describe any changes in
GDP, unemployment, and inflation that
are caused by the monetary expansion.
Explain your conclusions using three
diagrams: one for the IS–LM model, one
for the AD–AS model, and one for the
Phillips curve.
b. Assuming instead that any resulting inflation is
expected, describe any changes in
GDP, unemployment, and inflation that are
caused by the monetary expansion. Once
again, explain your conclusions using three
diagrams: one for the IS–LM model, one
for the AD–AS model, and one for the
Phillips curve."
4,"oyment?
434 | PART IV Business Cycle Theory: The Economy in the Short Run
8. Some economists believe that taxes have an
important effect on the labor supply. They argue
that higher taxes cause people to want to work
less and that lower taxes cause them to want to
work more. Consider how this effect alters the
macroeconomic analysis of tax changes.
a. If this view is correct, how does a tax cut
affect the natural level of output?
b. How does a tax cut affect the aggregate
demand curve? The long-run aggregate supply
curve? The short-run aggregate supply curve?
c. What is the short-run impact of a tax cut on
output and the price level? How does your
answer differ from the case without the laborsupply effect?
d. What is the long-run impact of a tax cut on
output and the price level? How does your
answer differ from the case without the laborsupply effect?
9. Go to the Web site of the Bureau of Labor
Statistics (http://www.bls.gov). For each of
the past five years, find the inflation rate as
measured by the consumer price index for
all items (sometimes called headline inflation)
and as measured by the CPI excluding food
and energy (sometimes called core inflation).
Compare these two measures of inflation.
Why might they be different? What might
the difference tell you about shifts in the
aggregate supply curve and in the short-run
Phillips curve?
For any problem marked with , there is a Work It Out online tutorial available for a similar
problem. To access these interactive, step-by-step tutorials and other resources, visit LaunchPad for
Macroeconomics, 9e at www.macmillanhighered.com/launchpad/mankiw9e
| 435
In the previous chapters, we have seen many models of how the economy
works. When learning these models, it can be hard to see how they are related.
Now that we have finished developing the model of aggregate demand and
aggregate supply, this is a good time to look back at what we have learned. This
appendix sketches a large, comprehensive model that incorporates much of the
theory we have already seen, including the classical theory presented in Part Two
and the business cycle theory presented in Part Four. The notation and equations should be familiar from previous chapters. The goal is to put much of our
previous analysis into a common framework to clarify the relationships among
the various models."
5,"There are many exogenous variables that influence these endogenous variables. They include the money supply M, government purchases G, taxes T, the capital stock K, the labor force L, the world price level P∗, and the world real interest rate r∗. In addition, there are two expectation variables: the expectation of future inflation Ep and the expectation of the current price level formed in the past EP. As written, the model takes these expectations as exogenous, although additional equations could be added to make them endogenous. The mathematical techniques available to analyze this seven-equation model are beyond the scope of this book. But this large model is still useful because we can use it to see how the smaller models we have examined are related to one another. In particular, many of the models we have been studying are special cases of this large model. Let’s consider six special cases in particular. (A problem at the end of this section examines a few more.)"
6,"Special Case 1: The Classical Closed Economy Suppose that EP 5 P, L(i, Y ) 5 (1/V )Y, and CF(r – r∗) 5 0. In words, these equations mean that expectations of the price level adjust so that expectations are correct, money demand is proportional to income, and there are no international capital flows. In this case, output is always at its natural level, the real interest rate adjusts to equilibrate the goods market, the price level moves parallel with the money supply, and the nominal interest rate adjusts one-for-one with expected inflation. This special case corresponds to the economy analyzed in Chapters 3 and 5."
7,"Special Case 2: The Classical Small Open Economy Suppose that EP 5 P, L(i, Y ) 5 (1/V )Y, and CF(r – r∗) is infinitely elastic. Now we are examining the special case when international capital flows respond greatly to any differences between the domestic and world interest rates. This means that r 5 r∗ and that the trade balance NX equals the difference between saving and investment at the world interest rate. This special case corresponds to the economy analyzed in Chapter 6."
8,"Special Case 3: The Basic Model of Aggregate Demand and Aggregate Supply Suppose that a is infinite and L(i, Y ) 5 (1/V )Y. In this case, the short-run aggregate supply curve is horizontal, and the aggregate demand curve is determined only by the quantity equation. This special case corresponds to the economy analyzed in Chapter 10."
9,"Special Case 4: The IS–LM Model Suppose that a is infinite and CF(r – r∗) 5 0. In this case, the short-run aggregate supply curve is horizontal, and there are no international capital flows. For any given level of expected inflation Ep, the level of income and interest rate must adjust to equilibrate the goods market and the money market. This special case corresponds to the economy analyzed in Chapters 11 and 12."
10,"Special Case 5: The Mundell–Fleming Model With a Floating Exchange Rate Suppose that a is infinite and CF(r – r ∗) is infinitely elastic. In this case, the short-run aggregate supply curve is horizontal, and international capital flows are so great as to ensure that r 5 r∗. The exchange rate floats freely to reach its equilibrium level. This special case corresponds to the first economy analyzed in Chapter 13."
