id,paragraph
1,"links the present and the future.
Investment spending plays a key role not only in long-run growth but also in
the short-run business cycle because it is the most volatile component of GDP.
When expenditure on goods and services falls during a recession, much of the
decline is usually due to a drop in investment. In the severe U.S. recession of
2008–2009, for example, real GDP fell $636 billion from its peak in the fourth
quarter of 2007 to its trough in the second quarter of 2009. Investment spending over the same period fell $785 billion, accounting for more than the entire
fall in spending.
Economists study investment to better understand fluctuations in the
economy’s output of goods and services. The models of GDP we saw in previous chapters, such as the IS–LM model in Chapters 11 and 12, were based
on a simple investment function relating investment to the real interest rate:
I 5 I(r). That function states that an increase in the real interest rate reduces
investment. In this chapter we look more closely at the theory behind this
investment function.
There are three types of investment spending. Business fixed investment
includes the equipment, structures, and intellectual property that businesses buy
to use in production. Residential investment includes the new housing that
people buy to live in and that landlords buy to rent out. Inventory investment
includes those goods that businesses put aside in storage, including materials and
supplies, work in process, and finished goods. Figure 17-1 plots total investment
and its three components in the United States between 1970 and 2014. You can
see that all types of investment usually fall during recessions, which are shown as
shaded areas in the figure.
The Theory of Investment
The social object of skilled investment should be to defeat the dark forces of
time and ignorance which envelope our future.
—John Maynard Keynes
17 CHAPTER
507
508 | PART V Topics in Macroeconomic Theory
In this chapter we build models of each type of investment to explain these
fluctuations. The models will shed light on the following questions:
n Why is investment negatively related to the interest rate?
n What causes the investment function to shift?
n Why does investment rise during booms and fall during recessions?
At the end of the chapter, we return to these questions and summarize the
answers that the models offer."
2,"FIGURE 17-2
Real rental price, R/P
K Capital stock, K
Capital supply
Capital demand
(MPK)
510 | PART V Topics in Macroeconomic Theory
To see what variables influence the equilibrium rental price, let’s consider a
particular production function. As we saw in Chapter 3, many economists consider
the Cobb–Douglas production function a good approximation of how the actual
economy turns capital and labor into goods and services. The Cobb–Douglas
production function is
Y 5 AKaL
12a
,
where Y is output, K is capital, L is labor, A is a parameter measuring the level
of technology, and a is a parameter between zero and one that measures capital’s
share of output. The marginal product of capital for the Cobb–Douglas production function is
MPK 5 aA(L/K )12a
.
Because the real rental price R/P equals the marginal product of capital in equilibrium, we can write
R/P 5 aA(L/K )12a
.
This expression identifies the variables that determine the real rental price.
It shows the following:
n The lower the stock of capital, the higher the real rental price of capital.
n The greater the amount of labor employed, the higher the real rental
price of capital.
n The better the technology, the higher the real rental price of capital.
Events that reduce the capital stock (a tornado), or raise employment (an expansion in aggregate demand), or improve the technology (a scientific discovery)
raise the equilibrium real rental price of capital."
3,"my is fixed, so the supply curve is vertical. The real rental price of capital adjusts to equilibrate supply and demand. To see what variables influence the equilibrium rental price, let’s consider a particular production function. As we saw in Chapter 3, many economists consider the Cobb–Douglas production function a good approximation of how the actual economy turns capital and labor into goods and services. The Cobb–Douglas production function is Y 5 AKaL 12a , where Y is output, K is capital, L is labor, A is a parameter measuring the level of technology, and a is a parameter between zero and one that measures capital’s share of output. The marginal product of capital for the Cobb–Douglas production function is MPK 5 aA(L/K )12a . Because the real rental price R/P equals the marginal product of capital in equilibrium, we can write R/P 5 aA(L/K )12a . This expression identifies the variables that determine the real rental price. It shows the following: n The lower the stock of capital, the higher the real rental price of capital. n The greater the amount of labor employed, the higher the real rental price of capital. n The better the technology, the higher the real rental price of capital. Events that reduce the capital stock (a tornado), or raise employment (an expansion in aggregate demand), or improve the technology (a scientific discovery) raise the equilibrium real rental price of capital."
4,"If d is the rate of depreciation—the fraction of capital’s value lost per period because of wear and tear—then the dollar cost of depreciation is dPK. The total cost of renting out a unit of capital for one period is therefore Cost of Capital 5 iPK 2 DPK 1 dPK 5 PK (i 2 DPK/PK 1 d). The cost of capital depends on the price of capital, the interest rate, the rate at which capital prices are changing, and the depreciation rate. For example, consider the cost of capital to a car-rental company. The company buys cars for $30,000 each and rents them out to other businesses. The company faces an interest rate i of 10 percent per year, so the interest cost iPK is $3,000 per year for each car the company owns. Car prices are rising at 6 percent per year, so, excluding wear and tear, the firm gets a capital gain DPK of $1,800 per year. Cars depreciate at 20 percent per year, so the loss due to wear and tear dPK is $6,000 per year. Therefore, the company’s cost of capital is Cost of Capital 5 $3,000 2 $1,800 1 $6,000 5 $7,200. The cost to the car-rental company of keeping a car in its capital stock is $7,200 per year."
5,"To make the expression for the cost of capital simpler and easier to interpret, we assume that the price of capital goods rises with the prices of other goods. In this case, DPK/PK equals the overall rate of inflation p. Because i 2 p equals the real interest rate r, we can write the cost of capital as Cost of Capital 5 PK (r 1 d). This equation states that the cost of capital depends on the price of capital, the real interest rate, and the depreciation rate. Finally, we want to express the cost of capital relative to other goods in the economy. The real cost of capital—the cost of buying and renting out a unit of capital measured in units of the economy’s output—is Real Cost of Capital 5 (PK/P )(r 1 d). This equation states that the real cost of capital depends on the relative price of a capital good PK/P, the real interest rate r, and the depreciation rate d."
6,"The Determinants of Investment Now consider a rental firm’s decision about whether to increase or decrease its capital stock. For each unit of capital, the firm earns real revenue R/P and bears the real cost (PK/P )(r 1 d). The real profit per unit of capital is Profit Rate 5 Revenue 2 Cost 5 R/P 2 (PK/P )(r 1 d). Because the real rental price in equilibrium equals the marginal product of capital, we can write the profit rate as Profit Rate 5 MPK 2 (PK/P )(r 1 d). The rental firm makes a profit if the marginal product of capital is greater than the cost of capital. It incurs a loss if the marginal product is less than the cost of capital. We can now see the economic incentives that lie behind the rental firm’s investment decision. The firm’s decision regarding its capital stock—that is, whether to add to it or to let it depreciate—depends on whether owning and renting out capital is profitable. The change in the capital stock, called net investment, depends on the difference between the marginal product of capital and the cost of capital. If the marginal product of capital exceeds the cost of capital, firms find it profitable to add to their capital stock. If the marginal product of capital falls short of the cost of capital, they let their capital stock shrink."
7,"We can also now see that the separation of economic activity between production and rental firms, although useful for clarifying our thinking, is not necessary for our conclusion regarding how firms choose how much to invest. For a firm that both uses and owns capital, the benefit of an extra unit of capital is the marginal product of capital, and the cost is the cost of capital. Like a firm that owns and rents out capital, this firm adds to its capital stock if the marginal product exceeds the cost of capital. Thus, we can write DK 5 In [MPK 2 (PK/P )(r 1 d)], where In ( ) is the function showing how net investment responds to the incentive to invest. How much the capital stock responds (and thus the precise form of this function) depends on how costly the adjustment process is."
8,"We can now derive the investment function. Total spending on business fixed investment is the sum of net investment and the replacement of depreciated capital. The investment function is I 5 In [MPK 2 (PK/P )(r 1 d)] 1 dK. Business fixed investment depends on the marginal product of capital, the cost of capital, and the amount of depreciation. CHAPTER 17 The Theory of Investment | 513 This model shows why investment depends on the interest rate. A decrease in the real interest rate lowers the cost of capital. It therefore raises the amount of profit from owning capital and increases the incentive to accumulate more capital. Similarly, an increase in the real interest rate raises the cost of capital and leads firms to reduce their investment. For this reason, the investment schedule relating investment to the interest rate slopes downward, as in panel (a) of Figure 17-3."
9,"The model also shows what causes the investment schedule to shift. Any event that raises the marginal product of capital increases the profitability of investment and causes the investment schedule to shift outward, as in panel (b) of Figure 17-3. For example, a technological innovation that increases the production function parameter A raises the marginal product of capital and, for any given interest rate, increases the amount of capital goods that rental firms wish to buy. Finally, consider what happens as this adjustment of the capital stock continues over time. If the marginal product begins above the cost of capital, the capital stock will rise and the marginal product will fall. If the marginal product of capital begins below the cost of capital, the capital stock will fall and the marginal product will rise. Eventually, as the capital stock adjusts, the marginal product of capital approaches the cost of capital."
10,"FIGURE 17-3 Real interest rate, r Real interest rate, r Investment, I Investment, I (a) The Downward-Sloping Investment Function (b) A Shift in the Investment Function 514 | PART V Topics in Macroeconomic Theory Taxes and Investment Tax laws influence firms’ incentives to accumulate capital in many ways. Sometimes policymakers change the tax code to shift the investment function and influence aggregate demand. Here we consider two of the most important provisions of corporate taxation: the corporate income tax and the investment tax credit. The corporate income tax is a tax on corporate profits. Throughout much of its history, the corporate tax rate levied by the U.S. federal government was 46 percent. The rate was lowered to 34 percent in 1986 and then raised to 35 percent in 1993, and it remained at that level as of 2014, when this book was going to press. Many states impose an additional corporate tax as well, bringing the total corporate tax rate in the United States to about 40 percent. By contrast, the average corporate tax rate in Europe in 2014 was 19.7 percent."
