id,paragraph
1,"ensures that the prices used to compute real GDP are never far out of date. For most purposes, however, the differences are not significant. It turns out that the two measures of real GDP are highly correlated with each other. As a practical matter, both measures of real GDP reflect the same thing: economy-wide changes in the production of goods and services."
2,"For manipulating many relationships in economics, there is an arithmetic trick that is useful to know: The percentage change of a product of two variables is approximately the sum of the percentage changes in each of the variables."
3,"To see how this trick works, consider an example. Let P denote the GDP deflator and Y denote real GDP. Nominal GDP is P  Y. The trick states that Percentage Change in (P  Y)  (Percentage Change in P)  (Percentage Change in Y)."
4,"For instance, suppose that in one year, real GDP is 100 and the GDP deflator is 2; the next year, real GDP is 103 and the GDP deflator is 2.1. We can calculate that real GDP rose by 3 percent and that the GDP deflator rose by 5 percent. Nominal GDP rose from 200 the first year to 216.3 the second year, an increase of 8.15 percent. Notice that the growth in nominal GDP (8.15 percent) is approximately the sum of the growth in the GDP deflator (5 percent) and the growth in real GDP (3 percent).1"
5,"A second arithmetic trick follows as a corollary to the first: The percentage change of a ratio is approximately the percentage change in the numerator minus the percentage change in the denominator. Again, consider an example. Let Y denote GDP and L denote the population, so that Y/L is GDP per person. The second trick states that Percentage Change in (Y/L)  (Percentage Change in Y)  (Percentage Change in L)."
6,"For instance, suppose that in the first year, Y is 100,000 and L is 100, so Y/L is 1,000; in the second year, Y is 110,000 and L is 103, so Y/L is 1,068. Notice that the growth in GDP per person (6.8 percent) is approximately the growth in income (10 percent) minus the growth in population (3 percent)."
7,FYI 1Mathematical note: The proof that this trick works begins with the product rule from calculus: d(PY)  Y dP  P dY. Now divide both sides of this equation by PY to obtain: d(PY)/(PY)  dP/P  dY/Y. Notice that all three terms in this equation are percentage changes.
8,"CHAPTER 2 The Data of Macroeconomics | 27 The Components of Expenditure Economists and policymakers care not only about the economy’s total output of goods and services but also about the allocation of this output among alternative uses. The national income accounts divide GDP into four broad categories of spending: n Consumption (C ) n Investment (I ) n Government purchases (G ) n Net exports (NX ). Thus, letting Y stand for GDP, Y  C  I  G  NX."
9,"GDP is the sum of consumption, investment, government purchases, and net exports. Each dollar of GDP falls into one of these categories. This equation is an identity—an equation that must hold because of the way the variables are defined. It is called the national income accounts identity."
10,"Consumption consists of household expenditures on goods and services. Goods are tangible items, and they in turn are divided into durables and nondurables. Durable goods are goods that last a long time, such as cars and TVs. Nondurable goods are goods that last only a short time, such as food and clothing. Services include various intangible items that consumers buy, such as haircuts and doctor visits."
11,"Investment consists of items bought for future use. Investment is divided into three subcategories: business fixed investment, residential fixed investment, and inventory investment. Business fixed investment, also called nonresidential fixed investment, is the purchase by firms of new structures, equipment, and intellectual property products. (Intellectual property products include software, research and development, and entertainment, literary, and artistic originals.) Residential investment is the purchase of new housing by households and landlords. Inventory investment is the increase in firms’ inventories of goods (if inventories are falling, inventory investment is negative)."
12,"Government purchases are the goods and services bought by federal, state, and local governments. This category includes such items as military equipment, highways, and the services provided by government workers. It does not include transfer payments to individuals, such as Social Security and welfare. Because transfer payments reallocate existing income and are not made in exchange for goods and services, they are not part of GDP."
13,"The last category, net exports, accounts for trade with other countries. Net exports are the value of goods and services sold to other countries (exports) minus the value of goods and services that foreigners sell us (imports). Net exports are positive when the value of our exports is greater than the value of our imports and negative when the value of our imports is greater than the value of our exports. Net exports represent the net expenditure from abroad on our goods and services, which provides income for domestic producers."
14,"28 | PART I Introduction Newcomers to macroeconomics are sometimes confused by how macroeconomists use familiar words in new and specific ways. One example is the term “investment.” The confusion arises because what looks like investment for an individual may not be investment for the economy as a whole. The general rule is that the economy’s investment does not include purchases that merely reallocate existing assets among different individuals. Investment, as macroeconomists use the term, creates a new physical asset, called capital, which can be used in future production."
15,"Let’s consider some examples. Suppose we observe these two events: n Smith buys himself a 100-year-old Victorian house. n Jones builds herself a brand-new contemporary house. What is total investment here? Two houses, one house, or zero?"
16,"A macroeconomist seeing these two transactions counts only the Jones house as investment. What Is Investment? Smith’s transaction has not created new housing for the economy; it has merely reallocated existing housing to Smith from the previous owner. By contrast, because Jones has added new housing to the economy, her new house is counted as investment."
17,"Similarly, consider these two events: n Gates buys $5 million in IBM stock from Buffett on the New York Stock Exchange. n General Motors sells $10 million in stock to the public and uses the proceeds to build a new car factory. Here, investment is $10 million. The first transaction reallocates ownership of shares in IBM from Buffett to Gates; the economy’s stock of capital is unchanged, so there is no investment as macroeconomists use the term. By contrast, because General Motors is using some of the economy’s output of goods and services to add to its stock of capital, its new factory is counted as investment."
18,"FYI GDP and Its Components In 2013, the GDP of the United States totaled about $16.8 trillion. This number is so large that it is almost impossible to comprehend. We can make it easier to understand by dividing it by the 2013 U.S. population of 316 million. In this way, we obtain GDP per person—the amount of expenditure for the average American—which equaled $53,142 in 2010."
19,"How did this GDP get used? Table 2-1 shows that about two-thirds of it, or $36,382 per person, was spent on consumption. Investment was $8,446 per person. Government purchases were $9,887 per person, $2,438 of which was spent by the federal government on national defense."
20,"CHAPTER 2 The Data of Macroeconomics | 29 Other Measures of Income The national income accounts include other measures of income that differ slightly in definition from GDP. It is important to be aware of the various measures, because economists and the media often refer to them."
21,"To see how the alternative measures of income relate to one another, we start with GDP and modify it in various ways. To obtain gross national product (GNP), we add to GDP receipts of factor income (wages, profit, and rent) from the rest of the world and subtract payments of factor income to the rest of the world: GNP  GDP  Factor Payments from Abroad  Factor Payments to Abroad."
22,"Whereas GDP measures the total income produced domestically, GNP measures the total income earned by nationals (residents of a nation). For instance, if a Japanese resident owns an apartment building in New York, the rental income he earns is part of U.S. GDP because it is earned in the United States. But because this rental income is a factor payment to abroad, it is not part of U.S. GNP. In the United States, factor payments from abroad and factor payments to abroad are similar in size—each representing about 4 percent of GDP—so GDP and GNP are quite close."
23,"Total Per Person (billions of dollars) (dollars) Gross Domestic Product 16,800 53,142 Consumption 11,502 36,382 Nondurable goods 2,623 8,297 Durable goods 1,263 3,995 Services 7,616 24,090 Investment 2,670 8,446 Nonresidential fixed investment 2,047 6,476 Residential fixed investment 517 1,635 Inventory Investment 106 336 Government Purchases 3,126 9,887 Federal 1,246 3,941 Defense 771 2,438 Nondefense 475 1,503 State and local 1,880 5,946 Net Exports 497 1,573 Exports 2,260 7,149 Imports 2,757 8,722 Data from: U.S. Department of Commerce, U.S. Census Bureau."
24,"30 | PART I Introduction To obtain net national product (NNP), we subtract from GNP the depreciation of capital—the amount of the economy’s stock of plants, equipment, and residential structures that wears out during the year: NNP  GNP  Depreciation."
25,"In the national income accounts, depreciation is called the consumption of fixed capital. It equals about 16 percent of GNP. Because the depreciation of capital is a cost of producing the output of the economy, subtracting depreciation shows the net result of economic activity."
26,"Net national product is approximately equal to another measure called national income. The two differ by a small correction called the statistical discrepancy, which arises because different data sources may not be completely consistent."
27,"National Income  NNP  Statistical Discrepancy. National income measures how much everyone in the economy has earned. The national income accounts divide national income into six components, depending on who earns the income. The six categories, and the percentage of national income paid in each category in 2013, are the following: n Compensation of employees (61%). The wages and fringe benefits earned by workers."
28,"n Proprietors’ income (9%). The income of noncorporate businesses, such as small farms, mom-and-pop stores, and law partnerships. n Rental income (4%). The income that landlords receive, including the imputed rent that homeowners “pay” to themselves, less expenses, such as depreciation. n Corporate profits (15%). The income of corporations after payments to their workers and creditors. n Net interest (3%). The interest domestic businesses pay minus the interest they receive, plus interest earned from foreigners. n Taxes on production and imports (8%). Certain taxes on businesses, such as sales taxes, less offsetting business subsidies. These taxes place a wedge between the price that consumers pay for a good and the price that firms receive."
