id,paragraph
1,"he bank has borrowed (via deposits and other loans) $19, which then allows the bank to hold $20 in assets. In this case, if defaults cause the value of the bank’s assets to fall by 2 percent, then the bank’s capital will fall by 40 percent. If the value of bank assets falls by more than 5 percent, then its assets will fall below its liabilities, and the bank will be insolvent. In this case, the bank will not have the resources to pay off all its depositors and other creditors. Widespread insolvency within the financial system is the second element of a financial crisis.
In 2008 and 2009, many banks and other financial firms had in effect placed bets on real estate prices by holding mortgages backed by that real estate. They assumed that housing prices would keep rising or at least hold steady, so the collateral backing these loans would ensure their repayment. When housing prices fell, however, large numbers of homeowners found themselves underwater: the value of their homes was less than the amount they owed on their mortgages. When many homeowners stopped paying their mortgages, the banks could foreclose on the houses, but they could recover only a fraction of what they were owed. These defaults pushed several financial institutions toward bankruptcy. These institutions included major investment banks (Bear Stearns and Lehman Brothers), government-sponsored enterprises involved in the mortgage market (Fannie Mae and Freddie Mac), and a large insurance company (AIG)."
2,"rbated by the firms’ interdependence. Because they had many contracts with one another, the demise of any one of these institutions would undermine all the others. Moreover, because of the complexity of the arrangements, depositors could not be sure how vulnerable these firms were. The lack of transparency fed the crisis of confidence.
4. Credit Crunch The fourth element of a financial crisis is a credit crunch. With many financial institutions facing difficulties, would-be borrowers have trouble getting loans, even if they have profitable investment projects. In essence, the financial system has trouble performing its normal function of directing the resources of savers into the hands of borrowers with the best investment opportunities.
The tightening of credit was clear during the 2008–2009 financial crisis. Not surprisingly, as banks realized that housing prices were falling and that previous lending standards had been too lax, they started raising standards for those applying for mortgages. They required larger down payments and scrutinized borrowers’ financial information more closely. But the reduction in lending did not affect only home-buyers. Small businesses found it harder to borrow to finance business expansions or to buy inventories."
3,"FYI
A common type of indicator of perceived credit risk is the difference between two interest rates of similar maturity. For example, Financially Shaky Corporation might have to pay 7 percent for a one-year loan, whereas Safe and Solid Corporation has to pay only 3 percent. That spread of 4 percentage points occurs because lenders are worried that Financially Shaky might default; as a result, they demand compensation for bearing that risk. If Financially Shaky gets some bad news about its financial position, the interest rate spread might rise to 5 or 6 percentage points or even higher. Thus, one way to monitor perceptions of credit risk is to follow interest rate spreads.
One particularly noteworthy interest rate spread is the so-called TED spread (and not just because it rhymes). The TED spread is the difference between three-month interbank loans and three-month Treasury bills. The T in TED stands for T-bills, and ED stands for EuroDollars (because, for regulatory reasons, these interbank loans typically take place in London). The TED spread is measured in basis points, where a basis point is one one-hundredth of a percentage point (0.01 percent). Normally, the TED spread is about 20 to 40 basis points (0.2 to 0.4 percent). The spread is small because commercial banks, while a bit riskier than the government, are still very safe. Lenders do not require much extra compensation to accept the debt of banks rather than that of the government."
4,"In times of financial crisis, however, confidence in the banking system falls. As a result, banks become reluctant to lend to one another, so the TED spread rises substantially. Figure 20-1 shows the TED spread before, during, and after the financial crisis of 2008–2009. As the crisis unfolded, the TED spread rose substantially, reaching 458 basis points in October 2008, shortly after the investment bank Lehman Brothers declared bankruptcy. The high level of the TED spread is a direct indicator of how worried people were about the solvency of the banking system.
The TED Spread The TED spread is the difference between the interest rate on three-month interbank loans and the interest rate on three-month Treasury bills. It rises when lending to banks is considered particularly risky. Data from: Federal Reserve Bank of St. Louis."
5,"Year
TED spread
(basis points)
Jan.
2004
Jan.
2005
Jan.
2006
Jan.
2007
Jan.
2008
Jan.
2009
Jan.
2010
Jan.
2011
Jan.
2012
Jan.
2013
Jan.
2014
Jan.
2015
0
100
200
300
400
500
FIGURE 20-1
592 | PART VI Topics in Macroeconomic Policy
found it harder to qualify for a credit card or car loan. Thus, banks responded to their own financial problems by becoming more cautious in all kinds of lending.
5. Recession The fifth element of a financial crisis is an economic downturn. With people unable to obtain consumer credit and firms unable to obtain financing for new investment projects, the overall demand for goods and services declines. Within the context of the IS–LM model, this event can be interpreted as a contractionary shift in the consumption and investment functions, which in turn leads to similar shifts in the IS curve and the aggregate demand curve. As a result, national income falls and unemployment rises."
6,"Indeed, the recession following the financial crisis of 2008–2009 was a deep one. Unemployment rose from about 4.5 percent in early 2007 to 10 percent in late 2009. Worse yet, it lingered at a high level for a long time. Even after the recovery officially began in June 2009, growth in GDP was so meager that unemployment declined only slightly. The unemployment rate remained above 8 percent until late 2012.
6. A Vicious Circle The sixth and final element of a financial crisis is a vicious circle. The economic downturn reduces the profitability of many companies and the value of many assets. The stock market declines. Some firms go bankrupt and default on their business loans. Many workers become unemployed and default on their personal loans. Thus, we return to steps 1 (asset-price busts) and 2 (financial institution insolvencies). The problems in the financial system and the economic downturn reinforce each other. Figure 20-2 illustrates the process."
7,"icious circle was apparent. Some feared that the combination of a weakening financial system and a weakening economy would cause the economy to spiral out of control, pushing the country into another Great Depression. Fortunately, that did not occur, in part because policymakers were intent on preventing it.
That brings us to the next question: Faced with a financial crisis, what can policymakers do?
CASE STUDY
Who Should Be Blamed for the Financial Crisis of 2008–2009?
“Victory has a thousand fathers, but defeat is an orphan.” This famous quotation from John F. Kennedy contains a perennial truth. Everyone is eager take credit for success, but no one wants to accept blame for failure. In the aftermath of the financial crisis of 2008–2009, many people wondered who was to blame. Not surprisingly, no one stepped forward to accept responsibility."
8,"icymakers. For many years, political leaders have pursued policies to encourage homeownership. Such policies include the tax deductibility of mortgage interest and the establishment of Fannie Mae and Freddie Mac, the government-sponsored enterprises that promoted mortgage lending. Households with shaky finances, however, might have been better off renting. In the end, it seems that each of these groups (and perhaps a few others as well) bear some of the blame. As The Economist magazine once put it, the problem was one of “layered irresponsibility.” Finally, keep in mind that this financial crisis was not the first one in history. Such events, though fortunately rare, do occur from time to time. Rather than looking for a culprit to blame for this singular event, perhaps we should view speculative excess and its ramifications as an inherent feature of market economies. Policymakers can respond to financial crises as they happen, and they can take steps to reduce the likelihood and severity of such crises, but preventing them entirely may be too much to ask given our current knowledge.4 n Policy Responses to a Crisis Because financial crises are both severe and multifaceted, macroeconomic policymakers use various tools, often simultaneously, to try to control the damage. Here we discuss three broad categories of policy responses. Conventional Monetary and Fiscal Policy As we have seen, financial crises raise unemployment and lower incomes because they lead to a contraction in the aggregate demand for goods and services. Policymakers can mitigate these effects by using the tools of monetary and fiscal policy to expand aggregate demand. The central bank can increase the money supply and lower interest rates. The government can increase government spending and cut taxes. That is, a financial crisis can be seen as a shock to the aggregate demand curve, which can, to some degree, be offset by appropriate monetary and fiscal policy."
9,"ese moves were aimed at propping up aggregate demand. There are limits, however, to how much conventional monetary and fiscal policy can do. A central bank cannot cut its target for the interest rate below zero. (Recall the discussion of the liquidity trap in Chapter 12.) Fiscal policy is limited as well. Stimulus packages add to the government budget deficit, which is already enlarged because economic downturns automatically increase unemployment-insurance payments and decrease tax revenue. Increases in government debt are a concern because they place a burden on future generations of taxpayers and call into question the government’s own solvency. In the aftermath of the financial crisis of 2008–2009, the federal government’s budget deficit reached levels not seen since World War II. As noted in Chapter 19, in August 2011, Standard & Poor’s responded to the fiscal imbalance by reducing its rating on U.S. government debt below the top AAA level for the first time in the nation’s history, a decision that made additional fiscal stimulus more difficult. The limits of monetary and fiscal policy during a financial crisis naturally lead policymakers to consider other, and sometimes unusual, alternatives. These other types of policy are of a fundamentally different nature. Rather than addressing the symptom of a financial crisis (a decline in aggregate demand), they aim to fix the financial system itself. If the normal process of financial intermediation can be restored, consumers and businesses will be able to borrow again, and the economy’s aggregate demand will recover. The economy can then return to full employment and rising incomes. The next two categories describe the major policies aimed directly at fixing the financial system."
10,"Lender of Last Resort When the public starts to lose confidence in a bank, they withdraw their deposits. In a system of fractional-reserve banking, large and sudden withdrawals can be a problem. Even if the bank is solvent (meaning that the value of its assets exceeds the value of its liabilities), it may have trouble satisfying all its depositors’ requests. Many of the bank’s assets are illiquid—that is, they cannot be easily sold and turned into cash. A business loan to a local restaurant, a car loan to a local family, and a student loan to your roommate, for example, may be valuable assets to the bank, but they cannot be easily used to satisfy depositors who are demanding their money back immediately. A situation in which a solvent bank has insufficient funds to satisfy its depositors’ withdrawals is called a liquidity crisis. The central bank can remedy this problem by lending money directly to the bank. As we discussed in Chapter 4, the central bank can create money out of thin air by, in effect, printing it. (Or, more realistically in our electronic era, it creates a bookkeeping entry for itself that represents those monetary units.) 596 | PART VI Topics in Macroeconomic Policy It can then lend this newly created money to the bank experiencing greater-than-normal withdrawals and accept the bank’s illiquid assets as collateral. When a central bank lends to a bank in the midst of a liquidity crisis, it is said to act as a lender of last resort."
11,"The goal of such a policy is to allow a bank experiencing unusually high withdrawals to weather the storm of reduced confidence. Without such a loan, the bank might be forced to sell its illiquid assets at fire-sale prices. If such a fire sale were to occur, the value of the bank’s assets would decline, and a liquidity crisis could then threaten the bank’s solvency. By acting as a lender of last resort, the central bank stems the problem of bank insolvency and helps restore the public’s confidence in the banking system. During 2008 and 2009, the Federal Reserve was extraordinarily active as a lender of last resort. As we discussed in Chapter 4, such activity traditionally takes place at the Fed’s discount window, through which the Fed lends to banks at its discount rate. During this crisis, however, the Fed set up a variety of new ways to lend to financial institutions. The financial institutions included were not only traditional commercial banks but also so-called shadow banks. Shadow banks are a diverse set of financial institutions that perform some functions similar to those of banks but do so outside the regulatory system that applies to traditional banking. Because the shadow banks were experiencing difficulties similar to those of commercial banks, the Fed was concerned about these institutions as well."
