Date,Percent,SimScoreIndex,Cutoff,NodeCount,RelCount
202001,Sim_5%,24,0.648744228840838,130,160
202001,Sim_6%,24,0.6460592074224507,135,165
202001,Sim_7%,24,0.6414399126639266,147,183
202001,Sim_8%,24,0.6371640594491617,159,198
202001,Sim_9%,24,0.63274646134661,178,225
202001,Sim_10%,24,0.6295290550859831,194,243
202001,Sim_11%,24,0.6267988222215237,213,268
202001,Sim_12%,24,0.6232724251547854,227,285
202001,Sim_13%,24,0.6211709809475496,237,294
202001,Sim_14%,24,0.6187389091633041,250,313
202001,Sim_15%,24,0.6166143884430569,266,330
202001,Sim_16%,24,0.6150433516150742,270,335
202001,Sim_17%,24,0.613426899868367,276,350
202001,Sim_18%,24,0.611913506750485,285,362
202001,Sim_19%,24,0.6102770526106506,293,370
202001,Sim_20%,24,0.6078140451195803,301,379
202003_x,Sim_5%,25,0.6375593341724306,0,0
202003_x,Sim_6%,25,0.6357627609090327,0,0
202003_x,Sim_7%,25,0.630822227571834,0,0
202003_x,Sim_8%,25,0.6266089990390264,0,0
202003_x,Sim_9%,25,0.6229815931966426,0,0
202003_x,Sim_10%,25,0.6195625937286146,0,0
202003_x,Sim_11%,25,0.6164348143318968,0,0
202003_x,Sim_12%,25,0.614114029339795,0,0
202003_x,Sim_13%,25,0.609571868842631,0,0
202003_x,Sim_14%,25,0.6065472431044783,0,0
202003_x,Sim_15%,25,0.6046924952127838,0,0
202003_x,Sim_16%,25,0.602716073582176,0,0
202003_x,Sim_17%,25,0.6012139748781001,0,0
202003_x,Sim_18%,25,0.5995116645271384,0,0
202003_x,Sim_19%,25,0.5972179689032914,0,0
202003_x,Sim_20%,25,0.5955315070546399,0,0
202003_y,Sim_5%,26,0.6635962886536413,0,0
202003_y,Sim_6%,26,0.6598675715870309,0,0
202003_y,Sim_7%,26,0.6556741290995961,0,0
202003_y,Sim_8%,26,0.6532420803037949,0,0
202003_y,Sim_9%,26,0.6493062091817237,0,0
202003_y,Sim_10%,26,0.6457018258718931,0,0
