Date,Percent,SimScoreIndex,Cutoff,NodeCount,RelCount
202401,Sim_5%,57,0.6566005855781629,227,294
202401,Sim_6%,57,0.6519215872869627,245,325
202401,Sim_7%,57,0.646891077981986,274,355
202401,Sim_8%,57,0.6447672841415909,286,374
202401,Sim_9%,57,0.6420081650062495,319,411
202401,Sim_10%,57,0.63883677448498,334,430
202401,Sim_11%,57,0.6362692005247021,375,477
202401,Sim_12%,57,0.6346939623497989,397,510
202401,Sim_13%,57,0.6323890887450174,438,567
202401,Sim_14%,57,0.6297571418620082,456,590
202401,Sim_15%,57,0.6268337024613623,477,614
202401,Sim_16%,57,0.6250137726976235,498,642
202401,Sim_17%,57,0.6223818663723312,514,662
202401,Sim_18%,57,0.6202688183755699,541,700
202401,Sim_19%,57,0.6185110879827997,569,729
202401,Sim_20%,57,0.6167502235949754,586,747
202403,Sim_5%,58,0.6564018908995732,235,304
202403,Sim_6%,58,0.6515477321616976,257,339
202403,Sim_7%,58,0.6469021340675,280,362
202403,Sim_8%,58,0.644824285711916,302,390
202403,Sim_9%,58,0.6419505968785133,328,420
202403,Sim_10%,58,0.6388695702288502,349,445
202403,Sim_11%,58,0.6356392733139427,392,494
202403,Sim_12%,58,0.6344565954566923,410,524
202403,Sim_13%,58,0.6322445587918246,462,593
202403,Sim_14%,58,0.6295004544647814,476,610
202403,Sim_15%,58,0.6270215242898891,490,626
202403,Sim_16%,58,0.6247210400717378,521,668
202403,Sim_17%,58,0.6217431526282338,536,686
202403,Sim_18%,58,0.6198257166398168,561,722
202403,Sim_19%,58,0.6180944884979714,587,748
202403,Sim_20%,58,0.6162381243693739,613,776
202405,Sim_5%,59,0.6491002719436544,243,301
202405,Sim_6%,59,0.6430425072742987,259,322
202405,Sim_7%,59,0.6387985891359379,287,355
202405,Sim_8%,59,0.6359761249934872,307,378
202405,Sim_9%,59,0.6341281746552011,334,415
202405,Sim_10%,59,0.6315084787225101,348,432
202405,Sim_11%,59,0.6292179614112706,366,453
202405,Sim_12%,59,0.6260210663040015,415,516
202405,Sim_13%,59,0.623165903189418,443,561
202405,Sim_14%,59,0.6214111996917736,463,600
202405,Sim_15%,59,0.6193277170187792,480,619
202405,Sim_16%,59,0.6175143933470922,509,653
202405,Sim_17%,59,0.6153566894096735,520,667
202405,Sim_18%,59,0.6134922900080736,550,697
202405,Sim_19%,59,0.6119578295127336,567,713
202405,Sim_20%,59,0.6109661391614976,600,759
202406,Sim_5%,60,0.6554600183862088,216,285
202406,Sim_6%,60,0.6516186382625228,241,324
202406,Sim_7%,60,0.6480979726448753,262,345
202406,Sim_8%,60,0.6443045064284977,285,369
202406,Sim_9%,60,0.6407283845636205,300,392
202406,Sim_10%,60,0.638245437213663,337,436
202406,Sim_11%,60,0.6364692288739342,363,463
202406,Sim_12%,60,0.6337865680413218,384,500
202406,Sim_13%,60,0.6316535009621722,431,563
202406,Sim_14%,60,0.6287882104760295,443,576
202406,Sim_15%,60,0.6270402414291739,465,600
202406,Sim_16%,60,0.6240279452892605,483,628
202406,Sim_17%,60,0.6223744355934578,510,668
202406,Sim_18%,60,0.6201460346592917,531,690
202406,Sim_19%,60,0.6179878551525532,547,706
202406,Sim_20%,60,0.6166248739325293,563,724
202407,Sim_5%,61,0.6607955195893099,122,147
202407,Sim_6%,61,0.6571954204974387,132,159
202407,Sim_7%,61,0.6530234453409015,135,162
202407,Sim_8%,61,0.6495731977255009,144,172
202407,Sim_9%,61,0.6462453719900657,165,192
202407,Sim_10%,61,0.6433191900849021,179,210
202407,Sim_11%,61,0.6414060706334497,188,229
202407,Sim_12%,61,0.639188027612919,205,252
202407,Sim_13%,61,0.6365275221830422,216,266
202407,Sim_14%,61,0.6347668001029485,239,290
202407,Sim_15%,61,0.6312653927389261,248,302
202407,Sim_16%,61,0.6289898104246245,259,316
202407,Sim_17%,61,0.6268497249908029,274,340
202407,Sim_18%,61,0.6251615763190673,288,354
202407,Sim_19%,61,0.6236794656445489,298,365
202407,Sim_20%,61,0.6220826622494239,310,378
202409,Sim_5%,62,0.6653965246663633,237,302
202409,Sim_6%,62,0.6627560440297268,273,345
202409,Sim_7%,62,0.6595190862608814,301,383
202409,Sim_8%,62,0.6561305274758646,316,401
